,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
113979,23.6,32.2,98908.76,0.86,0.75,0.08,27.2,8.53,25/01/2024,00:03:00,43.313942,11.338155,290.1
113980,23.6,32.2,98908.92,0.87,0.75,0.08,27.2,8.59,25/01/2024,00:03:05,43.313942,11.338155,290.1
113981,23.6,32.2,98908.44,0.87,0.75,0.08,27.2,8.65,25/01/2024,00:03:10,43.313942,11.338155,290.1
113982,23.6,32.2,98907.86,0.87,0.75,0.08,27.2,8.69,25/01/2024,00:03:15,43.313942,11.338155,290.1
113983,23.6,32.2,98907.76,0.89,0.75,0.08,27.2,8.68,25/01/2024,00:03:20,43.313942,11.338155,290.1
113984,23.6,32.2,98907.89,0.9,0.75,0.08,27.2,8.64,25/01/2024,00:03:25,43.313942,11.338155,290.1
113985,23.6,32.21,98908.02,0.91,0.74,0.08,27.2,8.63,25/01/2024,00:03:30,43.313942,11.338155,290.1
113986,23.6,32.21,98908.05,0.92,0.74,0.08,27.2,8.65,25/01/2024,00:03:35,43.313942,11.338155,290.1
113987,23.6,32.21,98908.02,0.9,0.73,0.08,27.2,8.69,25/01/2024,00:03:40,43.313942,11.338155,290.1
113988,23.6,32.21,98908.62,0.9,0.74,0.08,27.2,8.73,25/01/2024,00:03:45,43.313942,11.338155,290.1
113989,23.6,32.21,98909.05,0.9,0.75,0.08,27.2,8.78,25/01/2024,00:03:50,43.313942,11.338155,290.1
113990,23.6,32.22,98908.47,0.9,0.76,0.08,27.2,8.84,25/01/2024,00:03:55,43.313942,11.338155,290.1
113991,23.6,32.23,98908.68,0.9,0.76,0.08,27.2,8.91,25/01/2024,00:04:00,43.313942,11.338155,290.1
113992,23.6,32.23,98909.19,0.91,0.76,0.08,27.2,9.0,25/01/2024,00:04:05,43.313942,11.338155,290.1
113993,23.6,32.23,98909.3,0.9,0.76,0.08,27.2,9.08,25/01/2024,00:04:10,43.313942,11.338155,290.1
113994,23.6,32.23,98909.54,0.88,0.77,0.08,27.2,9.12,25/01/2024,00:04:15,43.313942,11.338155,290.1
113995,23.6,32.23,98909.41,0.87,0.77,0.08,27.2,9.11,25/01/2024,00:04:20,43.313942,11.338155,290.1
113996,23.6,32.24,98909.28,0.87,0.76,0.08,27.2,9.06,25/01/2024,00:04:25,43.313942,11.338155,290.1
113997,23.6,32.24,98909.17,0.9,0.76,0.08,27.2,8.97,25/01/2024,00:04:30,43.313942,11.338155,290.1
113998,23.6,32.25,98908.77,0.91,0.75,0.08,27.2,8.9,25/01/2024,00:04:35,43.313942,11.338155,290.1
113999,23.6,32.26,98908.74,0.89,0.75,0.08,27.2,8.82,25/01/2024,00:04:40,43.313942,11.338155,290.1
114000,23.6,32.25,98909.12,0.91,0.75,0.08,27.2,8.74,25/01/2024,00:04:45,43.313942,11.338155,290.1
114001,23.6,32.24,98908.85,0.91,0.75,0.08,27.2,8.66,25/01/2024,00:04:50,43.313942,11.338155,290.1
114002,23.6,32.24,98908.89,0.9,0.75,0.08,27.2,8.59,25/01/2024,00:04:55,43.313942,11.338155,290.1
114003,23.6,32.25,98908.92,0.91,0.74,0.08,27.2,8.55,25/01/2024,00:05:00,43.313942,11.338155,290.1
114004,23.6,32.25,98908.59,0.92,0.74,0.08,27.2,8.54,25/01/2024,00:05:05,43.313942,11.338155,290.1
114005,23.6,32.25,98908.43,0.93,0.75,0.08,27.2,8.54,25/01/2024,00:05:10,43.313942,11.338155,290.1
114006,23.6,32.25,98908.29,0.92,0.75,0.08,27.2,8.56,25/01/2024,00:05:15,43.313942,11.338155,290.1
114007,23.6,32.26,98908.16,0.9,0.75,0.08,27.2,8.6,25/01/2024,00:05:20,43.313942,11.338155,290.1
114008,23.6,32.26,98907.96,0.9,0.76,0.08,27.2,8.64,25/01/2024,00:05:25,43.313942,11.338155,290.1
114009,23.6,32.26,98907.66,0.91,0.76,0.08,27.2,8.68,25/01/2024,00:05:30,43.313942,11.338155,290.1
114010,23.6,32.27,98907.59,0.89,0.76,0.08,27.2,8.71,25/01/2024,00:05:35,43.313942,11.338155,290.1
114011,23.6,32.28,98907.52,0.89,0.75,0.08,27.2,8.72,25/01/2024,00:05:40,43.313942,11.338155,290.1
114012,23.6,32.29,98907.08,0.9,0.75,0.08,27.2,8.69,25/01/2024,00:05:45,43.313942,11.338155,290.1
114013,23.6,32.29,98906.89,0.9,0.76,0.08,27.2,8.65,25/01/2024,00:05:50,43.313942,11.338155,290.1
114014,23.6,32.3,98907.02,0.9,0.76,0.08,27.2,8.59,25/01/2024,00:05:55,43.313942,11.338155,290.1
114015,23.6,32.3,98906.77,0.91,0.76,0.08,27.2,8.54,25/01/2024,00:06:00,43.313942,11.338155,290.1
114016,23.6,32.3,98906.87,0.89,0.77,0.08,27.2,8.5,25/01/2024,00:06:05,43.313942,11.338155,290.1
114017,23.6,32.3,98906.81,0.89,0.78,0.08,27.2,8.48,25/01/2024,00:06:10,43.313942,11.338155,290.1
114018,23.6,32.3,98906.71,0.88,0.77,0.08,27.2,8.46,25/01/2024,00:06:15,43.313942,11.338155,290.1
114019,23.6,32.3,98906.61,0.87,0.76,0.08,27.2,8.45,25/01/2024,00:06:20,43.313942,11.338155,290.1
114020,23.6,32.3,98906.64,0.87,0.75,0.08,27.2,8.47,25/01/2024,00:06:25,43.313942,11.338155,290.1
114021,23.6,32.3,98906.68,0.87,0.75,0.08,27.2,8.53,25/01/2024,00:06:30,43.313942,11.338155,290.1
114022,23.6,32.3,98906.44,0.86,0.76,0.08,27.2,8.61,25/01/2024,00:06:35,43.313942,11.338155,290.1
114023,23.6,32.3,98905.93,0.86,0.75,0.08,27.2,8.66,25/01/2024,00:06:40,43.313942,11.338155,290.1
114024,23.6,32.3,98905.7,0.87,0.75,0.08,27.2,8.7,25/01/2024,00:06:45,43.313942,11.338155,290.1
114025,23.6,32.29,98905.44,0.86,0.74,0.08,27.2,8.72,25/01/2024,00:06:50,43.313942,11.338155,290.1
114026,23.6,32.29,98905.25,0.89,0.73,0.08,27.2,8.7,25/01/2024,00:06:55,43.313942,11.338155,290.1
114027,23.6,32.29,98904.89,0.9,0.72,0.08,27.2,8.66,25/01/2024,00:07:00,43.313942,11.338155,290.1
114028,23.6,32.29,98904.76,0.92,0.73,0.08,27.2,8.64,25/01/2024,00:07:05,43.313942,11.338155,290.1
114029,23.6,32.29,98904.56,0.94,0.74,0.08,27.2,8.63,25/01/2024,00:07:10,43.313942,11.338155,290.1
114030,23.6,32.29,98903.94,0.94,0.75,0.08,27.2,8.57,25/01/2024,00:07:15,43.313942,11.338155,290.1
114031,23.6,32.29,98903.3,0.93,0.76,0.08,27.2,8.48,25/01/2024,00:07:20,43.313942,11.338155,290.1
114032,23.6,32.29,98902.89,0.92,0.76,0.08,27.2,8.37,25/01/2024,00:07:25,43.313942,11.338155,290.1
114033,23.6,32.29,98902.68,0.91,0.76,0.08,27.2,8.29,25/01/2024,00:07:30,43.313942,11.338155,290.1
114034,23.6,32.29,98902.11,0.92,0.75,0.08,27.2,8.25,25/01/2024,00:07:35,43.313942,11.338155,290.1
114035,23.6,32.3,98901.77,0.93,0.76,0.08,27.2,8.25,25/01/2024,00:07:40,43.313942,11.338155,290.1
114036,23.6,32.3,98901.29,0.91,0.76,0.08,27.2,8.28,25/01/2024,00:07:45,43.313942,11.338155,290.1
114037,23.6,32.3,98900.82,0.9,0.76,0.08,27.2,8.34,25/01/2024,00:07:50,43.313942,11.338155,290.1
114038,23.6,32.3,98900.38,0.88,0.76,0.08,27.2,8.34,25/01/2024,00:07:55,43.313942,11.338155,290.1
114039,23.6,32.3,98900.58,0.87,0.75,0.08,27.2,8.35,25/01/2024,00:08:00,43.313942,11.338155,290.1
114040,23.6,32.3,98900.33,0.86,0.74,0.08,27.2,8.37,25/01/2024,00:08:05,43.313942,11.338155,290.1
114041,23.6,32.3,98900.63,0.89,0.74,0.08,27.2,8.35,25/01/2024,00:08:10,43.313942,11.338155,290.1
114042,23.6,32.3,98900.63,0.9,0.73,0.08,27.2,8.32,25/01/2024,00:08:15,43.313942,11.338155,290.1
114043,23.6,32.3,98900.63,0.92,0.73,0.08,27.2,8.28,25/01/2024,00:08:20,43.313942,11.338155,290.1
114044,23.6,32.3,98900.59,0.9,0.73,0.08,27.2,8.22,25/01/2024,00:08:25,43.313942,11.338155,290.1
114045,23.6,32.3,98900.32,0.89,0.72,0.08,27.2,8.12,25/01/2024,00:08:30,43.313942,11.338155,290.1
114046,23.6,32.3,98900.22,0.89,0.72,0.08,27.2,8.03,25/01/2024,00:08:35,43.313942,11.338155,290.1
114047,23.6,32.3,98900.34,0.9,0.73,0.08,27.2,7.92,25/01/2024,00:08:40,43.313942,11.338155,290.1
114048,23.6,32.3,98900.54,0.91,0.72,0.08,27.2,7.83,25/01/2024,00:08:45,43.313942,11.338155,290.1
114049,23.6,32.3,98900.35,0.91,0.73,0.08,27.2,7.72,25/01/2024,00:08:50,43.313942,11.338155,290.1
114050,23.6,32.3,98900.38,0.93,0.74,0.08,27.2,7.63,25/01/2024,00:08:55,43.313942,11.338155,290.1
114051,23.6,32.3,98899.81,0.91,0.73,0.08,27.2,7.61,25/01/2024,00:09:00,43.313942,11.338155,290.1
114052,23.6,32.3,98899.82,0.9,0.73,0.08,27.2,7.68,25/01/2024,00:09:05,43.313942,11.338155,290.1
114053,23.6,32.3,98899.73,0.89,0.74,0.08,27.2,7.8,25/01/2024,00:09:10,43.313942,11.338155,290.1
114054,23.6,32.3,98899.7,0.89,0.75,0.08,27.2,7.93,25/01/2024,00:09:15,43.313942,11.338155,290.1
114055,23.6,32.3,98899.63,0.88,0.76,0.08,27.2,8.07,25/01/2024,00:09:20,43.313942,11.338155,290.1
114056,23.6,32.3,98899.44,0.88,0.77,0.08,27.2,8.19,25/01/2024,00:09:25,43.313942,11.338155,290.1
114057,23.6,32.3,98899.36,0.87,0.76,0.08,27.2,8.28,25/01/2024,00:09:30,43.313942,11.338155,290.1
114058,23.6,32.3,98898.79,0.88,0.76,0.08,27.2,8.37,25/01/2024,00:09:35,43.313942,11.338155,290.1
114059,23.6,32.3,98898.52,0.89,0.75,0.08,27.2,8.47,25/01/2024,00:09:40,43.313942,11.338155,290.1
114060,23.6,32.3,98897.93,0.88,0.75,0.08,27.2,8.57,25/01/2024,00:09:45,43.313942,11.338155,290.1
114061,23.6,32.3,98898.15,0.89,0.76,0.08,27.2,8.62,25/01/2024,00:09:50,43.313942,11.338155,290.1
114062,23.6,32.3,98897.91,0.91,0.76,0.08,27.2,8.59,25/01/2024,00:09:55,43.313942,11.338155,290.1
114063,23.6,32.3,98897.57,0.92,0.76,0.08,27.2,8.51,25/01/2024,00:10:00,43.313942,11.338155,290.1
114064,23.6,32.3,98897.1,0.94,0.75,0.08,27.2,8.43,25/01/2024,00:10:05,43.313942,11.338155,290.1
114065,23.6,32.3,98897.34,0.95,0.75,0.08,27.2,8.35,25/01/2024,00:10:10,43.313942,11.338155,290.1
114066,23.6,32.3,98897.78,0.96,0.74,0.08,27.2,8.31,25/01/2024,00:10:15,43.313942,11.338155,290.1
114067,23.6,32.3,98897.74,0.98,0.75,0.08,27.2,8.28,25/01/2024,00:10:20,43.313942,11.338155,290.1
114068,23.6,32.3,98897.91,0.98,0.76,0.08,27.2,8.26,25/01/2024,00:10:25,43.313942,11.338155,290.1
114069,23.6,32.3,98897.99,0.96,0.76,0.08,27.2,8.25,25/01/2024,00:10:30,43.313942,11.338155,290.1
114070,23.6,32.3,98898.09,0.96,0.76,0.08,27.2,8.28,25/01/2024,00:10:35,43.313942,11.338155,290.1
114071,23.6,32.3,98897.78,0.93,0.75,0.08,27.2,8.33,25/01/2024,00:10:40,43.313942,11.338155,290.1
114072,23.6,32.3,98897.35,0.91,0.76,0.08,27.2,8.41,25/01/2024,00:10:45,43.313942,11.338155,290.1
114073,23.6,32.3,98897.73,0.9,0.76,0.08,27.2,8.51,25/01/2024,00:10:50,43.313942,11.338155,290.1
114074,23.6,32.3,98898.12,0.88,0.77,0.08,27.2,8.6,25/01/2024,00:10:55,43.313942,11.338155,290.1
114075,23.6,32.3,98898.07,0.88,0.76,0.08,27.2,8.65,25/01/2024,00:11:00,43.313942,11.338155,290.1
114076,23.6,32.3,98897.39,0.89,0.76,0.08,27.2,8.67,25/01/2024,00:11:05,43.313942,11.338155,290.1
114077,23.6,32.3,98896.91,0.88,0.75,0.08,27.2,8.71,25/01/2024,00:11:10,43.313942,11.338155,290.1
114078,23.6,32.3,98896.89,0.88,0.75,0.08,27.2,8.77,25/01/2024,00:11:15,43.313942,11.338155,290.1
114079,23.6,32.3,98896.54,0.89,0.75,0.08,27.2,8.8,25/01/2024,00:11:20,43.313942,11.338155,290.1
114080,23.6,32.3,98896.4,0.88,0.75,0.08,27.2,8.78,25/01/2024,00:11:25,43.313942,11.338155,290.1
114081,23.6,32.3,98896.1,0.9,0.75,0.08,27.2,8.75,25/01/2024,00:11:30,43.313942,11.338155,290.1
114082,23.6,32.3,98895.79,0.91,0.75,0.08,27.2,8.71,25/01/2024,00:11:35,43.313942,11.338155,290.1
114083,23.6,32.3,98895.01,0.91,0.75,0.08,27.2,8.67,25/01/2024,00:11:40,43.313942,11.338155,290.1
114084,23.6,32.3,98894.76,0.91,0.75,0.08,27.2,8.65,25/01/2024,00:11:45,43.313942,11.338155,290.1
114085,23.6,32.3,98894.28,0.9,0.75,0.08,27.2,8.66,25/01/2024,00:11:50,43.313942,11.338155,290.1
114086,23.6,32.3,98893.91,0.88,0.76,0.08,27.2,8.66,25/01/2024,00:11:55,43.313942,11.338155,290.1
114087,23.6,32.3,98893.17,0.88,0.76,0.08,27.2,8.65,25/01/2024,00:12:00,43.313942,11.338155,290.1
114088,23.6,32.3,98892.97,0.86,0.76,0.08,27.2,8.6,25/01/2024,00:12:05,43.313942,11.338155,290.1
114089,23.6,32.3,98892.35,0.85,0.76,0.08,27.2,8.56,25/01/2024,00:12:10,43.313942,11.338155,290.1
114090,23.6,32.3,98892.08,0.86,0.75,0.08,27.2,8.53,25/01/2024,00:12:15,43.313942,11.338155,290.1
114091,23.6,32.3,98891.84,0.86,0.75,0.08,27.2,8.54,25/01/2024,00:12:20,43.313942,11.338155,290.1
114092,23.6,32.3,98891.72,0.84,0.74,0.08,27.2,8.55,25/01/2024,00:12:25,43.313942,11.338155,290.1
114093,23.6,32.3,98891.41,0.82,0.74,0.08,27.2,8.51,25/01/2024,00:12:30,43.313942,11.338155,290.1
114094,23.6,32.3,98890.91,0.82,0.73,0.08,27.2,8.43,25/01/2024,00:12:35,43.313942,11.338155,290.1
114095,23.6,32.3,98890.48,0.83,0.73,0.08,27.2,8.35,25/01/2024,00:12:40,43.313942,11.338155,290.1
114096,23.6,32.3,98890.49,0.84,0.73,0.08,27.2,8.28,25/01/2024,00:12:45,43.313942,11.338155,290.1
114097,23.6,32.3,98890.96,0.84,0.73,0.08,27.2,8.23,25/01/2024,00:12:50,43.313942,11.338155,290.1
114098,23.6,32.3,98890.48,0.84,0.72,0.08,27.2,8.23,25/01/2024,00:12:55,43.313942,11.338155,290.1
114099,23.6,32.3,98890.43,0.86,0.72,0.08,27.2,8.27,25/01/2024,00:13:00,43.313942,11.338155,290.1
114100,23.6,32.3,98890.17,0.86,0.73,0.08,27.2,8.3,25/01/2024,00:13:05,43.313942,11.338155,290.1
114101,23.6,32.3,98889.73,0.87,0.74,0.08,27.2,8.28,25/01/2024,00:13:10,43.313942,11.338155,290.1
114102,23.6,32.3,98889.44,0.9,0.75,0.08,27.2,8.26,25/01/2024,00:13:15,43.313942,11.338155,290.1
114103,23.6,32.3,98889.38,0.91,0.74,0.08,27.2,8.29,25/01/2024,00:13:20,43.313942,11.338155,290.1
114104,23.6,32.3,98889.02,0.9,0.74,0.08,27.2,8.34,25/01/2024,00:13:25,43.313942,11.338155,290.1
114105,23.6,32.3,98888.88,0.9,0.75,0.08,27.2,8.36,25/01/2024,00:13:30,43.313942,11.338155,290.1
114106,23.6,32.3,98888.5,0.9,0.74,0.08,27.2,8.37,25/01/2024,00:13:35,43.313942,11.338155,290.1
114107,23.6,32.3,98888.14,0.89,0.74,0.08,27.2,8.34,25/01/2024,00:13:40,43.313942,11.338155,290.1
114108,23.6,32.3,98888.17,0.89,0.74,0.08,27.2,8.28,25/01/2024,00:13:45,43.313942,11.338155,290.1
114109,23.6,32.3,98887.84,0.87,0.75,0.08,27.2,8.19,25/01/2024,00:13:50,43.313942,11.338155,290.1
114110,23.6,32.3,98887.94,0.85,0.75,0.08,27.2,8.13,25/01/2024,00:13:55,43.313942,11.338155,290.1
114111,23.61,32.3,98887.76,0.84,0.74,0.08,27.2,8.11,25/01/2024,00:14:00,43.313942,11.338155,290.1
114112,23.61,32.3,98887.65,0.82,0.74,0.08,27.2,8.09,25/01/2024,00:14:05,43.313942,11.338155,290.1
114113,23.61,32.3,98887.32,0.82,0.74,0.08,27.2,8.06,25/01/2024,00:14:10,43.313942,11.338155,290.1
114114,23.61,32.3,98887.01,0.85,0.74,0.08,27.2,8.07,25/01/2024,00:14:15,43.313942,11.338155,290.1
114115,23.61,32.3,98886.85,0.85,0.74,0.08,27.2,8.13,25/01/2024,00:14:20,43.313942,11.338155,290.1
114116,23.61,32.3,98886.45,0.84,0.74,0.08,27.2,8.2,25/01/2024,00:14:25,43.313942,11.338155,290.1
114117,23.61,32.3,98886.05,0.85,0.74,0.08,27.2,8.26,25/01/2024,00:14:30,43.313942,11.338155,290.1
114118,23.61,32.3,98885.76,0.86,0.75,0.08,27.2,8.3,25/01/2024,00:14:35,43.313942,11.338155,290.1
114119,23.61,32.3,98885.21,0.87,0.74,0.08,27.2,8.32,25/01/2024,00:14:40,43.313942,11.338155,290.1
114120,23.61,32.3,98885.05,0.89,0.73,0.08,27.2,8.31,25/01/2024,00:14:45,43.313942,11.338155,290.1
114121,23.6,32.3,98884.98,0.87,0.74,0.08,27.2,8.29,25/01/2024,00:14:50,43.313942,11.338155,290.1
114122,23.6,32.3,98884.85,0.88,0.73,0.08,27.2,8.29,25/01/2024,00:14:55,43.313942,11.338155,290.1
114123,23.6,32.3,98884.88,0.88,0.74,0.08,27.2,8.28,25/01/2024,00:15:00,43.313942,11.338155,290.1
114124,23.6,32.3,98884.92,0.86,0.75,0.08,27.2,8.21,25/01/2024,00:15:05,43.313942,11.338155,290.1
114125,23.61,32.3,98885.0,0.86,0.75,0.08,27.2,8.12,25/01/2024,00:15:10,43.313942,11.338155,290.1
114126,23.61,32.3,98884.93,0.87,0.76,0.08,27.2,8.03,25/01/2024,00:15:15,43.313942,11.338155,290.1
114127,23.61,32.3,98885.02,0.87,0.77,0.08,27.2,7.98,25/01/2024,00:15:20,43.313942,11.338155,290.1
114128,23.61,32.3,98884.72,0.86,0.77,0.08,27.2,7.96,25/01/2024,00:15:25,43.313942,11.338155,290.1
114129,23.62,32.3,98885.18,0.86,0.78,0.08,27.2,7.95,25/01/2024,00:15:30,43.313942,11.338155,290.1
114130,23.63,32.3,98885.09,0.86,0.79,0.08,27.2,7.96,25/01/2024,00:15:35,43.313942,11.338155,290.1
114131,23.63,32.3,98885.52,0.87,0.79,0.08,27.2,7.99,25/01/2024,00:15:40,43.313942,11.338155,290.1
114132,23.63,32.3,98885.99,0.86,0.79,0.08,27.2,8.01,25/01/2024,00:15:45,43.313942,11.338155,290.1
114133,23.63,32.3,98886.2,0.87,0.78,0.08,27.2,8.03,25/01/2024,00:15:50,43.313942,11.338155,290.1
114134,23.63,32.3,98886.64,0.88,0.77,0.08,27.2,8.04,25/01/2024,00:15:55,43.313942,11.338155,290.1
114135,23.62,32.3,98887.17,0.88,0.77,0.08,27.2,8.04,25/01/2024,00:16:00,43.313942,11.338155,290.1
114136,23.62,32.3,98887.75,0.89,0.77,0.08,27.2,8.06,25/01/2024,00:16:05,43.313942,11.338155,290.1
114137,23.62,32.3,98888.14,0.89,0.77,0.08,27.2,8.11,25/01/2024,00:16:10,43.313942,11.338155,290.1
114138,23.62,32.3,98888.7,0.89,0.76,0.08,27.2,8.19,25/01/2024,00:16:15,43.313942,11.338155,290.1
114139,23.61,32.3,98889.23,0.89,0.75,0.08,27.2,8.28,25/01/2024,00:16:20,43.313942,11.338155,290.1
114140,23.6,32.3,98889.22,0.89,0.74,0.08,27.2,8.36,25/01/2024,00:16:25,43.313942,11.338155,290.1
114141,23.61,32.3,98889.3,0.89,0.73,0.08,27.2,8.39,25/01/2024,00:16:30,43.313942,11.338155,290.1
114142,23.61,32.3,98889.4,0.87,0.73,0.08,27.2,8.41,25/01/2024,00:16:35,43.313942,11.338155,290.1
114143,23.62,32.3,98889.89,0.87,0.74,0.08,27.2,8.43,25/01/2024,00:16:40,43.313942,11.338155,290.1
114144,23.63,32.3,98890.44,0.87,0.74,0.08,27.2,8.45,25/01/2024,00:16:45,43.313942,11.338155,290.1
114145,23.63,32.3,98889.97,0.86,0.73,0.08,27.2,8.48,25/01/2024,00:16:50,43.313942,11.338155,290.1
114146,23.64,32.3,98890.19,0.84,0.72,0.08,27.2,8.48,25/01/2024,00:16:55,43.313942,11.338155,290.1
114147,23.64,32.3,98890.59,0.85,0.72,0.08,27.2,8.43,25/01/2024,00:17:00,43.313942,11.338155,290.1
114148,23.64,32.3,98890.74,0.87,0.73,0.08,27.2,8.34,25/01/2024,00:17:05,43.313942,11.338155,290.1
114149,23.65,32.3,98890.98,0.88,0.73,0.08,27.2,8.22,25/01/2024,00:17:10,43.313942,11.338155,290.1
114150,23.65,32.3,98891.28,0.88,0.74,0.08,27.2,8.07,25/01/2024,00:17:15,43.313942,11.338155,290.1
114151,23.64,32.3,98891.47,0.89,0.74,0.08,27.2,7.93,25/01/2024,00:17:20,43.313942,11.338155,290.1
114152,23.64,32.3,98891.68,0.92,0.75,0.08,27.2,7.8,25/01/2024,00:17:25,43.313942,11.338155,290.1
114153,23.64,32.3,98891.91,0.91,0.75,0.08,27.2,7.68,25/01/2024,00:17:30,43.313942,11.338155,290.1
114154,23.63,32.3,98891.56,0.89,0.76,0.08,27.2,7.59,25/01/2024,00:17:35,43.313942,11.338155,290.1
114155,23.64,32.3,98892.11,0.87,0.76,0.08,27.2,7.57,25/01/2024,00:17:40,43.313942,11.338155,290.1
114156,23.63,32.3,98892.44,0.87,0.77,0.08,27.2,7.59,25/01/2024,00:17:45,43.313942,11.338155,290.1
114157,23.64,32.3,98892.25,0.86,0.77,0.08,27.2,7.62,25/01/2024,00:17:50,43.313942,11.338155,290.1
114158,23.65,32.3,98892.49,0.84,0.76,0.08,27.2,7.62,25/01/2024,00:17:55,43.313942,11.338155,290.1
114159,23.64,32.3,98892.59,0.81,0.77,0.08,27.2,7.69,25/01/2024,00:18:00,43.313942,11.338155,290.1
114160,23.64,32.3,98892.83,0.8,0.76,0.08,27.2,7.8,25/01/2024,00:18:05,43.313942,11.338155,290.1
114161,23.64,32.3,98892.83,0.8,0.76,0.08,27.2,7.92,25/01/2024,00:18:10,43.313942,11.338155,290.1
114162,23.64,32.3,98892.92,0.8,0.75,0.08,27.2,8.02,25/01/2024,00:18:15,43.313942,11.338155,290.1
