,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
212458,25.0,35.0,97155.32,0.37,0.81,0.06,28.3,1.14,09/02/2024,00:01:53,43.358002,11.313535,338.6
212459,25.0,35.0,97155.01,0.38,0.8,0.06,28.3,1.13,09/02/2024,00:01:58,43.358002,11.313535,338.6
212460,25.0,35.0,97155.17,0.37,0.8,0.06,28.3,1.14,09/02/2024,00:02:03,43.358002,11.313535,338.6
212461,25.0,35.0,97155.56,0.38,0.8,0.06,28.3,1.15,09/02/2024,00:02:08,43.358002,11.313535,338.6
212462,25.0,35.0,97155.82,0.37,0.8,0.06,28.3,1.19,09/02/2024,00:02:13,43.358002,11.313535,338.6
212463,25.0,35.0,97156.02,0.38,0.8,0.06,28.3,1.25,09/02/2024,00:02:18,43.358002,11.313535,338.6
212464,25.0,35.0,97156.41,0.41,0.79,0.06,28.3,1.31,09/02/2024,00:02:23,43.358002,11.313535,338.6
212465,25.0,35.0,97157.22,0.43,0.79,0.06,28.3,1.34,09/02/2024,00:02:28,43.358002,11.313535,338.6
212466,25.0,35.0,97157.52,0.46,0.79,0.06,28.3,1.36,09/02/2024,00:02:33,43.358002,11.313535,338.6
212467,25.0,35.0,97158.02,0.46,0.79,0.06,28.3,1.39,09/02/2024,00:02:38,43.358002,11.313535,338.6
212468,25.0,35.0,97158.89,0.46,0.79,0.06,28.3,1.41,09/02/2024,00:02:43,43.358002,11.313535,338.6
212469,25.0,35.0,97159.46,0.46,0.8,0.06,28.3,1.43,09/02/2024,00:02:48,43.358002,11.313535,338.6
212470,24.99,35.0,97159.55,0.47,0.8,0.06,28.3,1.43,09/02/2024,00:02:53,43.358002,11.313535,338.6
212471,24.99,35.0,97159.93,0.47,0.8,0.06,28.3,1.42,09/02/2024,00:02:58,43.358002,11.313535,338.6
212472,24.98,35.0,97160.17,0.47,0.8,0.06,28.3,1.4,09/02/2024,00:03:03,43.358002,11.313535,338.6
212473,24.97,35.0,97160.53,0.46,0.8,0.06,28.3,1.37,09/02/2024,00:03:08,43.358002,11.313535,338.6
212474,24.96,35.0,97161.03,0.44,0.8,0.06,28.3,1.32,09/02/2024,00:03:13,43.358002,11.313535,338.6
212475,24.96,35.0,97161.02,0.44,0.8,0.06,28.3,1.27,09/02/2024,00:03:18,43.358002,11.313535,338.6
212476,24.95,35.0,97161.45,0.42,0.79,0.06,28.3,1.23,09/02/2024,00:03:23,43.358002,11.313535,338.6
212477,24.94,35.0,97161.94,0.42,0.78,0.06,28.3,1.2,09/02/2024,00:03:28,43.358002,11.313535,338.6
212478,24.93,35.0,97162.47,0.41,0.78,0.06,28.3,1.21,09/02/2024,00:03:33,43.358002,11.313535,338.6
212479,24.92,35.0,97163.16,0.4,0.78,0.06,28.3,1.24,09/02/2024,00:03:38,43.358002,11.313535,338.6
212480,24.92,35.0,97164.17,0.4,0.78,0.06,28.3,1.28,09/02/2024,00:03:43,43.358002,11.313535,338.6
212481,24.91,35.0,97164.63,0.39,0.78,0.06,28.3,1.33,09/02/2024,00:03:48,43.358002,11.313535,338.6
212482,24.91,35.0,97164.85,0.39,0.78,0.06,28.3,1.37,09/02/2024,00:03:53,43.358002,11.313535,338.6
212483,24.91,35.0,97165.38,0.39,0.78,0.06,28.3,1.38,09/02/2024,00:03:58,43.358002,11.313535,338.6
212484,24.91,35.0,97165.54,0.4,0.78,0.06,28.3,1.4,09/02/2024,00:04:03,43.358002,11.313535,338.6
212485,24.9,35.0,97165.81,0.38,0.77,0.06,28.3,1.43,09/02/2024,00:04:08,43.358002,11.313535,338.6
212486,24.9,35.0,97165.59,0.38,0.78,0.06,28.3,1.46,09/02/2024,00:04:13,43.358002,11.313535,338.6
212487,24.9,35.0,97165.42,0.38,0.79,0.06,28.3,1.47,09/02/2024,00:04:18,43.358002,11.313535,338.6
212488,24.9,35.0,97164.77,0.39,0.79,0.06,28.3,1.44,09/02/2024,00:04:23,43.358002,11.313535,338.6
212489,24.9,35.0,97164.58,0.4,0.79,0.06,28.3,1.4,09/02/2024,00:04:28,43.358002,11.313535,338.6
212490,24.9,35.0,97164.1,0.39,0.79,0.06,28.3,1.36,09/02/2024,00:04:33,43.358002,11.313535,338.6
212491,24.9,35.0,97164.0,0.4,0.79,0.06,28.3,1.32,09/02/2024,00:04:38,43.358002,11.313535,338.6
212492,24.9,35.0,97163.81,0.4,0.79,0.06,28.3,1.28,09/02/2024,00:04:43,43.358002,11.313535,338.6
212493,24.9,35.0,97163.8,0.4,0.79,0.06,28.3,1.27,09/02/2024,00:04:48,43.358002,11.313535,338.6
212494,24.9,35.0,97164.15,0.39,0.79,0.06,28.3,1.26,09/02/2024,00:04:53,43.358002,11.313535,338.6
212495,24.9,35.0,97164.48,0.4,0.8,0.06,28.3,1.26,09/02/2024,00:04:58,43.358002,11.313535,338.6
212496,24.91,35.0,97165.35,0.41,0.8,0.06,28.3,1.26,09/02/2024,00:05:03,43.358002,11.313535,338.6
212497,24.91,35.0,97165.52,0.41,0.8,0.06,28.3,1.27,09/02/2024,00:05:08,43.358002,11.313535,338.6
212498,24.91,35.0,97166.27,0.41,0.8,0.06,28.3,1.28,09/02/2024,00:05:13,43.358002,11.313535,338.6
212499,24.91,35.0,97166.7,0.4,0.8,0.06,28.3,1.29,09/02/2024,00:05:18,43.358002,11.313535,338.6
212500,24.91,35.0,97166.81,0.4,0.8,0.06,28.3,1.28,09/02/2024,00:05:23,43.358002,11.313535,338.6
212501,24.91,35.0,97167.11,0.4,0.8,0.06,28.3,1.27,09/02/2024,00:05:28,43.358002,11.313535,338.6
212502,24.91,35.0,97167.07,0.41,0.8,0.06,28.3,1.26,09/02/2024,00:05:33,43.358002,11.313535,338.6
212503,24.91,35.0,97167.08,0.4,0.8,0.06,28.3,1.25,09/02/2024,00:05:38,43.358002,11.313535,338.6
212504,24.91,35.0,97166.63,0.4,0.8,0.06,28.3,1.25,09/02/2024,00:05:43,43.358002,11.313535,338.6
212505,24.91,35.0,97166.63,0.4,0.8,0.06,28.3,1.23,09/02/2024,00:05:48,43.358002,11.313535,338.6
212506,24.9,35.0,97166.32,0.4,0.8,0.06,28.3,1.21,09/02/2024,00:05:53,43.358002,11.313535,338.6
212507,24.9,35.0,97166.16,0.4,0.8,0.06,28.3,1.2,09/02/2024,00:05:58,43.358002,11.313535,338.6
212508,24.9,35.0,97165.59,0.41,0.8,0.06,28.3,1.18,09/02/2024,00:06:03,43.358002,11.313535,338.6
212509,24.9,35.0,97165.38,0.41,0.8,0.06,28.3,1.16,09/02/2024,00:06:08,43.358002,11.313535,338.6
212510,24.9,35.0,97165.68,0.41,0.8,0.06,28.3,1.15,09/02/2024,00:06:13,43.358002,11.313535,338.6
212511,24.91,35.0,97165.66,0.41,0.79,0.06,28.3,1.16,09/02/2024,00:06:18,43.358002,11.313535,338.6
212512,24.91,34.99,97165.9,0.41,0.79,0.06,28.3,1.17,09/02/2024,00:06:23,43.358002,11.313535,338.6
212513,24.91,34.99,97166.14,0.42,0.79,0.06,28.3,1.18,09/02/2024,00:06:28,43.358002,11.313535,338.6
212514,24.91,34.99,97166.32,0.42,0.79,0.06,28.3,1.19,09/02/2024,00:06:33,43.358002,11.313535,338.6
212515,24.91,34.99,97165.88,0.42,0.79,0.06,28.3,1.22,09/02/2024,00:06:38,43.358002,11.313535,338.6
212516,24.91,34.99,97165.71,0.42,0.79,0.06,28.3,1.24,09/02/2024,00:06:43,43.358002,11.313535,338.6
212517,24.91,34.99,97166.11,0.42,0.79,0.06,28.3,1.25,09/02/2024,00:06:48,43.358002,11.313535,338.6
212518,24.91,34.99,97166.71,0.42,0.79,0.06,28.3,1.27,09/02/2024,00:06:53,43.358002,11.313535,338.6
212519,24.91,34.99,97166.68,0.42,0.79,0.06,28.3,1.28,09/02/2024,00:06:58,43.358002,11.313535,338.6
212520,24.91,34.99,97166.45,0.43,0.79,0.06,28.3,1.29,09/02/2024,00:07:03,43.358002,11.313535,338.6
212521,24.9,34.99,97166.33,0.43,0.8,0.06,28.3,1.28,09/02/2024,00:07:08,43.358002,11.313535,338.6
212522,24.9,35.0,97166.16,0.43,0.8,0.06,28.3,1.27,09/02/2024,00:07:13,43.358002,11.313535,338.6
212523,24.9,35.0,97166.03,0.43,0.8,0.06,28.3,1.26,09/02/2024,00:07:18,43.358002,11.313535,338.6
212524,24.9,35.0,97165.96,0.43,0.8,0.06,28.3,1.25,09/02/2024,00:07:23,43.358002,11.313535,338.6
212525,24.9,35.0,97165.79,0.43,0.8,0.06,28.3,1.24,09/02/2024,00:07:28,43.358002,11.313535,338.6
212526,24.9,35.0,97165.47,0.41,0.79,0.06,28.3,1.24,09/02/2024,00:07:33,43.358002,11.313535,338.6
212527,24.9,35.0,97165.19,0.42,0.79,0.06,28.3,1.23,09/02/2024,00:07:38,43.358002,11.313535,338.6
212528,24.9,35.0,97164.41,0.41,0.79,0.06,28.3,1.22,09/02/2024,00:07:43,43.358002,11.313535,338.6
212529,24.9,35.0,97164.23,0.41,0.79,0.06,28.3,1.22,09/02/2024,00:07:48,43.358002,11.313535,338.6
212530,24.9,35.0,97164.17,0.39,0.79,0.06,28.3,1.23,09/02/2024,00:07:53,43.358002,11.313535,338.6
212531,24.9,35.0,97164.5,0.39,0.79,0.06,28.3,1.24,09/02/2024,00:07:58,43.358002,11.313535,338.6
212532,24.9,35.0,97164.46,0.39,0.79,0.06,28.3,1.25,09/02/2024,00:08:03,43.358002,11.313535,338.6
212533,24.9,35.0,97164.22,0.4,0.79,0.06,28.3,1.26,09/02/2024,00:08:08,43.358002,11.313535,338.6
212534,24.9,35.0,97164.41,0.4,0.79,0.06,28.3,1.27,09/02/2024,00:08:13,43.358002,11.313535,338.6
212535,24.9,35.0,97164.33,0.41,0.78,0.06,28.3,1.26,09/02/2024,00:08:18,43.358002,11.313535,338.6
212536,24.9,35.0,97164.67,0.42,0.79,0.06,28.3,1.25,09/02/2024,00:08:23,43.358002,11.313535,338.6
212537,24.9,35.0,97164.91,0.41,0.79,0.06,28.3,1.25,09/02/2024,00:08:28,43.358002,11.313535,338.6
212538,24.9,35.0,97165.47,0.41,0.79,0.06,28.3,1.24,09/02/2024,00:08:33,43.358002,11.313535,338.6
212539,24.9,35.0,97165.55,0.42,0.78,0.06,28.3,1.24,09/02/2024,00:08:38,43.358002,11.313535,338.6
212540,24.9,35.0,97165.48,0.42,0.78,0.06,28.3,1.23,09/02/2024,00:08:43,43.358002,11.313535,338.6
212541,24.9,35.0,97165.12,0.41,0.78,0.06,28.3,1.21,09/02/2024,00:08:48,43.358002,11.313535,338.6
212542,24.9,35.0,97165.32,0.41,0.78,0.06,28.3,1.19,09/02/2024,00:08:53,43.358002,11.313535,338.6
212543,24.9,35.0,97165.34,0.39,0.77,0.06,28.3,1.18,09/02/2024,00:08:58,43.358002,11.313535,338.6
212544,24.9,35.0,97165.06,0.39,0.77,0.06,28.3,1.18,09/02/2024,00:09:03,43.358002,11.313535,338.6
212545,24.9,35.0,97165.34,0.38,0.78,0.06,28.3,1.19,09/02/2024,00:09:08,43.358002,11.313535,338.6
212546,24.9,35.0,97165.3,0.38,0.78,0.06,28.3,1.19,09/02/2024,00:09:13,43.358002,11.313535,338.6
212547,24.9,35.0,97164.95,0.37,0.78,0.06,28.3,1.19,09/02/2024,00:09:18,43.358002,11.313535,338.6
212548,24.9,35.0,97164.59,0.38,0.77,0.06,28.3,1.2,09/02/2024,00:09:23,43.358002,11.313535,338.6
212549,24.9,35.0,97164.07,0.38,0.78,0.06,28.3,1.2,09/02/2024,00:09:28,43.358002,11.313535,338.6
212550,24.9,35.0,97163.95,0.39,0.78,0.06,28.3,1.2,09/02/2024,00:09:33,43.358002,11.313535,338.6
212551,24.9,35.0,97163.33,0.41,0.78,0.06,28.3,1.2,09/02/2024,00:09:38,43.358002,11.313535,338.6
212552,24.9,35.0,97163.16,0.42,0.78,0.06,28.3,1.21,09/02/2024,00:09:43,43.358002,11.313535,338.6
212553,24.9,35.0,97162.49,0.43,0.8,0.06,28.3,1.22,09/02/2024,00:09:48,43.358002,11.313535,338.6
212554,24.9,35.0,97162.16,0.42,0.8,0.06,28.3,1.22,09/02/2024,00:09:53,43.358002,11.313535,338.6
212555,24.9,35.0,97162.19,0.42,0.8,0.06,28.3,1.23,09/02/2024,00:09:58,43.358002,11.313535,338.6
212556,24.9,35.0,97161.82,0.42,0.8,0.06,28.3,1.25,09/02/2024,00:10:03,43.358002,11.313535,338.6
212557,24.9,35.0,97161.55,0.43,0.8,0.06,28.3,1.27,09/02/2024,00:10:08,43.358002,11.313535,338.6
212558,24.9,35.0,97161.68,0.41,0.81,0.06,28.3,1.29,09/02/2024,00:10:13,43.358002,11.313535,338.6
212559,24.9,35.0,97161.92,0.4,0.81,0.06,28.3,1.31,09/02/2024,00:10:18,43.358002,11.313535,338.6
212560,24.9,35.0,97162.01,0.4,0.81,0.06,28.3,1.32,09/02/2024,00:10:23,43.358002,11.313535,338.6
212561,24.9,35.0,97162.0,0.39,0.81,0.06,28.3,1.33,09/02/2024,00:10:28,43.358002,11.313535,338.6
212562,24.9,35.0,97161.89,0.38,0.81,0.06,28.3,1.33,09/02/2024,00:10:33,43.358002,11.313535,338.6
212563,24.9,35.0,97162.32,0.38,0.8,0.06,28.3,1.32,09/02/2024,00:10:38,43.358002,11.313535,338.6
212564,24.9,35.0,97162.59,0.39,0.8,0.06,28.3,1.31,09/02/2024,00:10:43,43.358002,11.313535,338.6
212565,24.9,35.0,97162.21,0.4,0.8,0.06,28.3,1.3,09/02/2024,00:10:48,43.358002,11.313535,338.6
212566,24.9,35.0,97162.28,0.4,0.8,0.06,28.3,1.29,09/02/2024,00:10:53,43.358002,11.313535,338.6
212567,24.9,35.0,97162.01,0.39,0.79,0.06,28.3,1.29,09/02/2024,00:10:58,43.358002,11.313535,338.6
212568,24.9,35.0,97161.47,0.4,0.79,0.06,28.3,1.29,09/02/2024,00:11:03,43.358002,11.313535,338.6
212569,24.9,35.0,97161.1,0.39,0.79,0.06,28.3,1.29,09/02/2024,00:11:08,43.358002,11.313535,338.6
212570,24.9,35.0,97160.36,0.39,0.79,0.06,28.3,1.29,09/02/2024,00:11:13,43.358002,11.313535,338.6
212571,24.9,35.0,97160.48,0.4,0.79,0.06,28.3,1.3,09/02/2024,00:11:18,43.358002,11.313535,338.6
212572,24.9,35.0,97160.45,0.41,0.79,0.06,28.3,1.32,09/02/2024,00:11:23,43.358002,11.313535,338.6
212573,24.9,35.0,97159.71,0.42,0.79,0.06,28.3,1.35,09/02/2024,00:11:28,43.358002,11.313535,338.6
212574,24.9,35.0,97159.14,0.43,0.79,0.06,28.3,1.38,09/02/2024,00:11:33,43.358002,11.313535,338.6
212575,24.9,35.0,97158.91,0.41,0.79,0.06,28.3,1.41,09/02/2024,00:11:38,43.358002,11.313535,338.6
212576,24.9,35.0,97158.63,0.4,0.79,0.06,28.3,1.45,09/02/2024,00:11:43,43.358002,11.313535,338.6
212577,24.9,35.0,97158.5,0.41,0.8,0.06,28.3,1.46,09/02/2024,00:11:48,43.358002,11.313535,338.6
212578,24.9,35.0,97158.05,0.42,0.8,0.06,28.3,1.47,09/02/2024,00:11:53,43.358002,11.313535,338.6
212579,24.9,35.0,97157.77,0.43,0.8,0.06,28.3,1.47,09/02/2024,00:11:58,43.358002,11.313535,338.6
212580,24.9,35.0,97157.58,0.42,0.8,0.06,28.3,1.47,09/02/2024,00:12:03,43.358002,11.313535,338.6
212581,24.9,35.0,97157.33,0.41,0.8,0.06,28.3,1.46,09/02/2024,00:12:08,43.358002,11.313535,338.6
212582,24.9,35.0,97156.88,0.4,0.8,0.06,28.3,1.45,09/02/2024,00:12:13,43.358002,11.313535,338.6
212583,24.9,35.0,97157.22,0.39,0.8,0.06,28.3,1.43,09/02/2024,00:12:18,43.358002,11.313535,338.6
212584,24.9,35.0,97157.0,0.38,0.8,0.06,28.3,1.4,09/02/2024,00:12:23,43.358002,11.313535,338.6
212585,24.9,35.0,97156.69,0.39,0.8,0.06,28.3,1.36,09/02/2024,00:12:28,43.358002,11.313535,338.6
212586,24.9,35.0,97156.43,0.41,0.8,0.06,28.3,1.31,09/02/2024,00:12:33,43.358002,11.313535,338.6
212587,24.9,35.0,97156.26,0.4,0.8,0.06,28.3,1.28,09/02/2024,00:12:38,43.358002,11.313535,338.6
212588,24.9,35.0,97156.29,0.38,0.8,0.06,28.3,1.25,09/02/2024,00:12:43,43.358002,11.313535,338.6
212589,24.9,35.0,97156.08,0.39,0.8,0.06,28.3,1.23,09/02/2024,00:12:48,43.358002,11.313535,338.6
212590,24.9,35.0,97156.23,0.41,0.79,0.06,28.3,1.21,09/02/2024,00:12:53,43.358002,11.313535,338.6
212591,24.9,35.0,97156.16,0.41,0.79,0.06,28.3,1.21,09/02/2024,00:12:58,43.358002,11.313535,338.6
212592,24.9,35.0,97156.13,0.41,0.79,0.06,28.3,1.21,09/02/2024,00:13:03,43.358002,11.313535,338.6
212593,24.9,35.0,97156.15,0.4,0.79,0.06,28.3,1.21,09/02/2024,00:13:08,43.358002,11.313535,338.6
212594,24.9,35.0,97156.28,0.39,0.79,0.06,28.3,1.22,09/02/2024,00:13:13,43.358002,11.313535,338.6
212595,24.9,35.0,97156.34,0.4,0.79,0.06,28.3,1.23,09/02/2024,00:13:18,43.358002,11.313535,338.6
212596,24.9,35.0,97156.43,0.4,0.78,0.06,28.3,1.24,09/02/2024,00:13:23,43.358002,11.313535,338.6
212597,24.9,35.0,97156.25,0.43,0.78,0.06,28.3,1.26,09/02/2024,00:13:28,43.358002,11.313535,338.6
212598,24.9,35.0,97156.65,0.44,0.78,0.06,28.3,1.28,09/02/2024,00:13:33,43.358002,11.313535,338.6
212599,24.9,35.01,97156.89,0.43,0.78,0.06,28.3,1.29,09/02/2024,00:13:38,43.358002,11.313535,338.6
212600,24.9,35.01,97156.65,0.42,0.78,0.06,28.3,1.31,09/02/2024,00:13:43,43.358002,11.313535,338.6
212601,24.9,35.01,97156.42,0.43,0.78,0.06,28.3,1.32,09/02/2024,00:13:48,43.358002,11.313535,338.6
212602,24.9,35.01,97156.55,0.44,0.78,0.06,28.3,1.32,09/02/2024,00:13:53,43.358002,11.313535,338.6
212603,24.9,35.01,97156.28,0.45,0.77,0.06,28.3,1.32,09/02/2024,00:13:58,43.358002,11.313535,338.6
212604,24.9,35.01,97156.01,0.45,0.77,0.06,28.3,1.33,09/02/2024,00:14:03,43.358002,11.313535,338.6
212605,24.9,35.01,97155.98,0.44,0.77,0.06,28.3,1.34,09/02/2024,00:14:08,43.358002,11.313535,338.6
212606,24.9,35.01,97155.03,0.44,0.78,0.06,28.3,1.34,09/02/2024,00:14:13,43.358002,11.313535,338.6
212607,24.9,35.02,97154.79,0.42,0.78,0.06,28.3,1.33,09/02/2024,00:14:18,43.358002,11.313535,338.6
212608,24.9,35.02,97154.66,0.42,0.78,0.06,28.3,1.32,09/02/2024,00:14:23,43.358002,11.313535,338.6
212609,24.9,35.01,97154.16,0.42,0.78,0.06,28.3,1.33,09/02/2024,00:14:28,43.358002,11.313535,338.6
212610,24.9,35.01,97154.13,0.42,0.79,0.06,28.3,1.34,09/02/2024,00:14:33,43.358002,11.313535,338.6
212611,24.9,35.01,97154.3,0.41,0.79,0.06,28.3,1.35,09/02/2024,00:14:38,43.358002,11.313535,338.6
212612,24.9,35.01,97154.0,0.41,0.79,0.06,28.3,1.35,09/02/2024,00:14:43,43.358002,11.313535,338.6
212613,24.9,35.01,97154.08,0.42,0.8,0.06,28.3,1.35,09/02/2024,00:14:48,43.358002,11.313535,338.6
212614,24.9,35.01,97154.46,0.44,0.8,0.06,28.3,1.33,09/02/2024,00:14:53,43.358002,11.313535,338.6
212615,24.9,35.01,97154.46,0.47,0.8,0.06,28.3,1.31,09/02/2024,00:14:58,43.358002,11.313535,338.6
212616,24.9,35.01,97155.58,0.46,0.8,0.06,28.3,1.3,09/02/2024,00:15:03,43.358002,11.313535,338.6
212617,24.9,35.0,97156.02,0.46,0.8,0.06,28.3,1.29,09/02/2024,00:15:08,43.358002,11.313535,338.6
212618,24.9,35.0,97155.83,0.46,0.8,0.06,28.3,1.29,09/02/2024,00:15:13,43.358002,11.313535,338.6
212619,24.9,35.0,97156.4,0.45,0.8,0.06,28.3,1.28,09/02/2024,00:15:18,43.358002,11.313535,338.6
212620,24.9,35.0,97156.88,0.44,0.8,0.06,28.3,1.26,09/02/2024,00:15:23,43.358002,11.313535,338.6
212621,24.9,35.0,97156.77,0.44,0.8,0.06,28.3,1.23,09/02/2024,00:15:28,43.358002,11.313535,338.6
212622,24.9,35.0,97156.83,0.43,0.8,0.06,28.3,1.22,09/02/2024,00:15:33,43.358002,11.313535,338.6
212623,24.9,35.0,97156.42,0.42,0.8,0.06,28.3,1.22,09/02/2024,00:15:38,43.358002,11.313535,338.6
212624,24.9,35.01,97156.05,0.41,0.8,0.06,28.3,1.22,09/02/2024,00:15:43,43.358002,11.313535,338.6
212625,24.9,35.01,97155.57,0.38,0.8,0.06,28.3,1.22,09/02/2024,00:15:48,43.358002,11.313535,338.6
212626,24.9,35.01,97155.09,0.38,0.8,0.06,28.3,1.23,09/02/2024,00:15:53,43.358002,11.313535,338.6
212627,24.9,35.01,97154.79,0.38,0.8,0.06,28.3,1.24,09/02/2024,00:15:58,43.358002,11.313535,338.6
212628,24.9,35.01,97154.1,0.38,0.8,0.06,28.3,1.23,09/02/2024,00:16:03,43.358002,11.313535,338.6
212629,24.9,35.01,97153.7,0.39,0.8,0.06,28.3,1.22,09/02/2024,00:16:08,43.358002,11.313535,338.6
212630,24.9,35.01,97153.56,0.38,0.8,0.06,28.3,1.23,09/02/2024,00:16:13,43.358002,11.313535,338.6
212631,24.9,35.01,97153.36,0.37,0.8,0.06,28.3,1.27,09/02/2024,00:16:18,43.358002,11.313535,338.6
212632,24.9,35.01,97153.51,0.37,0.8,0.06,28.3,1.3,09/02/2024,00:16:23,43.358002,11.313535,338.6
212633,24.9,35.01,97153.68,0.37,0.79,0.06,28.3,1.33,09/02/2024,00:16:28,43.358002,11.313535,338.6
212634,24.9,35.0,97153.88,0.37,0.79,0.06,28.3,1.38,09/02/2024,00:16:33,43.358002,11.313535,338.6
212635,24.9,35.0,97154.19,0.37,0.79,0.06,28.3,1.42,09/02/2024,00:16:38,43.358002,11.313535,338.6
212636,24.9,35.0,97154.17,0.37,0.79,0.06,28.3,1.45,09/02/2024,00:16:43,43.358002,11.313535,338.6
212637,24.9,35.0,97154.2,0.38,0.79,0.06,28.3,1.47,09/02/2024,00:16:48,43.358002,11.313535,338.6
212638,24.9,35.0,97154.78,0.39,0.78,0.06,28.3,1.49,09/02/2024,00:16:53,43.358002,11.313535,338.6
212639,24.9,35.0,97155.05,0.39,0.78,0.06,28.3,1.51,09/02/2024,00:16:58,43.358002,11.313535,338.6
212640,24.9,35.0,97155.25,0.42,0.78,0.06,28.3,1.51,09/02/2024,00:17:03,43.358002,11.313535,338.6
212641,24.9,35.0,97155.59,0.44,0.78,0.06,28.3,1.49,09/02/2024,00:17:08,43.358002,11.313535,338.6
212642,24.9,35.0,97155.72,0.43,0.78,0.06,28.3,1.49,09/02/2024,00:17:13,43.358002,11.313535,338.6
212643,24.9,35.0,97156.05,0.42,0.79,0.06,28.3,1.48,09/02/2024,00:17:18,43.358002,11.313535,338.6
212644,24.9,35.0,97156.08,0.42,0.79,0.06,28.3,1.45,09/02/2024,00:17:23,43.358002,11.313535,338.6
212645,24.9,35.0,97156.29,0.41,0.78,0.06,28.3,1.41,09/02/2024,00:17:28,43.358002,11.313535,338.6
212646,24.9,35.0,97156.18,0.41,0.78,0.06,28.3,1.37,09/02/2024,00:17:33,43.358002,11.313535,338.6
212647,24.9,35.0,97156.51,0.41,0.78,0.06,28.3,1.35,09/02/2024,00:17:38,43.358002,11.313535,338.6
212648,24.9,35.0,97156.5,0.4,0.79,0.06,28.3,1.34,09/02/2024,00:17:43,43.358002,11.313535,338.6
212649,24.9,35.01,97155.85,0.41,0.78,0.06,28.3,1.33,09/02/2024,00:17:48,43.358002,11.313535,338.6
212650,24.9,35.02,97155.31,0.4,0.78,0.06,28.3,1.34,09/02/2024,00:17:53,43.358002,11.313535,338.6
212651,24.9,35.02,97155.11,0.38,0.78,0.06,28.3,1.34,09/02/2024,00:17:58,43.358002,11.313535,338.6
212652,24.9,35.02,97154.29,0.4,0.78,0.06,28.3,1.32,09/02/2024,00:18:03,43.358002,11.313535,338.6
212653,24.9,35.03,97153.85,0.43,0.78,0.06,28.3,1.29,09/02/2024,00:18:08,43.358002,11.313535,338.6
212654,24.9,35.03,97153.51,0.43,0.77,0.06,28.3,1.27,09/02/2024,00:18:13,43.358002,11.313535,338.6
212655,24.9,35.03,97153.17,0.45,0.78,0.06,28.3,1.26,09/02/2024,00:18:18,43.358002,11.313535,338.6
