,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
148884,16.99,51.78,99059.77,1.01,0.44,0.06,20.84,17.76,27/01/2024,17:02:03,43.357865,11.312832,326.9
148885,16.97,51.75,99063.12,1.01,0.45,0.06,20.83,17.78,27/01/2024,17:02:08,43.357865,11.312832,326.9
148886,16.95,51.74,99068.64,1.02,0.45,0.06,20.82,17.82,27/01/2024,17:02:13,43.357942,11.312802,326.2
148887,16.94,51.74,99073.98,1.02,0.44,0.06,20.81,17.89,27/01/2024,17:02:18,43.358018,11.312818,325.7
148888,16.93,51.72,99080.16,1.01,0.45,0.06,20.8,17.98,27/01/2024,17:02:23,43.358018,11.312818,325.7
148889,16.92,51.7,99086.45,1.03,0.45,0.06,20.8,18.04,27/01/2024,17:02:28,43.358093,11.312808,324.9
148890,16.92,51.69,99093.36,1.05,0.45,0.06,20.8,18.05,27/01/2024,17:02:33,43.358093,11.312808,324.9
148891,16.92,51.68,99100.19,1.05,0.46,0.06,20.8,18.08,27/01/2024,17:02:38,43.358093,11.312808,324.9
148892,16.92,51.7,99107.38,1.04,0.45,0.06,20.8,18.1,27/01/2024,17:02:43,43.35806,11.312897,325.5
148893,16.91,51.76,99115.35,1.04,0.45,0.06,20.8,18.12,27/01/2024,17:02:48,43.35806,11.312897,325.5
148894,16.91,51.81,99121.78,1.05,0.45,0.06,20.8,18.12,27/01/2024,17:02:53,43.357978,11.312897,326.1
148895,16.92,51.86,99127.18,1.04,0.44,0.06,20.8,18.1,27/01/2024,17:02:58,43.357978,11.312897,326.1
148896,16.93,51.87,99131.28,1.03,0.43,0.06,20.8,18.08,27/01/2024,17:03:03,43.357907,11.312895,326.6
148897,16.93,51.88,99134.51,1.03,0.43,0.06,20.8,18.03,27/01/2024,17:03:08,43.357833,11.312873,327.2
148898,16.92,51.88,99136.42,1.03,0.42,0.07,20.79,17.97,27/01/2024,17:03:13,43.357833,11.312873,327.2
148899,16.91,51.89,99137.23,1.02,0.42,0.07,20.78,17.93,27/01/2024,17:03:18,43.357833,11.312873,327.2
148900,16.89,51.91,99136.14,1.01,0.41,0.07,20.77,17.95,27/01/2024,17:03:23,43.357833,11.312873,327.2
148901,16.87,51.96,99133.95,1.02,0.41,0.07,20.76,18.0,27/01/2024,17:03:28,43.357883,11.312963,328.9
148902,16.85,51.98,99130.69,1.02,0.41,0.07,20.75,18.03,27/01/2024,17:03:33,43.357883,11.312963,328.9
148903,16.84,51.96,99127.45,1.03,0.41,0.07,20.74,18.04,27/01/2024,17:03:38,43.357957,11.31293,328.0
148904,16.82,51.97,99125.14,1.02,0.41,0.07,20.73,18.03,27/01/2024,17:03:43,43.357957,11.31293,328.0
148905,16.8,52.0,99123.8,1.03,0.42,0.07,20.72,18.02,27/01/2024,17:03:48,43.358037,11.31292,327.2
148906,16.77,52.05,99122.89,1.04,0.43,0.06,20.7,18.02,27/01/2024,17:03:53,43.35811,11.312947,326.9
148907,16.74,52.1,99122.53,1.04,0.44,0.06,20.68,18.06,27/01/2024,17:03:58,43.35811,11.312947,326.9
148908,16.72,52.2,99123.31,1.02,0.44,0.06,20.67,18.04,27/01/2024,17:04:03,43.35811,11.312947,326.9
148909,16.69,52.3,99124.37,1.02,0.44,0.06,20.66,18.01,27/01/2024,17:04:08,43.35811,11.312947,326.9
148910,16.65,52.43,99125.75,1.03,0.45,0.06,20.65,17.92,27/01/2024,17:04:13,43.35804,11.312992,327.1
148911,16.6,52.55,99127.34,1.04,0.44,0.06,20.63,17.77,27/01/2024,17:04:18,43.357967,11.312988,327.2
148912,16.56,52.7,99128.69,1.04,0.44,0.06,20.61,17.7,27/01/2024,17:04:23,43.357967,11.312988,327.2
148913,16.52,52.86,99129.4,1.04,0.44,0.06,20.59,17.67,27/01/2024,17:04:28,43.35789,11.312997,327.7
148914,16.49,52.99,99129.1,1.05,0.44,0.06,20.57,17.63,27/01/2024,17:04:33,43.35789,11.312997,327.7
148915,16.46,53.08,99128.29,1.06,0.43,0.06,20.54,17.6,27/01/2024,17:04:38,43.357815,11.312963,328.8
148916,16.44,53.17,99126.9,1.05,0.42,0.06,20.52,17.54,27/01/2024,17:04:43,43.357815,11.312963,328.8
148917,16.42,53.25,99124.61,1.05,0.41,0.06,20.5,17.47,27/01/2024,17:04:48,43.357815,11.312963,328.8
148918,16.4,53.29,99121.58,1.07,0.41,0.07,20.48,17.42,27/01/2024,17:04:53,43.357815,11.312963,328.8
148919,16.39,53.31,99118.22,1.09,0.42,0.06,20.46,17.34,27/01/2024,17:04:58,43.35788,11.31301,330.0
148920,16.39,53.28,99114.88,1.07,0.41,0.06,20.44,17.31,27/01/2024,17:05:03,43.35788,11.31301,330.0
148921,16.4,53.23,99110.83,1.05,0.41,0.06,20.43,17.27,27/01/2024,17:05:08,43.357957,11.313007,328.9
148922,16.39,53.2,99107.21,1.06,0.41,0.06,20.41,17.17,27/01/2024,17:05:13,43.357957,11.313007,328.9
148923,16.37,53.2,99103.7,1.06,0.41,0.06,20.39,17.11,27/01/2024,17:05:18,43.358028,11.313005,328.3
148924,16.34,53.24,99101.24,1.04,0.41,0.06,20.37,17.11,27/01/2024,17:05:23,43.358028,11.313005,328.3
148925,16.31,53.32,99098.35,1.03,0.41,0.06,20.36,17.15,27/01/2024,17:05:28,43.358105,11.313027,327.8
148926,16.27,53.39,99096.4,1.03,0.41,0.06,20.35,17.21,27/01/2024,17:05:33,43.358105,11.313027,327.8
148927,16.23,53.5,99095.74,1.04,0.42,0.06,20.34,17.28,27/01/2024,17:05:38,43.358105,11.313027,327.8
148928,16.19,53.62,99095.32,1.03,0.43,0.06,20.32,17.35,27/01/2024,17:05:43,43.3581,11.312923,326.5
148929,16.15,53.73,99095.33,1.02,0.42,0.06,20.3,17.48,27/01/2024,17:05:48,43.3581,11.312923,326.5
148930,16.11,53.85,99096.39,1.04,0.43,0.06,20.28,17.63,27/01/2024,17:05:53,43.35808,11.312822,324.9
148931,16.07,53.97,99098.92,1.05,0.43,0.06,20.26,17.81,27/01/2024,17:05:58,43.35808,11.312822,324.9
148932,16.04,54.1,99101.51,1.04,0.43,0.06,20.24,18.0,27/01/2024,17:06:03,43.358105,11.312713,323.1
148933,16.01,54.22,99103.02,1.03,0.43,0.06,20.22,18.11,27/01/2024,17:06:08,43.358105,11.312713,323.1
148934,15.99,54.32,99103.97,1.04,0.43,0.06,20.2,18.19,27/01/2024,17:06:13,43.358045,11.31265,321.8
148935,15.96,54.41,99105.36,1.05,0.43,0.06,20.18,18.18,27/01/2024,17:06:18,43.358045,11.31265,321.8
148936,15.94,54.54,99105.61,1.05,0.43,0.06,20.16,18.18,27/01/2024,17:06:23,43.357963,11.312658,321.9
148937,15.92,54.64,99104.45,1.05,0.42,0.06,20.13,18.17,27/01/2024,17:06:28,43.357963,11.312658,321.9
148938,15.9,54.72,99102.54,1.05,0.41,0.06,20.11,18.13,27/01/2024,17:06:33,43.357885,11.31265,322.3
148939,15.87,54.82,99100.29,1.05,0.41,0.06,20.09,18.08,27/01/2024,17:06:38,43.357808,11.312655,322.7
148940,15.85,54.91,99097.18,1.04,0.4,0.06,20.07,18.04,27/01/2024,17:06:43,43.357808,11.312655,322.7
148941,15.83,54.98,99092.47,1.03,0.41,0.06,20.04,17.97,27/01/2024,17:06:48,43.357733,11.312647,323.2
148942,15.81,55.02,99087.01,1.03,0.41,0.06,20.02,17.93,27/01/2024,17:06:53,43.357733,11.312647,323.2
148943,15.8,55.06,99082.57,1.04,0.41,0.07,20.0,17.89,27/01/2024,17:06:58,43.357733,11.312647,323.2
148944,15.78,55.1,99078.7,1.05,0.42,0.07,19.98,17.84,27/01/2024,17:07:03,43.357795,11.3127,324.3
148945,15.77,55.14,99075.11,1.05,0.42,0.07,19.96,17.82,27/01/2024,17:07:08,43.357795,11.3127,324.3
148946,15.76,55.14,99072.43,1.06,0.41,0.07,19.93,17.83,27/01/2024,17:07:13,43.357868,11.31269,323.8
148947,15.76,55.13,99071.0,1.05,0.41,0.07,19.91,17.84,27/01/2024,17:07:18,43.357868,11.31269,323.8
148948,15.76,55.1,99070.6,1.05,0.4,0.07,19.89,17.87,27/01/2024,17:07:23,43.357942,11.312702,323.4
148949,15.76,55.1,99070.81,1.04,0.4,0.07,19.87,17.88,27/01/2024,17:07:28,43.358017,11.312712,322.8
148950,15.75,55.13,99071.28,1.04,0.4,0.07,19.85,17.87,27/01/2024,17:07:33,43.358017,11.312712,322.8
148951,15.74,55.17,99073.75,1.05,0.39,0.07,19.84,17.89,27/01/2024,17:07:38,43.35809,11.312702,322.3
148952,15.72,55.23,99076.26,1.05,0.39,0.07,19.83,17.84,27/01/2024,17:07:43,43.35809,11.312702,322.3
148953,15.69,55.3,99078.35,1.04,0.39,0.06,19.81,17.78,27/01/2024,17:07:48,43.35809,11.312702,322.3
148954,15.67,55.37,99079.57,1.03,0.38,0.06,19.79,17.75,27/01/2024,17:07:53,43.358055,11.312792,323.0
148955,15.64,55.46,99079.63,1.03,0.38,0.06,19.77,17.76,27/01/2024,17:07:58,43.358055,11.312792,323.0
148956,15.61,55.55,99079.09,1.03,0.39,0.06,19.76,17.76,27/01/2024,17:08:03,43.357982,11.312798,323.4
148957,15.57,55.64,99077.05,1.03,0.38,0.06,19.75,17.75,27/01/2024,17:08:08,43.35791,11.312788,323.8
148958,15.53,55.76,99073.91,1.03,0.39,0.06,19.73,17.81,27/01/2024,17:08:13,43.35791,11.312788,323.8
148959,15.49,55.85,99070.3,1.04,0.39,0.06,19.71,17.91,27/01/2024,17:08:18,43.357833,11.31277,324.3
148960,15.46,55.92,99066.06,1.04,0.38,0.06,19.69,18.01,27/01/2024,17:08:23,43.357833,11.31277,324.3
148961,15.43,55.97,99060.39,1.02,0.37,0.06,19.66,18.09,27/01/2024,17:08:28,43.357762,11.312755,324.8
148962,15.41,56.0,99055.64,1.02,0.37,0.06,19.63,18.24,27/01/2024,17:08:33,43.357762,11.312755,324.8
148963,15.4,56.02,99052.34,1.02,0.37,0.07,19.61,18.38,27/01/2024,17:08:38,43.357762,11.312755,324.8
148964,15.38,56.04,99049.6,1.03,0.37,0.07,19.59,18.48,27/01/2024,17:08:43,43.357762,11.312755,324.8
148965,15.38,56.01,99048.03,1.02,0.37,0.07,19.57,18.57,27/01/2024,17:08:48,43.357762,11.312755,324.8
148966,15.38,56.04,99047.23,1.01,0.36,0.07,19.55,18.62,27/01/2024,17:08:53,43.357818,11.312823,326.2
148967,15.38,56.04,99047.61,1.01,0.36,0.07,19.52,18.69,27/01/2024,17:08:58,43.357895,11.312833,326.0
148968,15.38,56.03,99048.97,1.03,0.36,0.07,19.5,18.72,27/01/2024,17:09:03,43.357895,11.312833,326.0
148969,15.39,56.01,99051.83,1.02,0.36,0.07,19.48,18.72,27/01/2024,17:09:08,43.357975,11.312825,325.3
148970,15.4,55.98,99055.98,1.03,0.37,0.07,19.46,18.72,27/01/2024,17:09:13,43.357975,11.312825,325.3
148971,15.4,55.97,99061.31,1.05,0.37,0.07,19.45,18.72,27/01/2024,17:09:18,43.358052,11.312828,324.7
148972,15.4,55.98,99067.11,1.06,0.37,0.07,19.44,18.71,27/01/2024,17:09:23,43.358052,11.312828,324.7
148973,15.39,56.01,99071.96,1.06,0.36,0.07,19.43,18.7,27/01/2024,17:09:28,43.358127,11.31283,323.9
148974,15.39,56.03,99076.12,1.05,0.36,0.07,19.42,18.67,27/01/2024,17:09:33,43.358127,11.31283,323.9
148975,15.38,56.07,99080.03,1.05,0.36,0.07,19.41,18.62,27/01/2024,17:09:38,43.358075,11.312912,324.6
148976,15.36,56.06,99083.33,1.06,0.36,0.07,19.39,18.6,27/01/2024,17:09:43,43.358075,11.312912,324.6
148977,15.34,56.1,99085.65,1.06,0.37,0.07,19.38,18.57,27/01/2024,17:09:48,43.357993,11.31291,325.3
148978,15.32,56.16,99087.38,1.04,0.37,0.07,19.37,18.54,27/01/2024,17:09:53,43.35792,11.312907,325.7
148979,15.3,56.22,99087.5,1.05,0.37,0.07,19.36,18.54,27/01/2024,17:09:58,43.35792,11.312907,325.7
148980,15.26,56.29,99087.11,1.05,0.37,0.07,19.35,18.51,27/01/2024,17:10:03,43.357848,11.312878,326.2
148981,15.24,56.36,99086.65,1.04,0.38,0.07,19.33,18.52,27/01/2024,17:10:08,43.357848,11.312878,326.2
148982,15.22,56.4,99086.09,1.03,0.38,0.07,19.31,18.53,27/01/2024,17:10:13,43.35777,11.312882,327.1
148983,15.21,56.47,99086.32,1.03,0.39,0.07,19.29,18.63,27/01/2024,17:10:18,43.35777,11.312882,327.1
148984,15.19,56.51,99088.05,1.04,0.39,0.07,19.27,18.8,27/01/2024,17:10:23,43.35777,11.312882,327.1
148985,15.17,56.56,99089.51,1.04,0.39,0.07,19.25,18.98,27/01/2024,17:10:28,43.357835,11.312938,328.7
148986,15.15,56.62,99091.11,1.03,0.4,0.07,19.24,19.11,27/01/2024,17:10:33,43.357835,11.312938,328.7
148987,15.14,56.67,99094.27,1.03,0.39,0.07,19.22,19.22,27/01/2024,17:10:38,43.357912,11.312953,328.2
148988,15.12,56.71,99097.66,1.04,0.38,0.07,19.2,19.32,27/01/2024,17:10:43,43.357912,11.312953,328.2
148989,15.1,56.76,99101.8,1.02,0.37,0.07,19.18,19.39,27/01/2024,17:10:48,43.357983,11.31294,327.3
148990,15.09,56.83,99106.4,1.0,0.36,0.07,19.16,19.48,27/01/2024,17:10:53,43.358058,11.312945,326.6
148991,15.06,56.93,99110.35,1.0,0.36,0.07,19.15,19.52,27/01/2024,17:10:58,43.358058,11.312945,326.6
148992,15.04,57.04,99115.0,1.01,0.35,0.07,19.13,19.5,27/01/2024,17:11:03,43.358133,11.312963,326.4
148993,15.02,57.08,99119.17,1.01,0.35,0.07,19.11,19.44,27/01/2024,17:11:08,43.358133,11.312963,326.4
148994,15.01,57.13,99123.0,1.01,0.35,0.07,19.09,19.38,27/01/2024,17:11:13,43.358133,11.312963,326.4
148995,15.0,57.18,99127.09,1.02,0.34,0.07,19.07,19.29,27/01/2024,17:11:18,43.358058,11.312995,326.6
148996,14.99,57.23,99131.17,1.03,0.33,0.07,19.04,19.24,27/01/2024,17:11:23,43.357985,11.313017,327.6
148997,14.97,57.28,99134.1,1.03,0.33,0.07,19.02,19.27,27/01/2024,17:11:28,43.357985,11.313017,327.6
148998,14.96,57.34,99136.71,1.02,0.34,0.07,19.0,19.32,27/01/2024,17:11:33,43.357908,11.313005,328.3
148999,14.95,57.39,99138.34,1.04,0.34,0.07,18.98,19.35,27/01/2024,17:11:38,43.357908,11.313005,328.3
149000,14.94,57.42,99138.96,1.05,0.35,0.07,18.96,19.37,27/01/2024,17:11:43,43.357835,11.313012,329.0
149001,14.94,57.42,99139.73,1.05,0.35,0.07,18.94,19.45,27/01/2024,17:11:48,43.357835,11.313012,329.0
149002,14.93,57.44,99138.48,1.04,0.36,0.07,18.93,19.56,27/01/2024,17:11:53,43.357835,11.313012,329.0
149003,14.91,57.49,99136.11,1.04,0.36,0.07,18.91,19.61,27/01/2024,17:11:58,43.357835,11.313012,329.0
149004,14.89,57.55,99132.81,1.03,0.36,0.07,18.89,19.68,27/01/2024,17:12:03,43.3579,11.313057,329.9
149005,14.87,57.6,99130.02,1.02,0.37,0.07,18.87,19.8,27/01/2024,17:12:08,43.3579,11.313057,329.9
149006,14.86,57.67,99127.68,1.01,0.38,0.07,18.86,19.93,27/01/2024,17:12:13,43.357973,11.313027,329.1
149007,14.84,57.76,99125.72,1.02,0.38,0.07,18.84,19.94,27/01/2024,17:12:18,43.357973,11.313027,329.1
149008,14.81,57.85,99125.11,1.04,0.37,0.07,18.82,19.92,27/01/2024,17:12:23,43.35804,11.313077,328.7
149009,14.78,57.95,99125.02,1.03,0.38,0.07,18.8,19.95,27/01/2024,17:12:28,43.35804,11.313077,328.7
