,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
197555,18.9,43.54,99199.25,1.41,0.47,0.06,21.85,13.11,05/02/2024,11:09:27,43.316705,11.338487,311.3
197556,18.89,43.57,99201.71,1.4,0.47,0.06,21.86,13.05,05/02/2024,11:09:32,43.316642,11.338558,311.0
197557,18.88,43.61,99204.29,1.42,0.48,0.06,21.87,13.01,05/02/2024,11:09:37,43.316583,11.338633,310.8
197558,18.87,43.67,99206.55,1.4,0.48,0.06,21.88,12.99,05/02/2024,11:09:42,43.316583,11.338633,310.8
197559,18.86,43.73,99209.08,1.37,0.49,0.06,21.9,12.98,05/02/2024,11:09:47,43.316518,11.338702,310.6
197560,18.85,43.79,99211.46,1.36,0.49,0.06,21.92,13.01,05/02/2024,11:09:52,43.316447,11.338717,310.5
197561,18.84,43.84,99212.58,1.36,0.49,0.06,21.93,13.07,05/02/2024,11:09:57,43.316447,11.338717,310.5
197562,18.83,43.88,99214.62,1.35,0.49,0.06,21.94,13.13,05/02/2024,11:10:02,43.316373,11.33874,310.1
197563,18.82,43.92,99216.62,1.33,0.5,0.06,21.95,13.17,05/02/2024,11:10:07,43.316373,11.33874,310.1
197564,18.81,43.96,99218.55,1.33,0.49,0.06,21.96,13.15,05/02/2024,11:10:12,43.316308,11.338808,309.8
197565,18.79,43.99,99220.16,1.34,0.5,0.06,21.97,13.1,05/02/2024,11:10:17,43.316308,11.338808,309.8
197566,18.78,44.02,99221.66,1.35,0.49,0.06,21.98,13.1,05/02/2024,11:10:22,43.316247,11.338875,309.6
197567,18.77,44.03,99223.42,1.33,0.49,0.06,21.99,13.18,05/02/2024,11:10:27,43.316198,11.338955,309.4
197568,18.76,44.04,99225.05,1.33,0.49,0.06,22.0,13.3,05/02/2024,11:10:32,43.316198,11.338955,309.4
197569,18.75,44.07,99226.58,1.35,0.49,0.06,22.0,13.55,05/02/2024,11:10:37,43.316132,11.339025,309.1
197570,18.74,44.16,99228.55,1.37,0.49,0.06,22.0,13.84,05/02/2024,11:10:42,43.316072,11.339092,308.9
197571,18.73,44.38,99230.63,1.36,0.49,0.06,22.0,14.17,05/02/2024,11:10:47,43.316072,11.339092,308.9
197572,18.72,44.77,99232.51,1.37,0.5,0.06,22.0,14.48,05/02/2024,11:10:52,43.31601,11.339168,308.7
197573,18.71,45.37,99234.34,1.38,0.5,0.06,22.0,14.74,05/02/2024,11:10:57,43.315945,11.339242,308.7
197574,18.69,45.95,99236.35,1.4,0.52,0.06,22.0,15.02,05/02/2024,11:11:02,43.315945,11.339242,308.7
197575,18.68,46.51,99238.69,1.39,0.52,0.06,22.0,15.29,05/02/2024,11:11:07,43.315883,11.339305,308.6
197576,18.67,47.05,99240.41,1.38,0.53,0.06,22.0,15.54,05/02/2024,11:11:12,43.315815,11.339358,308.4
197577,18.66,47.66,99243.0,1.38,0.53,0.06,22.0,15.68,05/02/2024,11:11:17,43.315815,11.339358,308.4
197578,18.65,48.21,99245.17,1.39,0.54,0.06,22.0,15.72,05/02/2024,11:11:22,43.315742,11.339397,307.8
197579,18.64,48.75,99248.31,1.37,0.55,0.06,22.01,15.66,05/02/2024,11:11:27,43.31565,11.339402,307.5
197580,18.63,49.17,99251.12,1.35,0.56,0.06,22.02,15.56,05/02/2024,11:11:32,43.31565,11.339402,307.5
197581,18.62,49.44,99253.74,1.35,0.56,0.06,22.03,15.53,05/02/2024,11:11:37,43.31557,11.33941,307.5
197582,18.61,49.52,99256.7,1.36,0.55,0.06,22.04,15.55,05/02/2024,11:11:42,43.31557,11.33941,307.5
197583,18.6,49.22,99260.57,1.35,0.54,0.06,22.05,15.67,05/02/2024,11:11:47,43.31557,11.33941,307.5
197584,18.6,48.79,99263.84,1.33,0.52,0.06,22.06,15.83,05/02/2024,11:11:52,43.315493,11.339423,306.9
197585,18.6,48.44,99267.12,1.33,0.51,0.06,22.07,15.94,05/02/2024,11:11:57,43.315417,11.33943,306.8
197586,18.6,48.15,99270.86,1.34,0.51,0.06,22.08,16.01,05/02/2024,11:12:02,43.315337,11.339447,306.9
197587,18.6,47.8,99273.18,1.42,0.51,0.06,22.09,16.05,05/02/2024,11:12:07,43.315265,11.33948,306.4
197588,18.6,47.49,99276.19,1.63,0.5,0.06,22.1,16.11,05/02/2024,11:12:12,43.315215,11.33955,306.2
197589,18.6,47.17,99278.57,1.9,0.49,0.06,22.1,16.13,05/02/2024,11:12:17,43.315138,11.339588,306.0
197590,18.6,46.95,99281.13,2.21,0.48,0.06,22.1,16.08,05/02/2024,11:12:22,43.315067,11.339557,305.8
197591,18.6,46.87,99283.82,2.49,0.48,0.06,22.1,15.93,05/02/2024,11:12:27,43.314995,11.33961,305.2
197592,18.6,46.92,99286.43,2.72,0.49,0.06,22.1,15.75,05/02/2024,11:12:32,43.314995,11.33961,305.2
197593,18.6,47.14,99287.91,2.93,0.5,0.06,22.1,15.49,05/02/2024,11:12:37,43.314995,11.33961,305.2
197594,18.6,47.49,99290.06,3.11,0.52,0.06,22.1,15.16,05/02/2024,11:12:42,43.314918,11.339583,304.5
197595,18.6,47.81,99292.13,3.2,0.53,0.06,22.1,14.87,05/02/2024,11:12:47,43.314857,11.33952,304.3
197596,18.6,48.08,99293.88,3.26,0.53,0.06,22.1,14.56,05/02/2024,11:12:52,43.314857,11.33952,304.3
197597,18.6,48.33,99296.36,3.24,0.53,0.06,22.1,14.3,05/02/2024,11:12:57,43.314857,11.33952,304.3
197598,18.6,48.59,99298.68,3.07,0.53,0.06,22.1,14.06,05/02/2024,11:13:02,43.314777,11.339513,303.6
197599,18.6,48.84,99300.93,2.82,0.53,0.06,22.1,13.77,05/02/2024,11:13:07,43.31472,11.33945,303.2
197600,18.6,49.05,99303.15,2.52,0.54,0.06,22.1,13.43,05/02/2024,11:13:12,43.31472,11.33945,303.2
197601,18.6,49.19,99305.69,2.26,0.55,0.06,22.1,13.08,05/02/2024,11:13:17,43.314668,11.339373,303.4
197602,18.6,49.2,99307.63,2.03,0.55,0.06,22.1,12.74,05/02/2024,11:13:22,43.314623,11.339293,303.2
197603,18.6,49.18,99308.9,1.84,0.54,0.06,22.1,12.52,05/02/2024,11:13:27,43.314623,11.339293,303.2
197604,18.61,49.18,99309.45,1.67,0.53,0.06,22.1,12.42,05/02/2024,11:13:32,43.314557,11.339232,302.5
197605,18.62,49.14,99308.66,1.58,0.53,0.06,22.1,12.44,05/02/2024,11:13:37,43.314493,11.339175,302.2
197606,18.63,49.09,99307.66,1.52,0.53,0.06,22.1,12.54,05/02/2024,11:13:42,43.314493,11.339175,302.2
197607,18.64,49.03,99306.09,1.45,0.53,0.06,22.1,12.71,05/02/2024,11:13:47,43.314433,11.339108,302.2
197608,18.65,48.95,99303.2,1.38,0.53,0.06,22.11,12.87,05/02/2024,11:13:52,43.31437,11.339052,301.6
197609,18.66,48.85,99300.17,1.35,0.52,0.06,22.12,13.05,05/02/2024,11:13:57,43.31437,11.339052,301.6
197610,18.67,48.74,99295.1,1.34,0.51,0.06,22.13,13.27,05/02/2024,11:14:02,43.314298,11.339042,301.3
197611,18.68,48.57,99287.89,1.32,0.5,0.06,22.14,13.46,05/02/2024,11:14:07,43.314298,11.339042,301.3
197612,18.7,48.42,99280.34,1.29,0.49,0.06,22.15,13.65,05/02/2024,11:14:12,43.314222,11.33901,301.2
197613,18.72,48.29,99272.32,1.27,0.49,0.06,22.16,13.76,05/02/2024,11:14:17,43.31415,11.338967,301.1
197614,18.73,48.16,99263.31,1.25,0.49,0.06,22.17,13.81,05/02/2024,11:14:22,43.31415,11.338967,301.1
197615,18.74,48.04,99255.1,1.26,0.49,0.06,22.18,13.77,05/02/2024,11:14:27,43.314077,11.338913,301.8
197616,18.75,47.95,99246.32,1.25,0.49,0.06,22.19,13.71,05/02/2024,11:14:32,43.314003,11.338865,302.6
197617,18.76,47.88,99237.65,1.25,0.49,0.06,22.2,13.54,05/02/2024,11:14:37,43.314003,11.338865,302.6
197618,18.77,47.83,99230.45,1.28,0.49,0.06,22.21,13.35,05/02/2024,11:14:42,43.314003,11.338865,302.6
197619,18.78,47.8,99223.15,1.3,0.5,0.06,22.22,13.18,05/02/2024,11:14:47,43.314003,11.338865,302.6
197620,18.79,47.79,99217.18,1.31,0.5,0.07,22.23,13.07,05/02/2024,11:14:52,43.313932,11.338835,304.2
197621,18.8,47.8,99212.95,1.32,0.51,0.07,22.24,12.99,05/02/2024,11:14:57,43.313932,11.338835,304.2
197622,18.8,47.84,99209.34,1.34,0.51,0.07,22.25,12.98,05/02/2024,11:15:02,43.313932,11.338835,304.2
197623,18.8,47.9,99207.2,1.35,0.51,0.07,22.26,13.08,05/02/2024,11:15:07,43.313932,11.338835,304.2
197624,18.81,47.96,99206.27,1.35,0.51,0.07,22.27,13.25,05/02/2024,11:15:12,43.314068,11.339055,308.5
197625,18.82,48.03,99205.59,1.34,0.5,0.07,22.28,13.47,05/02/2024,11:15:17,43.314068,11.339055,308.5
197626,18.83,48.09,99205.9,1.34,0.5,0.07,22.29,13.63,05/02/2024,11:15:22,43.314068,11.339055,308.5
197627,18.84,48.14,99206.2,1.35,0.5,0.08,22.3,13.82,05/02/2024,11:15:27,43.314033,11.33896,310.1
197628,18.85,48.19,99205.8,1.34,0.5,0.08,22.3,14.01,05/02/2024,11:15:32,43.314002,11.338845,310.3
197629,18.86,48.24,99205.44,1.33,0.5,0.08,22.3,14.19,05/02/2024,11:15:37,43.314013,11.33898,310.3
197630,18.87,48.28,99205.6,1.32,0.5,0.08,22.3,14.32,05/02/2024,11:15:42,43.314013,11.33898,310.3
197631,18.88,48.31,99205.98,1.32,0.5,0.08,22.31,14.42,05/02/2024,11:15:47,43.314013,11.33898,310.3
197632,18.89,48.31,99206.19,1.3,0.5,0.08,22.32,14.36,05/02/2024,11:15:52,43.313938,11.339027,310.4
197633,18.9,48.3,99205.76,1.28,0.5,0.08,22.33,14.17,05/02/2024,11:15:57,43.313938,11.339027,310.4
197634,18.9,48.27,99205.51,1.28,0.5,0.08,22.34,13.89,05/02/2024,11:16:02,43.31385,11.338912,310.3
197635,18.91,48.23,99205.16,1.29,0.51,0.07,22.35,13.53,05/02/2024,11:16:07,43.31385,11.338912,310.3
197636,18.92,48.17,99204.55,1.28,0.51,0.07,22.36,13.18,05/02/2024,11:16:12,43.313763,11.338788,310.3
197637,18.93,48.13,99204.08,1.27,0.51,0.07,22.37,12.82,05/02/2024,11:16:17,43.313763,11.338788,310.3
197638,18.94,48.08,99203.77,1.27,0.51,0.07,22.39,12.39,05/02/2024,11:16:22,43.313763,11.338788,310.3
197639,18.95,48.04,99203.49,1.27,0.51,0.07,22.41,11.95,05/02/2024,11:16:27,43.313763,11.338788,310.3
197640,18.96,48.0,99203.07,1.26,0.5,0.07,22.43,11.48,05/02/2024,11:16:32,43.313763,11.338788,310.3
197641,18.97,47.97,99202.56,1.25,0.49,0.07,22.44,10.96,05/02/2024,11:16:37,43.313763,11.338788,310.3
197642,18.98,47.95,99202.15,1.26,0.49,0.07,22.45,10.49,05/02/2024,11:16:42,43.313763,11.338788,310.3
197643,18.99,47.93,99202.14,1.28,0.49,0.07,22.46,10.0,05/02/2024,11:16:47,43.313763,11.338788,310.3
197644,19.0,47.91,99202.05,1.28,0.49,0.07,22.47,9.49,05/02/2024,11:16:52,43.313763,11.338788,310.3
197645,19.0,47.89,99202.3,1.27,0.49,0.07,22.48,8.99,05/02/2024,11:16:57,43.313763,11.338788,310.3
197646,19.0,47.88,99202.08,1.28,0.49,0.07,22.49,8.55,05/02/2024,11:17:02,43.313763,11.338788,310.3
197647,19.0,47.86,99202.05,1.29,0.49,0.07,22.5,8.13,05/02/2024,11:17:07,43.313763,11.338788,310.3
197648,19.01,47.85,99201.9,1.28,0.49,0.07,22.51,7.8,05/02/2024,11:17:12,43.313763,11.338788,310.3
197649,19.02,47.84,99201.75,1.27,0.49,0.07,22.52,7.45,05/02/2024,11:17:17,43.313763,11.338788,310.3
197650,19.03,47.83,99201.84,1.28,0.5,0.07,22.53,7.18,05/02/2024,11:17:22,43.313763,11.338788,310.3
197651,19.04,47.82,99201.8,1.28,0.5,0.07,22.54,7.01,05/02/2024,11:17:27,43.313763,11.338788,310.3
197652,19.05,47.81,99201.76,1.27,0.5,0.07,22.55,6.9,05/02/2024,11:17:32,43.31368,11.338793,310.2
197653,19.06,47.8,99201.88,1.26,0.5,0.07,22.56,6.84,05/02/2024,11:17:37,43.31368,11.338793,310.2
197654,19.07,47.8,99201.4,1.27,0.5,0.07,22.57,6.81,05/02/2024,11:17:42,43.31368,11.338793,310.2
197655,19.08,47.8,99200.42,1.28,0.5,0.07,22.58,6.78,05/02/2024,11:17:47,43.31368,11.338793,310.2
197656,19.09,47.8,99200.62,1.28,0.5,0.07,22.59,6.7,05/02/2024,11:17:52,43.31368,11.338793,310.2
197657,19.1,47.8,99200.52,1.27,0.5,0.07,22.6,6.61,05/02/2024,11:17:57,43.31368,11.338793,310.2
197658,19.11,47.8,99200.57,1.28,0.5,0.07,22.6,6.49,05/02/2024,11:18:02,43.31368,11.338793,310.2
197659,19.12,47.8,99201.16,1.31,0.5,0.07,22.61,6.39,05/02/2024,11:18:07,43.31368,11.338793,310.2
197660,19.13,47.8,99201.18,1.32,0.51,0.07,22.62,6.27,05/02/2024,11:18:12,43.31368,11.338793,310.2
197661,19.14,47.8,99201.07,1.31,0.51,0.07,22.63,6.12,05/02/2024,11:18:17,43.31368,11.338793,310.2
197662,19.15,47.8,99201.07,1.31,0.51,0.07,22.64,5.94,05/02/2024,11:18:22,43.31368,11.338793,310.2
197663,19.16,47.8,99200.84,1.31,0.51,0.07,22.65,5.76,05/02/2024,11:18:27,43.31368,11.338793,310.2
197664,19.17,47.8,99201.36,1.3,0.52,0.07,22.66,5.57,05/02/2024,11:18:32,43.31368,11.338793,310.2
197665,19.18,47.8,99202.0,1.28,0.52,0.07,22.67,5.39,05/02/2024,11:18:37,43.31368,11.338793,310.2
197666,19.19,47.8,99201.57,1.28,0.51,0.07,22.68,5.24,05/02/2024,11:18:42,43.31368,11.338793,310.2
197667,19.2,47.8,99201.67,1.29,0.51,0.07,22.69,5.08,05/02/2024,11:18:47,43.31368,11.338793,310.2
197668,19.2,47.8,99201.66,1.29,0.51,0.07,22.7,4.92,05/02/2024,11:18:52,43.31368,11.338793,310.2
197669,19.2,47.8,99201.3,1.26,0.51,0.07,22.71,4.79,05/02/2024,11:18:57,43.31368,11.338793,310.2
197670,19.21,47.8,99201.43,1.24,0.5,0.07,22.72,4.66,05/02/2024,11:19:02,43.31368,11.338793,310.2
197671,19.22,47.8,99201.28,1.24,0.5,0.07,22.73,4.57,05/02/2024,11:19:07,43.31368,11.338793,310.2
197672,19.23,47.8,99201.1,1.25,0.51,0.07,22.74,4.51,05/02/2024,11:19:12,43.31368,11.338793,310.2
197673,19.24,47.8,99201.29,1.24,0.51,0.07,22.75,4.44,05/02/2024,11:19:17,43.31368,11.338793,310.2
197674,19.25,47.8,99201.44,1.25,0.5,0.07,22.76,4.37,05/02/2024,11:19:22,43.31368,11.338793,310.2
197675,19.26,47.8,99201.69,1.27,0.5,0.07,22.77,4.31,05/02/2024,11:19:27,43.31368,11.338793,310.2
197676,19.27,47.8,99202.17,1.28,0.51,0.07,22.78,4.23,05/02/2024,11:19:32,43.31368,11.338793,310.2
197677,19.28,47.8,99202.22,1.27,0.52,0.07,22.79,4.17,05/02/2024,11:19:37,43.31368,11.338793,310.2
197678,19.29,47.8,99202.24,1.26,0.52,0.07,22.8,4.15,05/02/2024,11:19:42,43.31368,11.338793,310.2
197679,19.3,47.8,99201.85,1.27,0.52,0.07,22.81,4.12,05/02/2024,11:19:47,43.31368,11.338793,310.2
197680,19.31,47.79,99201.0,1.29,0.52,0.07,22.82,4.07,05/02/2024,11:19:52,43.31368,11.338793,310.2
197681,19.32,47.78,99201.08,1.3,0.52,0.07,22.83,3.97,05/02/2024,11:19:57,43.31368,11.338793,310.2
197682,19.33,47.77,99201.01,1.3,0.51,0.07,22.84,3.83,05/02/2024,11:20:02,43.31368,11.338793,310.2
197683,19.34,47.76,99200.31,1.3,0.51,0.07,22.85,3.7,05/02/2024,11:20:07,43.31368,11.338793,310.2
197684,19.35,47.75,99199.74,1.3,0.51,0.07,22.86,3.61,05/02/2024,11:20:12,43.31368,11.338793,310.2
197685,19.36,47.74,99198.95,1.28,0.51,0.07,22.87,3.53,05/02/2024,11:20:17,43.31368,11.338793,310.2
197686,19.37,47.73,99198.87,1.26,0.51,0.07,22.88,3.47,05/02/2024,11:20:22,43.31368,11.338793,310.2
197687,19.38,47.72,99198.45,1.26,0.51,0.07,22.89,3.41,05/02/2024,11:20:27,43.31368,11.338793,310.2
197688,19.39,47.71,99198.5,1.28,0.51,0.07,22.9,3.34,05/02/2024,11:20:32,43.31368,11.338793,310.2
197689,19.4,47.7,99198.88,1.26,0.51,0.07,22.9,3.29,05/02/2024,11:20:37,43.31368,11.338793,310.2
197690,19.4,47.7,99199.41,1.25,0.51,0.07,22.91,3.28,05/02/2024,11:20:42,43.31368,11.338793,310.2
197691,19.4,47.7,99199.46,1.25,0.51,0.07,22.92,3.27,05/02/2024,11:20:47,43.31368,11.338793,310.2
197692,19.41,47.7,99199.72,1.26,0.51,0.07,22.93,3.25,05/02/2024,11:20:52,43.31368,11.338793,310.2
197693,19.42,47.7,99200.58,1.26,0.52,0.07,22.94,3.23,05/02/2024,11:20:57,43.31368,11.338793,310.2
197694,19.43,47.7,99200.91,1.25,0.52,0.07,22.95,3.18,05/02/2024,11:21:02,43.31368,11.338793,310.2
197695,19.44,47.69,99201.09,1.26,0.52,0.07,22.96,3.12,05/02/2024,11:21:07,43.31368,11.338793,310.2
197696,19.45,47.68,99200.75,1.28,0.52,0.07,22.97,3.07,05/02/2024,11:21:12,43.31368,11.338793,310.2
197697,19.46,47.68,99201.3,1.29,0.51,0.07,22.98,3.03,05/02/2024,11:21:17,43.31368,11.338793,310.2
197698,19.47,47.67,99201.2,1.27,0.51,0.07,22.99,3.0,05/02/2024,11:21:22,43.31368,11.338793,310.2
197699,19.48,47.66,99201.11,1.29,0.51,0.07,23.0,2.96,05/02/2024,11:21:27,43.31368,11.338793,310.2
197700,19.49,47.65,99201.18,1.29,0.52,0.07,23.0,2.93,05/02/2024,11:21:32,43.31368,11.338793,310.2
197701,19.5,47.64,99201.22,1.28,0.53,0.07,23.0,2.93,05/02/2024,11:21:37,43.31368,11.338793,310.2
197702,19.5,47.63,99201.36,1.26,0.53,0.07,23.01,2.95,05/02/2024,11:21:42,43.31368,11.338793,310.2
197703,19.5,47.62,99200.72,1.28,0.52,0.07,23.02,2.97,05/02/2024,11:21:47,43.31368,11.338793,310.2
197704,19.51,47.61,99200.79,1.29,0.53,0.07,23.03,2.99,05/02/2024,11:21:52,43.31368,11.338793,310.2
197705,19.52,47.61,99201.12,1.27,0.53,0.07,23.04,3.01,05/02/2024,11:21:57,43.31368,11.338793,310.2
197706,19.53,47.61,99201.01,1.25,0.53,0.07,23.05,3.02,05/02/2024,11:22:02,43.31368,11.338793,310.2
197707,19.54,47.6,99201.12,1.24,0.53,0.07,23.06,3.0,05/02/2024,11:22:07,43.31368,11.338793,310.2
197708,19.55,47.6,99201.66,1.26,0.53,0.07,23.07,2.97,05/02/2024,11:22:12,43.31368,11.338793,310.2
197709,19.56,47.6,99201.7,1.25,0.54,0.07,23.08,2.96,05/02/2024,11:22:17,43.31368,11.338793,310.2
197710,19.57,47.6,99201.97,1.24,0.53,0.07,23.09,2.95,05/02/2024,11:22:22,43.31368,11.338793,310.2
197711,19.58,47.6,99201.77,1.26,0.52,0.07,23.1,2.94,05/02/2024,11:22:27,43.31368,11.338793,310.2
197712,19.59,47.59,99201.94,1.28,0.52,0.07,23.1,2.93,05/02/2024,11:22:32,43.31368,11.338793,310.2
197713,19.6,47.58,99202.18,1.28,0.52,0.07,23.1,2.95,05/02/2024,11:22:37,43.31368,11.338793,310.2
197714,19.6,47.57,99202.27,1.27,0.51,0.07,23.11,3.0,05/02/2024,11:22:42,43.31368,11.338793,310.2
197715,19.6,47.56,99201.95,1.28,0.52,0.07,23.12,3.05,05/02/2024,11:22:47,43.31368,11.338793,310.2
197716,19.61,47.55,99202.63,1.28,0.52,0.07,23.13,3.11,05/02/2024,11:22:52,43.31368,11.338793,310.2
197717,19.62,47.54,99202.36,1.28,0.53,0.07,23.14,3.18,05/02/2024,11:22:57,43.31368,11.338793,310.2
197718,19.63,47.53,99201.78,1.26,0.54,0.07,23.15,3.24,05/02/2024,11:23:02,43.31368,11.338793,310.2
197719,19.64,47.52,99201.66,1.26,0.53,0.07,23.16,3.29,05/02/2024,11:23:07,43.31368,11.338793,310.2
197720,19.65,47.51,99201.22,1.27,0.54,0.07,23.17,3.31,05/02/2024,11:23:12,43.31368,11.338793,310.2
197721,19.66,47.5,99201.26,1.26,0.54,0.07,23.18,3.3,05/02/2024,11:23:17,43.31368,11.338793,310.2
