,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
291169,24.0,33.4,98297.92,0.38,0.74,0.07,27.3,0.71,16/02/2024,00:00:02,43.358013,11.313505,341.6
291170,24.0,33.4,98298.26,0.38,0.75,0.07,27.3,0.71,16/02/2024,00:00:07,43.358013,11.313505,341.6
291171,24.0,33.4,98297.92,0.38,0.76,0.07,27.3,0.71,16/02/2024,00:00:12,43.358013,11.313505,341.6
291172,24.0,33.4,98298.35,0.37,0.76,0.07,27.3,0.7,16/02/2024,00:00:17,43.358013,11.313505,341.6
291173,24.0,33.4,98297.88,0.37,0.75,0.07,27.3,0.68,16/02/2024,00:00:22,43.358013,11.313505,341.6
291174,24.0,33.4,98298.11,0.37,0.76,0.07,27.3,0.66,16/02/2024,00:00:27,43.358013,11.313505,341.6
291175,24.0,33.4,98297.5,0.38,0.76,0.07,27.3,0.64,16/02/2024,00:00:32,43.358013,11.313505,341.6
291176,24.0,33.39,98297.02,0.39,0.76,0.07,27.3,0.62,16/02/2024,00:00:37,43.358013,11.313505,341.6
291177,24.0,33.39,98297.62,0.38,0.77,0.07,27.3,0.59,16/02/2024,00:00:42,43.358013,11.313505,341.6
291178,24.0,33.39,98297.93,0.38,0.76,0.07,27.3,0.57,16/02/2024,00:00:47,43.358013,11.313505,341.6
291179,24.0,33.39,98297.82,0.36,0.75,0.07,27.3,0.56,16/02/2024,00:00:52,43.358013,11.313505,341.6
291180,24.0,33.39,98297.71,0.36,0.75,0.07,27.3,0.56,16/02/2024,00:00:57,43.358013,11.313505,341.6
291181,24.0,33.39,98297.67,0.37,0.75,0.07,27.3,0.57,16/02/2024,00:01:02,43.358013,11.313505,341.6
291182,24.0,33.39,98297.46,0.38,0.75,0.07,27.3,0.57,16/02/2024,00:01:07,43.358013,11.313505,341.6
291183,24.0,33.39,98297.87,0.39,0.75,0.07,27.3,0.57,16/02/2024,00:01:12,43.358013,11.313505,341.6
291184,24.0,33.39,98297.83,0.39,0.74,0.07,27.3,0.58,16/02/2024,00:01:17,43.358013,11.313505,341.6
291185,24.0,33.39,98298.13,0.38,0.74,0.07,27.3,0.58,16/02/2024,00:01:22,43.358013,11.313505,341.6
291186,24.0,33.4,98298.27,0.37,0.75,0.07,27.3,0.58,16/02/2024,00:01:27,43.358013,11.313505,341.6
291187,24.0,33.4,98297.87,0.38,0.75,0.07,27.3,0.58,16/02/2024,00:01:32,43.358013,11.313505,341.6
291188,24.0,33.4,98297.66,0.39,0.76,0.07,27.3,0.57,16/02/2024,00:01:37,43.358013,11.313505,341.6
291189,24.0,33.4,98297.66,0.4,0.76,0.07,27.3,0.56,16/02/2024,00:01:42,43.358013,11.313505,341.6
291190,24.0,33.4,98297.46,0.4,0.76,0.07,27.3,0.55,16/02/2024,00:01:47,43.358013,11.313505,341.6
291191,24.0,33.4,98298.04,0.41,0.76,0.07,27.3,0.54,16/02/2024,00:01:52,43.358013,11.313505,341.6
291192,24.0,33.4,98298.01,0.43,0.76,0.07,27.3,0.55,16/02/2024,00:01:57,43.358013,11.313505,341.6
291193,24.0,33.4,98297.86,0.42,0.76,0.07,27.3,0.57,16/02/2024,00:02:02,43.358013,11.313505,341.6
291194,24.0,33.4,98298.13,0.41,0.77,0.07,27.3,0.6,16/02/2024,00:02:07,43.358013,11.313505,341.6
291195,24.0,33.4,98298.47,0.41,0.78,0.07,27.3,0.63,16/02/2024,00:02:12,43.358013,11.313505,341.6
291196,24.0,33.4,98298.54,0.41,0.78,0.07,27.3,0.66,16/02/2024,00:02:17,43.358013,11.313505,341.6
291197,24.0,33.4,98298.67,0.4,0.77,0.07,27.3,0.69,16/02/2024,00:02:22,43.358013,11.313505,341.6
291198,24.0,33.4,98298.37,0.38,0.76,0.07,27.3,0.73,16/02/2024,00:02:27,43.358013,11.313505,341.6
291199,24.0,33.4,98298.7,0.39,0.77,0.07,27.3,0.76,16/02/2024,00:02:32,43.358013,11.313505,341.6
291200,24.0,33.4,98298.73,0.38,0.77,0.07,27.3,0.78,16/02/2024,00:02:37,43.358013,11.313505,341.6
291201,24.0,33.4,98298.56,0.35,0.77,0.07,27.3,0.78,16/02/2024,00:02:42,43.358013,11.313505,341.6
291202,24.0,33.4,98298.94,0.34,0.76,0.07,27.3,0.76,16/02/2024,00:02:47,43.358013,11.313505,341.6
291203,24.0,33.4,98298.94,0.34,0.76,0.07,27.3,0.72,16/02/2024,00:02:52,43.358013,11.313505,341.6
291204,24.0,33.4,98298.29,0.36,0.76,0.07,27.3,0.66,16/02/2024,00:02:57,43.358013,11.313505,341.6
291205,24.0,33.4,98297.85,0.36,0.76,0.07,27.3,0.61,16/02/2024,00:03:02,43.358013,11.313505,341.6
291206,24.0,33.4,98297.88,0.36,0.75,0.07,27.3,0.55,16/02/2024,00:03:07,43.358013,11.313505,341.6
291207,24.0,33.4,98297.51,0.37,0.76,0.07,27.3,0.49,16/02/2024,00:03:12,43.358013,11.313505,341.6
291208,24.0,33.4,98298.18,0.37,0.76,0.07,27.3,0.44,16/02/2024,00:03:17,43.358013,11.313505,341.6
291209,24.0,33.4,98298.15,0.35,0.75,0.07,27.29,0.4,16/02/2024,00:03:22,43.358013,11.313505,341.6
291210,24.0,33.4,98298.11,0.36,0.75,0.07,27.28,0.38,16/02/2024,00:03:27,43.358013,11.313505,341.6
291211,24.0,33.4,98298.03,0.38,0.75,0.07,27.27,0.38,16/02/2024,00:03:32,43.358013,11.313505,341.6
291212,24.0,33.4,98297.45,0.38,0.76,0.07,27.26,0.41,16/02/2024,00:03:37,43.358013,11.313505,341.6
291213,24.0,33.4,98297.52,0.39,0.76,0.07,27.25,0.44,16/02/2024,00:03:42,43.358013,11.313505,341.6
291214,24.0,33.4,98298.07,0.38,0.75,0.07,27.24,0.47,16/02/2024,00:03:47,43.358013,11.313505,341.6
291215,24.0,33.4,98298.65,0.38,0.75,0.07,27.24,0.51,16/02/2024,00:03:52,43.358013,11.313505,341.6
291216,24.0,33.4,98298.47,0.38,0.76,0.07,27.24,0.56,16/02/2024,00:03:57,43.358013,11.313505,341.6
