,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
0,28.0,16.9,99355.12,0.45,1.0,0.1,31.4,1.51,22/01/2024,18:00:02,43.313777,11.338593,302.8
1,28.0,16.9,99355.37,0.46,1.02,0.1,31.4,1.49,22/01/2024,18:00:03,43.313777,11.338593,302.8
2,28.0,16.9,99355.26,0.47,1.03,0.1,31.4,1.47,22/01/2024,18:00:04,43.313777,11.338593,302.8
3,28.0,16.9,99355.14,0.47,1.03,0.1,31.4,1.45,22/01/2024,18:00:05,43.313777,11.338593,302.8
4,28.0,16.9,99355.25,0.47,1.03,0.1,31.4,1.43,22/01/2024,18:00:06,43.313777,11.338593,302.8
5,28.0,16.9,99355.66,0.47,1.02,0.1,31.4,1.42,22/01/2024,18:00:07,43.313777,11.338593,302.8
6,28.0,16.9,99356.17,0.46,1.01,0.1,31.4,1.41,22/01/2024,18:00:08,43.313777,11.338593,302.8
7,28.0,16.9,99355.83,0.45,1.01,0.1,31.4,1.4,22/01/2024,18:00:09,43.313777,11.338593,302.8
8,28.0,16.9,99355.87,0.44,1.01,0.1,31.4,1.4,22/01/2024,18:00:10,43.313777,11.338593,302.8
9,28.0,16.9,99355.47,0.43,1.01,0.1,31.4,1.4,22/01/2024,18:00:11,43.313777,11.338593,302.8
10,28.0,16.9,99355.2,0.42,1.0,0.1,31.4,1.4,22/01/2024,18:00:12,43.313777,11.338593,302.8
11,28.0,16.9,99355.05,0.41,0.99,0.1,31.4,1.4,22/01/2024,18:00:13,43.313777,11.338593,302.8
12,28.0,16.9,99354.88,0.4,0.98,0.1,31.4,1.4,22/01/2024,18:00:14,43.313777,11.338593,302.8
13,28.0,16.9,99355.09,0.4,0.98,0.1,31.4,1.4,22/01/2024,18:00:15,43.313777,11.338593,302.8
14,28.0,16.9,99355.32,0.41,0.98,0.1,31.4,1.4,22/01/2024,18:00:16,43.313777,11.338593,302.8
15,28.0,16.9,99355.32,0.42,0.99,0.1,31.4,1.4,22/01/2024,18:00:17,43.313777,11.338593,302.8
16,28.0,16.9,99355.05,0.43,1.0,0.1,31.4,1.41,22/01/2024,18:00:18,43.313777,11.338593,302.8
17,28.0,16.9,99355.31,0.44,1.0,0.1,31.4,1.42,22/01/2024,18:00:19,43.313777,11.338593,302.8
18,28.0,16.9,99355.59,0.45,1.0,0.1,31.4,1.43,22/01/2024,18:00:20,43.313777,11.338593,302.8
19,28.0,16.9,99355.89,0.45,1.0,0.1,31.4,1.45,22/01/2024,18:00:21,43.313777,11.338593,302.8
20,28.0,16.9,99356.19,0.45,1.0,0.1,31.4,1.47,22/01/2024,18:00:22,43.313777,11.338593,302.8
21,28.0,16.9,99355.91,0.45,1.0,0.1,31.4,1.49,22/01/2024,18:00:23,43.313777,11.338593,302.8
22,28.0,16.9,99356.63,0.45,1.0,0.1,31.4,1.52,22/01/2024,18:00:24,43.313777,11.338593,302.8
23,28.0,16.9,99356.74,0.45,1.01,0.1,31.4,1.55,22/01/2024,18:00:25,43.313777,11.338593,302.8
24,28.0,16.9,99356.89,0.44,1.02,0.1,31.4,1.58,22/01/2024,18:00:26,43.313777,11.338593,302.8
25,28.0,16.9,99356.82,0.43,1.03,0.1,31.4,1.62,22/01/2024,18:00:27,43.313777,11.338593,302.8
26,28.0,16.9,99357.33,0.42,1.04,0.1,31.4,1.65,22/01/2024,18:00:28,43.313777,11.338593,302.8
27,28.0,16.9,99357.13,0.41,1.04,0.1,31.4,1.68,22/01/2024,18:00:29,43.313777,11.338593,302.8
28,28.0,16.9,99356.99,0.4,1.04,0.1,31.4,1.72,22/01/2024,18:00:30,43.313777,11.338593,302.8
29,28.0,16.9,99356.83,0.4,1.04,0.1,31.4,1.75,22/01/2024,18:00:31,43.313777,11.338593,302.8
30,28.0,16.9,99356.65,0.4,1.04,0.1,31.4,1.78,22/01/2024,18:00:32,43.313777,11.338593,302.8
31,28.0,16.9,99356.96,0.4,1.04,0.1,31.4,1.82,22/01/2024,18:00:33,43.313777,11.338593,302.8
32,28.0,16.9,99356.83,0.4,1.04,0.1,31.4,1.85,22/01/2024,18:00:34,43.313777,11.338593,302.8
33,28.0,16.9,99357.23,0.4,1.03,0.1,31.4,1.88,22/01/2024,18:00:35,43.313777,11.338593,302.8
34,28.0,16.9,99356.98,0.4,1.02,0.1,31.4,1.91,22/01/2024,18:00:36,43.313777,11.338593,302.8
35,28.0,16.9,99356.88,0.4,1.01,0.1,31.4,1.93,22/01/2024,18:00:37,43.313777,11.338593,302.8
36,28.0,16.9,99356.81,0.4,1.0,0.1,31.4,1.95,22/01/2024,18:00:38,43.313777,11.338593,302.8
37,28.0,16.9,99357.26,0.4,1.0,0.1,31.4,1.98,22/01/2024,18:00:39,43.313777,11.338593,302.8
38,28.0,16.9,99357.83,0.4,1.0,0.1,31.4,2.0,22/01/2024,18:00:40,43.313777,11.338593,302.8
39,28.0,16.89,99358.04,0.4,1.0,0.1,31.4,2.02,22/01/2024,18:00:41,43.313777,11.338593,302.8
40,28.0,16.89,99357.85,0.4,1.0,0.1,31.4,2.04,22/01/2024,18:00:42,43.313777,11.338593,302.8
41,28.0,16.89,99358.21,0.4,1.0,0.1,31.4,2.05,22/01/2024,18:00:43,43.313777,11.338593,302.8
42,28.0,16.89,99358.27,0.4,1.0,0.1,31.4,2.06,22/01/2024,18:00:44,43.313777,11.338593,302.8
43,28.0,16.89,99357.96,0.4,1.0,0.1,31.4,2.07,22/01/2024,18:00:45,43.313777,11.338593,302.8
44,28.0,16.88,99357.82,0.4,1.0,0.1,31.4,2.08,22/01/2024,18:00:46,43.313777,11.338593,302.8
45,28.0,16.88,99358.12,0.4,1.0,0.1,31.4,2.09,22/01/2024,18:00:47,43.313777,11.338593,302.8
46,28.0,16.88,99358.77,0.4,1.0,0.1,31.4,2.09,22/01/2024,18:00:48,43.313777,11.338593,302.8
47,28.0,16.88,99358.8,0.4,1.0,0.1,31.4,2.08,22/01/2024,18:00:49,43.313777,11.338593,302.8
48,28.0,16.87,99358.36,0.4,1.0,0.1,31.4,2.07,22/01/2024,18:00:50,43.313777,11.338593,302.8
49,28.0,16.88,99357.88,0.4,1.0,0.1,31.4,2.07,22/01/2024,18:00:51,43.313777,11.338593,302.8
50,28.0,16.87,99358.13,0.4,1.0,0.1,31.4,2.07,22/01/2024,18:00:52,43.313777,11.338593,302.8
51,28.0,16.87,99357.88,0.4,1.0,0.1,31.4,2.07,22/01/2024,18:00:53,43.313777,11.338593,302.8
52,28.0,16.87,99358.44,0.4,1.0,0.1,31.4,2.06,22/01/2024,18:00:54,43.313777,11.338593,302.8
53,28.0,16.86,99358.53,0.4,1.0,0.1,31.4,2.05,22/01/2024,18:00:55,43.313777,11.338593,302.8
54,28.0,16.86,99358.51,0.4,1.0,0.1,31.4,2.04,22/01/2024,18:00:56,43.313777,11.338593,302.8
55,28.0,16.85,99358.42,0.4,1.0,0.1,31.4,2.02,22/01/2024,18:00:57,43.313777,11.338593,302.8
56,28.0,16.84,99357.67,0.4,1.0,0.1,31.4,2.01,22/01/2024,18:00:58,43.313777,11.338593,302.8
57,28.0,16.83,99357.47,0.4,1.0,0.1,31.4,2.0,22/01/2024,18:00:59,43.313777,11.338593,302.8
58,28.0,16.84,99357.44,0.4,1.0,0.1,31.4,1.98,22/01/2024,18:01:00,43.313777,11.338593,302.8
59,28.0,16.83,99358.09,0.4,1.0,0.1,31.4,1.95,22/01/2024,18:01:01,43.313777,11.338593,302.8
60,28.0,16.83,99357.74,0.4,1.0,0.1,31.4,1.92,22/01/2024,18:01:02,43.313777,11.338593,302.8
61,28.0,16.82,99357.64,0.4,1.0,0.1,31.4,1.9,22/01/2024,18:01:03,43.313777,11.338593,302.8
62,28.0,16.81,99357.22,0.4,1.0,0.1,31.4,1.89,22/01/2024,18:01:04,43.313777,11.338593,302.8
63,28.0,16.81,99357.34,0.4,1.0,0.1,31.4,1.88,22/01/2024,18:01:05,43.313777,11.338593,302.8
64,28.0,16.81,99357.67,0.4,1.0,0.1,31.4,1.87,22/01/2024,18:01:06,43.313777,11.338593,302.8
65,28.0,16.81,99357.83,0.41,1.0,0.1,31.4,1.87,22/01/2024,18:01:07,43.313777,11.338593,302.8
66,28.0,16.81,99357.89,0.42,1.0,0.1,31.4,1.87,22/01/2024,18:01:08,43.313777,11.338593,302.8
67,28.0,16.81,99357.85,0.43,1.0,0.1,31.4,1.87,22/01/2024,18:01:09,43.313777,11.338593,302.8
68,28.0,16.81,99358.05,0.44,1.0,0.1,31.4,1.88,22/01/2024,18:01:10,43.313777,11.338593,302.8
69,28.0,16.82,99357.93,0.45,1.0,0.1,31.4,1.89,22/01/2024,18:01:11,43.313777,11.338593,302.8
70,28.0,16.83,99358.4,0.46,1.0,0.1,31.4,1.89,22/01/2024,18:01:12,43.313777,11.338593,302.8
71,28.0,16.84,99358.15,0.47,1.0,0.1,31.4,1.88,22/01/2024,18:01:13,43.313777,11.338593,302.8
72,28.0,16.85,99357.92,0.48,1.0,0.1,31.4,1.87,22/01/2024,18:01:14,43.313777,11.338593,302.8
73,28.0,16.86,99357.53,0.49,1.0,0.1,31.4,1.86,22/01/2024,18:01:15,43.313777,11.338593,302.8
74,28.0,16.86,99357.87,0.49,1.0,0.1,31.4,1.85,22/01/2024,18:01:16,43.313777,11.338593,302.8
75,28.0,16.86,99357.84,0.48,1.0,0.1,31.4,1.84,22/01/2024,18:01:17,43.313777,11.338593,302.8
76,28.0,16.86,99357.83,0.47,1.0,0.1,31.4,1.83,22/01/2024,18:01:18,43.313777,11.338593,302.8
77,28.0,16.87,99358.03,0.46,1.0,0.1,31.4,1.82,22/01/2024,18:01:19,43.313777,11.338593,302.8
78,28.0,16.86,99357.99,0.45,1.0,0.1,31.4,1.81,22/01/2024,18:01:20,43.313777,11.338593,302.8
79,28.0,16.86,99357.75,0.44,1.0,0.1,31.4,1.8,22/01/2024,18:01:21,43.313777,11.338593,302.8
80,28.0,16.86,99357.96,0.43,1.0,0.1,31.4,1.8,22/01/2024,18:01:22,43.313777,11.338593,302.8
81,28.0,16.86,99358.54,0.42,1.0,0.1,31.4,1.8,22/01/2024,18:01:23,43.313777,11.338593,302.8
82,28.0,16.85,99359.22,0.41,1.0,0.1,31.4,1.8,22/01/2024,18:01:24,43.313777,11.338593,302.8
83,28.0,16.84,99359.56,0.4,1.0,0.1,31.4,1.8,22/01/2024,18:01:25,43.313777,11.338593,302.8
84,28.0,16.84,99358.87,0.4,1.0,0.1,31.4,1.8,22/01/2024,18:01:26,43.313777,11.338593,302.8
85,28.0,16.84,99358.82,0.41,1.0,0.1,31.4,1.8,22/01/2024,18:01:27,43.313777,11.338593,302.8
86,28.0,16.85,99359.08,0.42,1.0,0.1,31.4,1.8,22/01/2024,18:01:28,43.313777,11.338593,302.8
87,28.0,16.85,99359.16,0.43,1.0,0.1,31.4,1.8,22/01/2024,18:01:29,43.313777,11.338593,302.8
88,28.0,16.85,99359.34,0.44,1.0,0.1,31.4,1.81,22/01/2024,18:01:30,43.313777,11.338593,302.8
89,28.0,16.84,99359.55,0.45,1.0,0.1,31.4,1.82,22/01/2024,18:01:31,43.313777,11.338593,302.8
90,28.0,16.83,99359.03,0.46,1.0,0.1,31.4,1.83,22/01/2024,18:01:32,43.313777,11.338593,302.8
91,28.0,16.82,99359.04,0.47,1.0,0.1,31.4,1.84,22/01/2024,18:01:33,43.313777,11.338593,302.8
92,28.0,16.82,99358.75,0.48,1.0,0.1,31.4,1.85,22/01/2024,18:01:34,43.313777,11.338593,302.8
93,28.0,16.82,99358.59,0.49,1.0,0.1,31.4,1.86,22/01/2024,18:01:35,43.313777,11.338593,302.8
94,28.0,16.82,99359.59,0.5,1.0,0.1,31.4,1.86,22/01/2024,18:01:36,43.313777,11.338593,302.8
95,28.0,16.82,99359.8,0.5,1.0,0.1,31.4,1.86,22/01/2024,18:01:37,43.313777,11.338593,302.8
96,28.0,16.82,99359.85,0.5,1.0,0.1,31.4,1.86,22/01/2024,18:01:38,43.313777,11.338593,302.8
97,28.0,16.81,99360.01,0.5,1.0,0.1,31.4,1.86,22/01/2024,18:01:39,43.313777,11.338593,302.8
98,28.0,16.81,99360.01,0.5,1.01,0.1,31.4,1.85,22/01/2024,18:01:40,43.313777,11.338593,302.8
