,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
229678,25.5,35.3,96156.48,0.33,0.81,0.06,28.8,0.6,10/02/2024,00:00:03,43.358002,11.313535,338.6
229679,25.5,35.3,96156.0,0.34,0.81,0.06,28.8,0.58,10/02/2024,00:00:08,43.358002,11.313535,338.6
229680,25.5,35.3,96156.46,0.36,0.81,0.06,28.8,0.6,10/02/2024,00:00:13,43.358002,11.313535,338.6
229681,25.5,35.3,96156.93,0.36,0.81,0.06,28.8,0.63,10/02/2024,00:00:18,43.358002,11.313535,338.6
229682,25.5,35.3,96156.51,0.37,0.81,0.06,28.8,0.67,10/02/2024,00:00:23,43.358002,11.313535,338.6
229683,25.5,35.3,96156.48,0.37,0.81,0.06,28.8,0.71,10/02/2024,00:00:28,43.358002,11.313535,338.6
229684,25.5,35.3,96156.66,0.35,0.81,0.06,28.8,0.75,10/02/2024,00:00:33,43.358002,11.313535,338.6
229685,25.5,35.3,96157.49,0.33,0.81,0.06,28.8,0.78,10/02/2024,00:00:38,43.358002,11.313535,338.6
229686,25.5,35.3,96157.49,0.3,0.81,0.06,28.8,0.78,10/02/2024,00:00:43,43.358002,11.313535,338.6
229687,25.5,35.3,96157.15,0.3,0.8,0.06,28.8,0.78,10/02/2024,00:00:48,43.358002,11.313535,338.6
229688,25.5,35.3,96156.97,0.3,0.8,0.06,28.8,0.79,10/02/2024,00:00:53,43.358002,11.313535,338.6
229689,25.5,35.3,96156.96,0.3,0.8,0.06,28.8,0.81,10/02/2024,00:00:58,43.358002,11.313535,338.6
229690,25.5,35.3,96156.29,0.29,0.8,0.06,28.8,0.8,10/02/2024,00:01:03,43.358002,11.313535,338.6
229691,25.5,35.3,96155.42,0.32,0.8,0.06,28.8,0.78,10/02/2024,00:01:08,43.358002,11.313535,338.6
229692,25.5,35.3,96155.51,0.32,0.8,0.06,28.8,0.77,10/02/2024,00:01:13,43.358002,11.313535,338.6
229693,25.5,35.3,96154.79,0.32,0.8,0.06,28.8,0.76,10/02/2024,00:01:18,43.358002,11.313535,338.6
229694,25.5,35.3,96154.07,0.33,0.8,0.06,28.8,0.75,10/02/2024,00:01:23,43.358002,11.313535,338.6
