,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
153548,17.84,43.3,99617.66,1.74,0.51,0.11,20.65,3.3,28/01/2024,09:31:01,43.357985,11.313273,331.2
153549,17.87,43.29,99617.91,1.74,0.51,0.11,20.68,3.24,28/01/2024,09:31:06,43.357985,11.313273,331.2
153550,17.89,43.28,99618.1,1.76,0.5,0.11,20.72,3.19,28/01/2024,09:31:11,43.357985,11.313273,331.2
153551,17.91,43.27,99618.2,1.77,0.5,0.11,20.75,3.15,28/01/2024,09:31:16,43.357985,11.313273,331.2
153552,17.93,43.26,99618.02,1.76,0.5,0.11,20.78,3.13,28/01/2024,09:31:21,43.357985,11.313273,331.2
153553,17.95,43.24,99617.88,1.76,0.49,0.11,20.82,3.1,28/01/2024,09:31:26,43.357985,11.313273,331.2
153554,17.96,43.22,99618.04,1.77,0.49,0.11,20.85,3.05,28/01/2024,09:31:31,43.357985,11.313273,331.2
153555,17.98,43.2,99617.9,1.77,0.49,0.11,20.88,2.99,28/01/2024,09:31:36,43.357985,11.313273,331.2
153556,18.0,43.17,99617.85,1.76,0.49,0.11,20.91,2.9,28/01/2024,09:31:41,43.357985,11.313273,331.2
153557,18.02,43.14,99618.55,1.74,0.49,0.11,20.94,2.81,28/01/2024,09:31:46,43.357985,11.313273,331.2
153558,18.04,43.11,99617.93,1.75,0.48,0.11,20.97,2.73,28/01/2024,09:31:51,43.357985,11.313273,331.2
153559,18.05,43.09,99618.29,1.77,0.48,0.11,21.0,2.66,28/01/2024,09:31:56,43.357985,11.313273,331.2
153560,18.07,43.07,99618.58,1.76,0.48,0.11,21.02,2.59,28/01/2024,09:32:01,43.357985,11.313273,331.2
153561,18.09,43.05,99618.67,1.75,0.48,0.11,21.05,2.52,28/01/2024,09:32:06,43.357985,11.313273,331.2
153562,18.11,43.02,99619.28,1.75,0.48,0.11,21.08,2.44,28/01/2024,09:32:11,43.357985,11.313273,331.2
153563,18.13,43.0,99619.14,1.77,0.49,0.11,21.1,2.35,28/01/2024,09:32:16,43.357985,11.313273,331.2
153564,18.15,42.98,99618.97,1.76,0.49,0.11,21.13,2.27,28/01/2024,09:32:21,43.357985,11.313273,331.2
153565,18.17,42.96,99619.12,1.75,0.5,0.11,21.16,2.18,28/01/2024,09:32:26,43.357985,11.313273,331.2
153566,18.19,42.94,99619.05,1.75,0.5,0.11,21.19,2.11,28/01/2024,09:32:31,43.357985,11.313273,331.2
153567,18.21,42.92,99618.31,1.76,0.5,0.11,21.21,2.04,28/01/2024,09:32:36,43.357985,11.313273,331.2
153568,18.23,42.89,99618.17,1.74,0.51,0.11,21.24,1.97,28/01/2024,09:32:41,43.357985,11.313273,331.2
153569,18.25,42.86,99617.8,1.72,0.51,0.11,21.27,1.9,28/01/2024,09:32:46,43.357985,11.313273,331.2
153570,18.27,42.82,99617.8,1.72,0.51,0.11,21.3,1.83,28/01/2024,09:32:51,43.357985,11.313273,331.2
153571,18.29,42.78,99617.75,1.73,0.51,0.11,21.32,1.77,28/01/2024,09:32:56,43.357985,11.313273,331.2
153572,18.31,42.74,99618.19,1.72,0.51,0.11,21.35,1.7,28/01/2024,09:33:01,43.357985,11.313273,331.2
153573,18.33,42.7,99618.44,1.7,0.51,0.11,21.38,1.65,28/01/2024,09:33:06,43.357985,11.313273,331.2
153574,18.35,42.66,99618.43,1.7,0.51,0.11,21.4,1.63,28/01/2024,09:33:11,43.357985,11.313273,331.2
153575,18.36,42.61,99618.24,1.71,0.5,0.11,21.42,1.62,28/01/2024,09:33:16,43.357985,11.313273,331.2
153576,18.38,42.57,99618.21,1.71,0.5,0.11,21.44,1.61,28/01/2024,09:33:21,43.357985,11.313273,331.2
153577,18.4,42.53,99618.79,1.69,0.5,0.11,21.47,1.62,28/01/2024,09:33:26,43.357985,11.313273,331.2
153578,18.42,42.49,99619.33,1.69,0.5,0.11,21.49,1.65,28/01/2024,09:33:31,43.357985,11.313273,331.2
153579,18.44,42.45,99620.14,1.69,0.5,0.11,21.51,1.69,28/01/2024,09:33:36,43.357985,11.313273,331.2
153580,18.45,42.42,99620.63,1.67,0.5,0.11,21.53,1.76,28/01/2024,09:33:41,43.357985,11.313273,331.2
153581,18.46,42.39,99620.56,1.65,0.5,0.11,21.56,1.85,28/01/2024,09:33:46,43.357985,11.313273,331.2
153582,18.47,42.36,99620.16,1.66,0.51,0.11,21.58,1.97,28/01/2024,09:33:51,43.357985,11.313273,331.2
153583,18.49,42.34,99620.27,1.66,0.51,0.11,21.6,2.08,28/01/2024,09:33:56,43.357985,11.313273,331.2
153584,18.51,42.31,99620.67,1.64,0.51,0.11,21.62,2.14,28/01/2024,09:34:01,43.357985,11.313273,331.2
153585,18.53,42.29,99620.92,1.62,0.52,0.11,21.65,2.2,28/01/2024,09:34:06,43.357985,11.313273,331.2
153586,18.54,42.27,99621.16,1.61,0.52,0.11,21.68,2.25,28/01/2024,09:34:11,43.357985,11.313273,331.2
153587,18.55,42.25,99620.78,1.63,0.52,0.11,21.7,2.28,28/01/2024,09:34:16,43.357985,11.313273,331.2
153588,18.56,42.24,99620.57,1.63,0.52,0.11,21.72,2.3,28/01/2024,09:34:21,43.357985,11.313273,331.2
153589,18.58,42.23,99619.71,1.61,0.52,0.11,21.74,2.29,28/01/2024,09:34:26,43.357985,11.313273,331.2
153590,18.6,42.21,99619.57,1.62,0.52,0.11,21.77,2.24,28/01/2024,09:34:31,43.357985,11.313273,331.2
153591,18.62,42.19,99619.67,1.63,0.52,0.11,21.79,2.16,28/01/2024,09:34:36,43.357985,11.313273,331.2
153592,18.64,42.18,99619.58,1.62,0.51,0.11,21.81,2.07,28/01/2024,09:34:41,43.357985,11.313273,331.2
153593,18.65,42.16,99619.34,1.61,0.51,0.11,21.83,2.0,28/01/2024,09:34:46,43.357985,11.313273,331.2
153594,18.67,42.15,99619.66,1.61,0.51,0.11,21.85,1.97,28/01/2024,09:34:51,43.357985,11.313273,331.2
153595,18.69,42.14,99619.77,1.61,0.5,0.11,21.87,1.95,28/01/2024,09:34:56,43.357985,11.313273,331.2
153596,18.71,42.13,99619.49,1.62,0.5,0.11,21.89,1.95,28/01/2024,09:35:01,43.357985,11.313273,331.2
153597,18.73,42.12,99619.38,1.59,0.51,0.11,21.91,1.95,28/01/2024,09:35:06,43.357985,11.313273,331.2
153598,18.75,42.1,99619.52,1.59,0.51,0.11,21.93,1.93,28/01/2024,09:35:11,43.357985,11.313273,331.2
153599,18.76,42.08,99619.46,1.61,0.51,0.11,21.95,1.92,28/01/2024,09:35:16,43.357985,11.313273,331.2
153600,18.77,42.07,99619.06,1.62,0.51,0.11,21.97,1.93,28/01/2024,09:35:21,43.357985,11.313273,331.2
153601,18.79,42.06,99619.22,1.61,0.52,0.11,21.99,1.96,28/01/2024,09:35:26,43.357985,11.313273,331.2
153602,18.81,42.05,99619.1,1.61,0.52,0.11,22.01,2.0,28/01/2024,09:35:31,43.357985,11.313273,331.2
153603,18.83,42.04,99619.08,1.62,0.52,0.11,22.03,2.04,28/01/2024,09:35:36,43.357985,11.313273,331.2
153604,18.84,42.03,99618.74,1.64,0.52,0.11,22.05,2.09,28/01/2024,09:35:41,43.357985,11.313273,331.2
153605,18.85,42.02,99618.44,1.64,0.52,0.11,22.07,2.15,28/01/2024,09:35:46,43.357985,11.313273,331.2
153606,18.86,42.02,99618.44,1.64,0.52,0.11,22.09,2.21,28/01/2024,09:35:51,43.357985,11.313273,331.2
153607,18.87,42.08,99618.88,1.65,0.52,0.11,22.11,2.94,28/01/2024,09:35:56,43.357985,11.313273,331.2
153608,18.88,42.17,99618.89,1.66,0.53,0.11,22.13,3.83,28/01/2024,09:36:01,43.357985,11.313273,331.2
153609,18.9,42.27,99619.62,1.65,0.54,0.11,22.15,4.84,28/01/2024,09:36:06,43.357985,11.313273,331.2
153610,18.92,42.37,99619.25,1.63,0.54,0.11,22.16,5.99,28/01/2024,09:36:11,43.357985,11.313273,331.2
153611,18.93,42.47,99618.88,1.63,0.54,0.12,22.18,7.15,28/01/2024,09:36:16,43.357985,11.313273,331.2
153612,18.94,42.57,99618.49,1.64,0.55,0.12,22.2,8.29,28/01/2024,09:36:21,43.357985,11.313273,331.2
153613,18.95,42.66,99618.72,1.62,0.56,0.12,22.22,9.44,28/01/2024,09:36:26,43.357985,11.313273,331.2
153614,18.96,42.75,99618.56,1.6,0.57,0.12,22.24,10.54,28/01/2024,09:36:31,43.357985,11.313273,331.2
153615,18.98,42.83,99618.58,1.59,0.57,0.12,22.25,11.61,28/01/2024,09:36:36,43.357985,11.313273,331.2
153616,19.0,42.89,99618.75,1.59,0.57,0.12,22.26,12.73,28/01/2024,09:36:41,43.357985,11.313273,331.2
153617,19.02,42.88,99619.04,1.58,0.57,0.13,22.28,13.18,28/01/2024,09:36:46,43.357985,11.313273,331.2
153618,19.04,42.84,99618.86,1.57,0.57,0.13,22.3,13.43,28/01/2024,09:36:51,43.357985,11.313273,331.2
153619,19.05,42.79,99618.44,1.57,0.56,0.13,22.32,13.51,28/01/2024,09:36:56,43.357985,11.313273,331.2
153620,19.06,42.73,99619.08,1.59,0.57,0.13,22.34,13.36,28/01/2024,09:37:01,43.357985,11.313273,331.2
153621,19.08,42.66,99619.74,1.58,0.56,0.13,22.36,13.09,28/01/2024,09:37:06,43.357985,11.313273,331.2
153622,19.1,42.59,99620.37,1.56,0.55,0.12,22.38,12.71,28/01/2024,09:37:11,43.357985,11.313273,331.2
153623,19.12,42.52,99620.29,1.56,0.54,0.12,22.4,12.26,28/01/2024,09:37:16,43.357985,11.313273,331.2
153624,19.14,42.45,99620.42,1.57,0.54,0.12,22.42,11.76,28/01/2024,09:37:21,43.357985,11.313273,331.2
153625,19.15,42.38,99620.24,1.57,0.54,0.12,22.44,11.23,28/01/2024,09:37:26,43.357985,11.313273,331.2
153626,19.16,42.32,99619.96,1.54,0.54,0.12,22.47,10.62,28/01/2024,09:37:31,43.357985,11.313273,331.2
153627,19.18,42.26,99619.21,1.55,0.53,0.12,22.49,9.93,28/01/2024,09:37:36,43.357985,11.313273,331.2
153628,19.2,42.21,99618.94,1.56,0.53,0.12,22.51,9.27,28/01/2024,09:37:41,43.357985,11.313273,331.2
153629,19.22,42.15,99618.93,1.55,0.53,0.12,22.53,8.66,28/01/2024,09:37:46,43.357985,11.313273,331.2
153630,19.24,42.1,99618.42,1.53,0.52,0.12,22.55,8.11,28/01/2024,09:37:51,43.357985,11.313273,331.2
153631,19.25,42.06,99618.16,1.53,0.52,0.11,22.56,7.65,28/01/2024,09:37:56,43.357985,11.313273,331.2
153632,19.26,42.02,99618.35,1.54,0.53,0.11,22.58,7.29,28/01/2024,09:38:01,43.357985,11.313273,331.2
153633,19.28,41.98,99618.38,1.53,0.54,0.11,22.6,6.99,28/01/2024,09:38:06,43.357985,11.313273,331.2
153634,19.3,41.94,99618.3,1.53,0.54,0.11,22.62,6.73,28/01/2024,09:38:11,43.357985,11.313273,331.2
153635,19.32,41.91,99618.63,1.53,0.54,0.11,22.64,6.5,28/01/2024,09:38:16,43.357985,11.313273,331.2
153636,19.34,41.88,99619.21,1.55,0.54,0.11,22.65,6.31,28/01/2024,09:38:21,43.357985,11.313273,331.2
153637,19.35,41.86,99619.57,1.54,0.55,0.11,22.66,6.26,28/01/2024,09:38:26,43.357985,11.313273,331.2
153638,19.36,41.83,99620.09,1.52,0.54,0.11,22.68,6.28,28/01/2024,09:38:31,43.357985,11.313273,331.2
153639,19.37,41.8,99620.09,1.52,0.55,0.11,22.7,6.35,28/01/2024,09:38:36,43.357985,11.313273,331.2
153640,19.38,41.64,99620.28,1.53,0.56,0.11,22.72,6.44,28/01/2024,09:38:41,43.357985,11.313273,331.2
153641,19.39,41.46,99619.94,1.54,0.56,0.11,22.74,6.51,28/01/2024,09:38:46,43.357985,11.313273,331.2
153642,19.4,41.28,99619.97,1.52,0.55,0.1,22.75,6.54,28/01/2024,09:38:51,43.357985,11.313273,331.2
153643,19.4,41.12,99620.18,1.54,0.55,0.1,22.76,6.54,28/01/2024,09:38:56,43.357985,11.313273,331.2
153644,19.4,40.96,99620.31,1.54,0.55,0.1,22.78,6.59,28/01/2024,09:39:01,43.357985,11.313273,331.2
153645,19.41,40.8,99620.57,1.54,0.55,0.1,22.8,6.65,28/01/2024,09:39:06,43.357985,11.313273,331.2
153646,19.42,40.63,99620.75,1.52,0.56,0.1,22.82,6.65,28/01/2024,09:39:11,43.357985,11.313273,331.2
153647,19.43,40.45,99621.04,1.52,0.56,0.1,22.84,6.57,28/01/2024,09:39:16,43.357985,11.313273,331.2
153648,19.44,40.24,99621.5,1.52,0.56,0.1,22.85,6.43,28/01/2024,09:39:21,43.357985,11.313273,331.2
153649,19.45,39.97,99621.92,1.52,0.55,0.1,22.86,6.22,28/01/2024,09:39:26,43.357985,11.313273,331.2
153650,19.45,39.31,99621.87,1.49,0.54,0.1,22.87,5.98,28/01/2024,09:39:31,43.357985,11.313273,331.2
153651,19.45,38.49,99622.63,1.46,0.52,0.1,22.88,5.71,28/01/2024,09:39:36,43.357985,11.313273,331.2
153652,19.45,37.65,99622.5,1.45,0.51,0.09,22.89,5.46,28/01/2024,09:39:41,43.357985,11.313273,331.2
153653,19.45,36.7,99622.52,1.41,0.49,0.09,22.9,5.22,28/01/2024,09:39:46,43.357985,11.313273,331.2
153654,19.45,35.73,99623.07,1.37,0.47,0.09,22.91,4.92,28/01/2024,09:39:51,43.357985,11.313273,331.2
153655,19.44,34.69,99623.48,1.33,0.46,0.09,22.92,4.62,28/01/2024,09:39:56,43.357985,11.313273,331.2
153656,19.43,33.69,99623.62,1.31,0.43,0.08,22.93,4.38,28/01/2024,09:40:01,43.35789,11.313335,333.9
153657,19.42,32.7,99623.8,1.28,0.4,0.08,22.94,4.16,28/01/2024,09:40:01,43.358167,11.31333,333.9
153658,19.41,31.79,99623.57,1.25,0.4,0.08,22.95,4.09,28/01/2024,09:40:06,43.358012,11.313272,333.9
153659,19.4,30.95,99623.6,1.22,0.4,0.08,22.96,4.04,28/01/2024,09:40:06,43.358177,11.31338,334.0
153660,19.4,30.55,99623.95,1.2,0.39,0.07,22.97,4.08,28/01/2024,09:40:11,43.358177,11.31338,334.0
153661,19.41,30.32,99623.93,1.18,0.41,0.07,22.98,4.18,28/01/2024,09:40:16,43.358177,11.31338,334.0
153662,19.42,30.05,99623.76,1.17,0.42,0.07,22.99,4.31,28/01/2024,09:40:21,43.358105,11.313347,333.9
153663,19.43,29.79,99623.41,1.16,0.42,0.07,23.0,4.41,28/01/2024,09:40:26,43.358105,11.313347,333.9
153664,19.44,29.52,99622.27,1.14,0.42,0.07,23.0,4.55,28/01/2024,09:40:31,43.358105,11.313347,333.9
153665,19.45,29.34,99621.4,1.14,0.41,0.07,23.0,4.72,28/01/2024,09:40:36,43.358105,11.313347,333.9
153666,19.46,29.12,99621.15,1.12,0.42,0.07,23.0,4.92,28/01/2024,09:40:41,43.358128,11.313497,333.7
153667,19.47,28.89,99620.89,1.12,0.43,0.07,23.0,5.14,28/01/2024,09:40:46,43.358128,11.313497,333.7
153668,19.48,28.61,99620.59,1.11,0.42,0.07,23.0,5.22,28/01/2024,09:40:51,43.358062,11.313437,334.2
153669,19.49,28.33,99620.0,1.1,0.41,0.07,23.0,5.27,28/01/2024,09:40:56,43.358062,11.313437,334.2
153670,19.5,28.12,99619.93,1.11,0.42,0.07,23.01,5.23,28/01/2024,09:41:01,43.358125,11.313365,334.2
153671,19.51,27.93,99619.71,1.12,0.41,0.07,23.02,5.13,28/01/2024,09:41:06,43.358125,11.313365,334.2
153672,19.52,27.8,99619.43,1.11,0.4,0.07,23.03,5.04,28/01/2024,09:41:11,43.358125,11.313365,334.2
153673,19.53,27.75,99619.76,1.11,0.41,0.07,23.04,4.99,28/01/2024,09:41:16,43.358125,11.313365,334.2
153674,19.54,27.72,99620.79,1.12,0.42,0.07,23.05,4.94,28/01/2024,09:41:21,43.358125,11.313365,334.2
153675,19.55,27.66,99621.2,1.13,0.43,0.06,23.06,4.83,28/01/2024,09:41:26,43.358125,11.313365,334.2
153676,19.56,27.61,99621.41,1.14,0.44,0.06,23.07,4.66,28/01/2024,09:41:31,43.358125,11.313365,334.2
153677,19.57,27.57,99620.98,1.13,0.44,0.06,23.08,4.42,28/01/2024,09:41:36,43.358125,11.313365,334.2
153678,19.58,27.54,99622.0,1.13,0.45,0.06,23.09,4.15,28/01/2024,09:41:41,43.358162,11.31353,333.9
153679,19.59,27.51,99623.31,1.13,0.46,0.06,23.1,3.91,28/01/2024,09:41:41,43.358058,11.31341,333.8
153680,19.6,27.49,99626.38,1.14,0.45,0.06,23.1,3.71,28/01/2024,09:41:46,43.35803,11.313455,334.0
153681,19.6,27.45,99632.42,1.13,0.45,0.07,23.1,3.57,28/01/2024,09:41:51,43.35803,11.313455,334.0
153682,19.6,27.4,99639.01,1.12,0.46,0.07,23.1,3.42,28/01/2024,09:41:56,43.35803,11.313455,334.0
153683,19.6,27.36,99644.2,1.12,0.45,0.07,23.1,3.28,28/01/2024,09:42:01,43.35803,11.313455,334.0
153684,19.6,27.34,99648.8,1.13,0.44,0.07,23.11,3.12,28/01/2024,09:42:06,43.35803,11.313455,334.0
153685,19.6,27.33,99653.85,1.12,0.44,0.07,23.12,2.99,28/01/2024,09:42:11,43.358092,11.313402,334.0
153686,19.61,27.32,99658.6,1.11,0.43,0.07,23.13,2.88,28/01/2024,09:42:16,43.358092,11.313402,334.0
153687,19.62,27.31,99664.48,1.11,0.43,0.07,23.14,2.79,28/01/2024,09:42:21,43.358092,11.313402,334.0
153688,19.63,27.3,99669.02,1.11,0.42,0.07,23.15,2.71,28/01/2024,09:42:26,43.358092,11.313402,334.0
153689,19.64,27.29,99673.61,1.1,0.41,0.07,23.16,2.63,28/01/2024,09:42:31,43.358092,11.313402,334.0
153690,19.65,27.29,99676.0,1.07,0.41,0.07,23.17,2.54,28/01/2024,09:42:36,43.358092,11.313402,334.0
153691,19.66,27.3,99675.07,1.07,0.42,0.07,23.18,2.47,28/01/2024,09:42:41,43.358087,11.313515,333.9
153692,19.67,27.32,99674.29,1.09,0.41,0.07,23.19,2.41,28/01/2024,09:42:46,43.358087,11.313515,333.9
153693,19.68,27.34,99674.48,1.08,0.41,0.08,23.2,2.33,28/01/2024,09:42:51,43.358087,11.313515,333.9
153694,19.69,27.35,99674.77,1.07,0.41,0.08,23.2,2.3,28/01/2024,09:42:56,43.358087,11.313515,333.9
153695,19.7,27.36,99675.32,1.07,0.42,0.08,23.2,2.29,28/01/2024,09:43:01,43.358087,11.313515,333.9
153696,19.7,27.37,99675.76,1.09,0.43,0.08,23.2,2.28,28/01/2024,09:43:06,43.358147,11.313577,333.7
153697,19.7,27.38,99675.74,1.09,0.44,0.08,23.2,2.29,28/01/2024,09:43:11,43.358147,11.313577,333.7
153698,19.7,27.38,99676.18,1.09,0.45,0.09,23.2,2.31,28/01/2024,09:43:16,43.358147,11.313577,333.7
153699,19.7,27.38,99676.5,1.1,0.46,0.09,23.2,2.33,28/01/2024,09:43:21,43.358147,11.313577,333.7
153700,19.7,27.37,99676.66,1.12,0.46,0.09,23.2,2.37,28/01/2024,09:43:26,43.358147,11.313577,333.7
153701,19.7,27.36,99677.01,1.13,0.46,0.09,23.2,2.41,28/01/2024,09:43:31,43.358147,11.313577,333.7
153702,19.7,27.35,99677.67,1.12,0.46,0.09,23.2,2.47,28/01/2024,09:43:36,43.358147,11.313577,333.7
