,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
190906,20.4,41.2,99219.98,0.51,0.54,0.06,23.16,6.3,04/02/2024,11:22:04,43.31368,11.338793,310.2
190907,20.4,41.16,99219.85,0.53,0.53,0.06,23.18,6.13,04/02/2024,11:22:09,43.31368,11.338793,310.2
190908,20.41,41.12,99219.66,0.55,0.54,0.06,23.2,5.99,04/02/2024,11:22:14,43.31368,11.338793,310.2
190909,20.42,41.08,99219.04,0.55,0.54,0.06,23.22,5.88,04/02/2024,11:22:19,43.31368,11.338793,310.2
190910,20.43,41.03,99218.95,0.56,0.53,0.06,23.24,5.76,04/02/2024,11:22:24,43.31368,11.338793,310.2
190911,20.44,40.99,99219.11,0.57,0.54,0.06,23.25,5.61,04/02/2024,11:22:29,43.31368,11.338793,310.2
190912,20.45,40.94,99219.16,0.57,0.55,0.06,23.26,5.45,04/02/2024,11:22:34,43.31368,11.338793,310.2
190913,20.46,40.9,99218.77,0.56,0.55,0.06,23.27,5.33,04/02/2024,11:22:39,43.31368,11.338793,310.2
190914,20.47,40.85,99218.74,0.55,0.54,0.06,23.28,5.23,04/02/2024,11:22:44,43.31368,11.338793,310.2
190915,20.48,40.8,99218.91,0.55,0.53,0.06,23.3,5.13,04/02/2024,11:22:49,43.31368,11.338793,310.2
190916,20.49,40.76,99218.45,0.55,0.53,0.06,23.32,5.05,04/02/2024,11:22:54,43.31368,11.338793,310.2
190917,20.5,40.71,99218.3,0.55,0.54,0.06,23.33,4.99,04/02/2024,11:22:59,43.31368,11.338793,310.2
190918,20.5,40.67,99217.82,0.55,0.54,0.06,23.34,4.91,04/02/2024,11:23:04,43.31368,11.338793,310.2
190919,20.5,40.63,99217.69,0.56,0.54,0.06,23.35,4.82,04/02/2024,11:23:09,43.31368,11.338793,310.2
190920,20.5,40.59,99217.43,0.57,0.54,0.06,23.36,4.73,04/02/2024,11:23:14,43.31368,11.338793,310.2
190921,20.5,40.55,99216.91,0.56,0.54,0.06,23.37,4.63,04/02/2024,11:23:19,43.31368,11.338793,310.2
190922,20.5,40.51,99216.45,0.56,0.53,0.06,23.38,4.53,04/02/2024,11:23:24,43.31368,11.338793,310.2
190923,20.5,40.47,99216.26,0.57,0.54,0.06,23.39,4.46,04/02/2024,11:23:29,43.31368,11.338793,310.2
190924,20.5,40.43,99215.77,0.59,0.54,0.06,23.4,4.4,04/02/2024,11:23:34,43.31368,11.338793,310.2
190925,20.5,40.38,99215.09,0.61,0.55,0.06,23.41,4.34,04/02/2024,11:23:39,43.31368,11.338793,310.2
190926,20.51,40.33,99214.96,0.62,0.55,0.06,23.42,4.3,04/02/2024,11:23:44,43.31368,11.338793,310.2
190927,20.52,40.28,99214.91,0.62,0.54,0.06,23.43,4.31,04/02/2024,11:23:49,43.31368,11.338793,310.2
190928,20.53,40.23,99214.8,0.63,0.53,0.06,23.44,4.34,04/02/2024,11:23:54,43.31368,11.338793,310.2
190929,20.54,40.17,99214.09,0.63,0.53,0.06,23.45,4.36,04/02/2024,11:23:59,43.31368,11.338793,310.2
190930,20.55,40.12,99213.51,0.61,0.53,0.06,23.46,4.37,04/02/2024,11:24:04,43.31368,11.338793,310.2
190931,20.56,40.07,99213.34,0.63,0.52,0.06,23.47,4.39,04/02/2024,11:24:09,43.31368,11.338793,310.2
190932,20.57,40.02,99212.78,0.65,0.52,0.06,23.48,4.4,04/02/2024,11:24:14,43.31368,11.338793,310.2
190933,20.58,39.97,99212.39,0.67,0.52,0.06,23.49,4.4,04/02/2024,11:24:19,43.31368,11.338793,310.2
190934,20.59,39.93,99212.21,0.67,0.52,0.06,23.5,4.4,04/02/2024,11:24:24,43.31368,11.338793,310.2
190935,20.6,39.9,99211.8,0.67,0.51,0.06,23.51,4.42,04/02/2024,11:24:29,43.31368,11.338793,310.2
190936,20.59,39.87,99211.49,0.66,0.51,0.06,23.52,4.46,04/02/2024,11:24:34,43.31368,11.338793,310.2
190937,20.58,39.84,99210.45,0.67,0.52,0.06,23.53,4.45,04/02/2024,11:24:39,43.31368,11.338793,310.2
190938,20.57,39.82,99209.94,0.67,0.52,0.06,23.54,4.43,04/02/2024,11:24:44,43.31368,11.338793,310.2
190939,20.56,39.81,99209.53,0.68,0.53,0.06,23.55,4.44,04/02/2024,11:24:49,43.31368,11.338793,310.2
190940,20.55,39.8,99209.14,0.7,0.54,0.06,23.56,4.46,04/02/2024,11:24:54,43.31368,11.338793,310.2
190941,20.54,39.79,99208.15,0.7,0.54,0.06,23.57,4.47,04/02/2024,11:24:59,43.31368,11.338793,310.2
190942,20.53,39.79,99207.64,0.7,0.54,0.06,23.58,4.51,04/02/2024,11:25:04,43.31368,11.338793,310.2
190943,20.52,39.8,99206.92,0.68,0.54,0.06,23.59,4.57,04/02/2024,11:25:09,43.31368,11.338793,310.2
190944,20.51,39.82,99206.33,0.68,0.54,0.06,23.6,4.63,04/02/2024,11:25:14,43.31368,11.338793,310.2
190945,20.5,39.86,99205.7,0.69,0.55,0.06,23.6,4.74,04/02/2024,11:25:19,43.31368,11.338793,310.2
190946,20.5,39.93,99205.03,0.71,0.56,0.06,23.6,4.9,04/02/2024,11:25:24,43.31368,11.338793,310.2
190947,20.5,40.03,99205.16,0.71,0.56,0.06,23.6,5.17,04/02/2024,11:25:29,43.31368,11.338793,310.2
190948,20.5,40.14,99204.83,0.7,0.56,0.06,23.61,5.59,04/02/2024,11:25:34,43.31368,11.338793,310.2
190949,20.5,40.25,99204.75,0.69,0.56,0.06,23.62,6.04,04/02/2024,11:25:39,43.31368,11.338793,310.2
190950,20.5,40.38,99204.81,0.67,0.56,0.06,23.63,6.55,04/02/2024,11:25:44,43.31368,11.338793,310.2
190951,20.5,40.51,99204.31,0.66,0.57,0.06,23.64,7.41,04/02/2024,11:25:49,43.31368,11.338793,310.2
190952,20.5,40.64,99203.79,0.65,0.58,0.06,23.65,8.44,04/02/2024,11:25:54,43.31368,11.338793,310.2
190953,20.5,40.76,99203.42,0.66,0.58,0.06,23.66,9.8,04/02/2024,11:25:59,43.31368,11.338793,310.2
190954,20.5,40.86,99202.98,0.66,0.59,0.06,23.67,11.5,04/02/2024,11:26:04,43.31368,11.338793,310.2
190955,20.5,40.94,99202.66,0.65,0.58,0.06,23.68,13.3,04/02/2024,11:26:09,43.31368,11.338793,310.2
190956,20.5,40.99,99202.23,0.64,0.58,0.06,23.69,15.34,04/02/2024,11:26:14,43.31368,11.338793,310.2
190957,20.5,41.01,99201.38,0.63,0.58,0.06,23.7,17.38,04/02/2024,11:26:19,43.31368,11.338793,310.2
190958,20.5,41.01,99200.63,0.63,0.58,0.06,23.7,19.22,04/02/2024,11:26:24,43.31368,11.338793,310.2
190959,20.5,41.0,99199.92,0.64,0.58,0.06,23.7,20.86,04/02/2024,11:26:29,43.31368,11.338793,310.2
190960,20.5,40.97,99199.22,0.66,0.58,0.06,23.7,22.29,04/02/2024,11:26:34,43.31368,11.338793,310.2
190961,20.5,40.92,99198.89,0.66,0.58,0.06,23.7,23.35,04/02/2024,11:26:39,43.31368,11.338793,310.2
190962,20.5,40.86,99199.01,0.67,0.58,0.06,23.7,24.15,04/02/2024,11:26:44,43.31368,11.338793,310.2
190963,20.5,40.77,99198.88,0.67,0.58,0.06,23.71,24.53,04/02/2024,11:26:49,43.31368,11.338793,310.2
190964,20.5,40.68,99198.54,0.67,0.58,0.06,23.72,24.5,04/02/2024,11:26:54,43.31368,11.338793,310.2
190965,20.5,40.58,99198.25,0.66,0.59,0.06,23.73,24.06,04/02/2024,11:26:59,43.31368,11.338793,310.2
190966,20.5,40.47,99198.34,0.66,0.59,0.07,23.74,23.1,04/02/2024,11:27:04,43.31368,11.338793,310.2
190967,20.5,40.36,99198.78,0.67,0.59,0.07,23.75,21.96,04/02/2024,11:27:09,43.31368,11.338793,310.2
190968,20.5,40.24,99199.07,0.67,0.59,0.07,23.76,20.76,04/02/2024,11:27:14,43.31368,11.338793,310.2
190969,20.5,40.13,99199.19,0.67,0.59,0.07,23.77,19.69,04/02/2024,11:27:19,43.31368,11.338793,310.2
190970,20.5,40.01,99199.49,0.66,0.59,0.06,23.78,18.78,04/02/2024,11:27:24,43.31368,11.338793,310.2
190971,20.5,39.91,99200.55,0.66,0.59,0.06,23.79,18.45,04/02/2024,11:27:29,43.31368,11.338793,310.2
190972,20.5,39.81,99200.92,0.65,0.58,0.06,23.8,18.6,04/02/2024,11:27:34,43.31368,11.338793,310.2
190973,20.5,39.74,99202.4,0.66,0.58,0.06,23.8,19.02,04/02/2024,11:27:39,43.31368,11.338793,310.2
190974,20.5,39.68,99203.88,0.66,0.58,0.06,23.8,19.7,04/02/2024,11:27:44,43.31368,11.338793,310.2
190975,20.5,39.63,99205.72,0.67,0.58,0.06,23.8,20.91,04/02/2024,11:27:49,43.31368,11.338793,310.2
190976,20.5,39.58,99207.67,0.68,0.58,0.06,23.8,22.44,04/02/2024,11:27:54,43.31368,11.338793,310.2
190977,20.5,39.55,99208.7,0.68,0.58,0.06,23.8,24.37,04/02/2024,11:27:59,43.31368,11.338793,310.2
190978,20.5,39.53,99210.74,0.69,0.59,0.06,23.8,26.57,04/02/2024,11:28:04,43.31368,11.338793,310.2
190979,20.5,39.51,99213.2,0.68,0.59,0.06,23.8,28.76,04/02/2024,11:28:09,43.31368,11.338793,310.2
190980,20.5,39.51,99215.47,0.7,0.58,0.06,23.8,30.88,04/02/2024,11:28:14,43.31368,11.338793,310.2
190981,20.5,39.52,99217.42,0.71,0.58,0.06,23.8,32.51,04/02/2024,11:28:19,43.31368,11.338793,310.2
190982,20.5,39.54,99219.78,0.72,0.59,0.06,23.8,33.7,04/02/2024,11:28:24,43.31368,11.338793,310.2
190983,20.5,39.57,99220.65,0.71,0.59,0.06,23.8,34.64,04/02/2024,11:28:29,43.31368,11.338793,310.2
190984,20.5,39.6,99221.55,0.71,0.58,0.06,23.8,35.36,04/02/2024,11:28:34,43.31368,11.338793,310.2
190985,20.5,39.64,99222.06,0.71,0.57,0.06,23.8,35.75,04/02/2024,11:28:39,43.31368,11.338793,310.2
190986,20.5,39.7,99221.81,0.69,0.57,0.06,23.8,35.88,04/02/2024,11:28:44,43.31368,11.338793,310.2
190987,20.5,39.75,99222.34,0.69,0.57,0.06,23.8,35.75,04/02/2024,11:28:49,43.31368,11.338793,310.2
190988,20.5,39.8,99222.1,0.69,0.56,0.06,23.8,35.55,04/02/2024,11:28:54,43.31368,11.338793,310.2
190989,20.5,39.86,99221.77,0.69,0.56,0.06,23.8,35.57,04/02/2024,11:28:59,43.31368,11.338793,310.2
190990,20.5,39.91,99220.6,0.68,0.57,0.06,23.8,35.9,04/02/2024,11:29:04,43.31368,11.338793,310.2
190991,20.5,39.96,99218.86,0.68,0.57,0.06,23.8,36.3,04/02/2024,11:29:09,43.31368,11.338793,310.2
190992,20.5,40.01,99217.55,0.67,0.57,0.06,23.8,36.71,04/02/2024,11:29:14,43.31368,11.338793,310.2
190993,20.5,40.05,99216.18,0.65,0.57,0.06,23.8,37.3,04/02/2024,11:29:19,43.31368,11.338793,310.2
190994,20.5,40.09,99214.54,0.63,0.58,0.06,23.8,37.9,04/02/2024,11:29:24,43.31368,11.338793,310.2
190995,20.5,40.12,99213.41,0.61,0.59,0.06,23.8,38.4,04/02/2024,11:29:29,43.31368,11.338793,310.2
190996,20.5,40.14,99212.42,0.62,0.59,0.06,23.8,38.85,04/02/2024,11:29:34,43.31368,11.338793,310.2
190997,20.5,40.16,99211.34,0.62,0.59,0.06,23.8,39.18,04/02/2024,11:29:39,43.31368,11.338793,310.2
190998,20.5,40.18,99210.17,0.63,0.6,0.06,23.8,39.52,04/02/2024,11:29:44,43.31368,11.338793,310.2
190999,20.5,40.19,99208.55,0.64,0.6,0.06,23.8,39.77,04/02/2024,11:29:49,43.31368,11.338793,310.2
191000,20.5,40.21,99207.2,0.62,0.6,0.06,23.8,39.82,04/02/2024,11:29:54,43.31368,11.338793,310.2
191001,20.5,40.22,99206.91,0.61,0.6,0.06,23.8,39.82,04/02/2024,11:29:59,43.31368,11.338793,310.2
191002,20.5,40.23,99205.19,0.61,0.6,0.06,23.8,39.88,04/02/2024,11:30:04,43.31368,11.338793,310.2
191003,20.5,40.24,99204.08,0.62,0.59,0.06,23.8,39.76,04/02/2024,11:30:09,43.31368,11.338793,310.2
191004,20.51,40.25,99203.57,0.63,0.59,0.06,23.8,39.52,04/02/2024,11:30:14,43.31368,11.338793,310.2
191005,20.52,40.27,99202.28,0.64,0.58,0.06,23.8,39.28,04/02/2024,11:30:19,43.31368,11.338793,310.2
191006,20.53,40.31,99201.29,0.62,0.57,0.06,23.8,39.14,04/02/2024,11:30:24,43.31368,11.338793,310.2
191007,20.54,40.34,99200.58,0.61,0.56,0.06,23.8,38.99,04/02/2024,11:30:29,43.31368,11.338793,310.2
191008,20.54,40.38,99199.27,0.59,0.56,0.06,23.8,38.59,04/02/2024,11:30:34,43.31368,11.338793,310.2
191009,20.54,40.43,99198.29,0.59,0.56,0.06,23.8,38.02,04/02/2024,11:30:39,43.31368,11.338793,310.2
191010,20.55,40.47,99197.78,0.6,0.56,0.06,23.8,37.19,04/02/2024,11:30:44,43.31368,11.338793,310.2
191011,20.56,40.51,99196.43,0.59,0.56,0.06,23.8,36.19,04/02/2024,11:30:49,43.31368,11.338793,310.2
191012,20.56,40.54,99195.99,0.6,0.56,0.06,23.8,35.26,04/02/2024,11:30:54,43.31368,11.338793,310.2
191013,20.56,40.57,99195.31,0.61,0.57,0.06,23.8,34.39,04/02/2024,11:30:59,43.31368,11.338793,310.2
191014,20.55,40.6,99194.18,0.6,0.58,0.06,23.8,33.51,04/02/2024,11:31:04,43.31368,11.338793,310.2
191015,20.54,40.61,99193.28,0.59,0.58,0.06,23.8,32.73,04/02/2024,11:31:09,43.31368,11.338793,310.2
191016,20.53,40.59,99192.59,0.58,0.59,0.06,23.8,31.91,04/02/2024,11:31:14,43.31368,11.338793,310.2
191017,20.53,40.57,99191.3,0.59,0.6,0.06,23.8,31.15,04/02/2024,11:31:19,43.31368,11.338793,310.2
191018,20.53,40.51,99190.25,0.61,0.6,0.06,23.8,30.45,04/02/2024,11:31:24,43.31368,11.338793,310.2
191019,20.53,40.46,99189.29,0.62,0.6,0.06,23.8,29.65,04/02/2024,11:31:29,43.31368,11.338793,310.2
191020,20.52,40.41,99188.27,0.65,0.6,0.06,23.8,28.98,04/02/2024,11:31:34,43.31368,11.338793,310.2
191021,20.52,40.35,99187.74,0.67,0.6,0.06,23.8,28.36,04/02/2024,11:31:39,43.31368,11.338793,310.2
191022,20.53,40.29,99186.17,0.68,0.6,0.06,23.8,27.52,04/02/2024,11:31:44,43.31368,11.338793,310.2
191023,20.54,40.23,99185.28,0.68,0.6,0.06,23.8,26.53,04/02/2024,11:31:49,43.31368,11.338793,310.2
191024,20.55,40.16,99183.69,0.7,0.58,0.06,23.8,25.6,04/02/2024,11:31:54,43.31368,11.338793,310.2
191025,20.56,40.1,99182.41,0.71,0.59,0.06,23.8,24.59,04/02/2024,11:31:59,43.31368,11.338793,310.2
191026,20.57,40.05,99181.14,0.73,0.59,0.06,23.8,23.56,04/02/2024,11:32:04,43.31368,11.338793,310.2
191027,20.57,40.01,99180.26,0.72,0.59,0.06,23.8,22.45,04/02/2024,11:32:09,43.31368,11.338793,310.2
191028,20.58,39.99,99179.46,0.7,0.59,0.06,23.8,21.3,04/02/2024,11:32:14,43.31368,11.338793,310.2
191029,20.6,39.95,99178.5,0.7,0.59,0.06,23.8,20.21,04/02/2024,11:32:19,43.31368,11.338793,310.2
191030,20.62,39.91,99176.98,0.68,0.59,0.06,23.8,19.14,04/02/2024,11:32:24,43.31368,11.338793,310.2
191031,20.63,39.88,99175.0,0.67,0.59,0.06,23.8,18.04,04/02/2024,11:32:29,43.31368,11.338793,310.2
