,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
248546,24.0,34.9,97300.37,0.26,0.73,0.07,27.3,0.86,13/02/2024,00:06:45,43.358107,11.313618,338.7
248547,24.0,34.9,97300.65,0.28,0.72,0.07,27.3,0.84,13/02/2024,00:06:50,43.358107,11.313618,338.7
248548,24.0,34.9,97300.58,0.29,0.72,0.07,27.3,0.83,13/02/2024,00:06:55,43.358107,11.313618,338.7
248549,24.0,34.9,97300.51,0.28,0.72,0.07,27.3,0.81,13/02/2024,00:07:00,43.358107,11.313618,338.7
248550,24.0,34.9,97300.47,0.28,0.72,0.07,27.3,0.78,13/02/2024,00:07:05,43.358107,11.313618,338.7
248551,24.0,34.9,97300.61,0.28,0.72,0.07,27.3,0.76,13/02/2024,00:07:10,43.358107,11.313618,338.7
248552,24.0,34.9,97300.75,0.3,0.72,0.07,27.3,0.74,13/02/2024,00:07:15,43.358107,11.313618,338.7
248553,24.0,34.9,97300.89,0.31,0.72,0.07,27.3,0.73,13/02/2024,00:07:20,43.358107,11.313618,338.7
248554,24.0,34.9,97301.02,0.3,0.72,0.07,27.3,0.72,13/02/2024,00:07:25,43.358107,11.313618,338.7
248555,24.0,34.9,97300.87,0.31,0.72,0.07,27.3,0.71,13/02/2024,00:07:30,43.358107,11.313618,338.7
248556,24.0,34.9,97301.21,0.33,0.73,0.07,27.3,0.68,13/02/2024,00:07:35,43.358107,11.313618,338.7
248557,24.0,34.9,97301.32,0.31,0.73,0.07,27.3,0.66,13/02/2024,00:07:40,43.358107,11.313618,338.7
248558,24.0,34.9,97301.58,0.31,0.73,0.07,27.3,0.65,13/02/2024,00:07:45,43.358107,11.313618,338.7
248559,24.0,34.9,97302.29,0.31,0.73,0.07,27.3,0.65,13/02/2024,00:07:50,43.358107,11.313618,338.7
248560,24.0,34.9,97302.94,0.32,0.73,0.07,27.3,0.67,13/02/2024,00:07:55,43.358107,11.313618,338.7
248561,24.0,34.9,97302.83,0.33,0.74,0.07,27.3,0.7,13/02/2024,00:08:00,43.358107,11.313618,338.7
248562,24.0,34.9,97302.52,0.32,0.73,0.07,27.3,0.74,13/02/2024,00:08:05,43.358107,11.313618,338.7
248563,24.0,34.9,97302.24,0.32,0.72,0.07,27.3,0.77,13/02/2024,00:08:10,43.358107,11.313618,338.7
248564,24.0,34.9,97302.24,0.34,0.73,0.07,27.3,0.78,13/02/2024,00:08:15,43.358107,11.313618,338.7
248565,24.0,34.9,97302.48,0.34,0.73,0.07,27.3,0.78,13/02/2024,00:08:20,43.358107,11.313618,338.7
248566,24.0,34.9,97302.34,0.34,0.73,0.07,27.3,0.79,13/02/2024,00:08:25,43.358107,11.313618,338.7
248567,24.0,34.9,97302.15,0.36,0.74,0.07,27.3,0.8,13/02/2024,00:08:30,43.358107,11.313618,338.7
248568,24.0,34.9,97301.78,0.35,0.74,0.07,27.3,0.8,13/02/2024,00:08:35,43.358107,11.313618,338.7
248569,24.0,34.9,97301.78,0.35,0.75,0.07,27.3,0.81,13/02/2024,00:08:40,43.358107,11.313618,338.7
248570,24.0,34.9,97301.3,0.34,0.76,0.07,27.3,0.81,13/02/2024,00:08:45,43.358107,11.313618,338.7
248571,24.0,34.9,97301.3,0.34,0.75,0.07,27.3,0.8,13/02/2024,00:08:50,43.358107,11.313618,338.7
248572,24.0,34.9,97301.4,0.34,0.75,0.07,27.3,0.78,13/02/2024,00:08:55,43.358107,11.313618,338.7
248573,24.0,34.9,97301.47,0.34,0.76,0.07,27.3,0.77,13/02/2024,00:09:00,43.358107,11.313618,338.7
248574,24.0,34.9,97301.38,0.33,0.76,0.07,27.3,0.78,13/02/2024,00:09:05,43.358107,11.313618,338.7
248575,24.0,34.9,97301.14,0.33,0.77,0.07,27.3,0.81,13/02/2024,00:09:10,43.358107,11.313618,338.7
248576,24.0,34.9,97300.68,0.31,0.76,0.07,27.3,0.84,13/02/2024,00:09:15,43.358107,11.313618,338.7
248577,24.0,34.9,97300.2,0.29,0.75,0.07,27.3,0.87,13/02/2024,00:09:20,43.358107,11.313618,338.7
248578,24.0,34.9,97299.83,0.3,0.75,0.07,27.3,0.89,13/02/2024,00:09:25,43.358107,11.313618,338.7
248579,24.0,34.9,97299.69,0.31,0.74,0.07,27.3,0.9,13/02/2024,00:09:30,43.358107,11.313618,338.7
248580,24.0,34.9,97299.94,0.31,0.74,0.07,27.3,0.91,13/02/2024,00:09:35,43.358107,11.313618,338.7
248581,24.0,34.9,97299.36,0.3,0.75,0.07,27.3,0.93,13/02/2024,00:09:40,43.358107,11.313618,338.7
248582,24.0,34.9,97299.4,0.31,0.76,0.07,27.3,0.96,13/02/2024,00:09:45,43.358107,11.313618,338.7
248583,24.0,34.9,97299.52,0.3,0.75,0.07,27.3,0.98,13/02/2024,00:09:50,43.358107,11.313618,338.7
248584,24.0,34.9,97299.11,0.31,0.74,0.07,27.3,0.99,13/02/2024,00:09:55,43.358107,11.313618,338.7
248585,24.0,34.9,97299.58,0.32,0.73,0.07,27.3,0.99,13/02/2024,00:10:00,43.358107,11.313618,338.7
248586,24.0,34.9,97299.6,0.32,0.74,0.07,27.3,0.99,13/02/2024,00:10:05,43.358107,11.313618,338.7
248587,24.0,34.9,97299.93,0.33,0.75,0.07,27.3,0.99,13/02/2024,00:10:10,43.358107,11.313618,338.7
248588,24.0,34.9,97300.6,0.34,0.76,0.07,27.3,1.01,13/02/2024,00:10:15,43.358107,11.313618,338.7
248589,24.0,34.9,97300.33,0.34,0.76,0.07,27.3,1.02,13/02/2024,00:10:20,43.358107,11.313618,338.7
248590,24.0,34.9,97300.12,0.34,0.76,0.07,27.3,1.03,13/02/2024,00:10:25,43.358107,11.313618,338.7
248591,24.0,34.9,97300.8,0.34,0.75,0.07,27.3,1.03,13/02/2024,00:10:30,43.358107,11.313618,338.7
248592,24.0,34.9,97300.73,0.34,0.74,0.07,27.3,1.02,13/02/2024,00:10:35,43.358107,11.313618,338.7
248593,24.0,34.9,97300.8,0.35,0.74,0.07,27.3,1.01,13/02/2024,00:10:40,43.358107,11.313618,338.7
248594,24.0,34.9,97300.92,0.34,0.75,0.07,27.3,1.01,13/02/2024,00:10:45,43.358107,11.313618,338.7
248595,24.0,34.9,97300.38,0.33,0.75,0.07,27.3,1.01,13/02/2024,00:10:50,43.358107,11.313618,338.7
248596,24.0,34.9,97300.31,0.33,0.74,0.07,27.3,1.01,13/02/2024,00:10:55,43.358107,11.313618,338.7
248597,24.0,34.9,97300.42,0.33,0.73,0.07,27.3,1.0,13/02/2024,00:11:00,43.358107,11.313618,338.7
248598,24.0,34.9,97300.21,0.32,0.72,0.07,27.3,0.98,13/02/2024,00:11:05,43.358107,11.313618,338.7
248599,24.0,34.9,97300.21,0.32,0.73,0.07,27.3,0.97,13/02/2024,00:11:10,43.358107,11.313618,338.7
248600,24.0,34.9,97300.37,0.34,0.72,0.07,27.3,0.97,13/02/2024,00:11:15,43.358107,11.313618,338.7
248601,24.0,34.9,97300.09,0.34,0.72,0.07,27.3,0.98,13/02/2024,00:11:20,43.358107,11.313618,338.7
248602,24.0,34.9,97299.88,0.34,0.73,0.07,27.3,0.98,13/02/2024,00:11:25,43.358107,11.313618,338.7
248603,24.0,34.9,97299.58,0.33,0.74,0.07,27.3,0.98,13/02/2024,00:11:30,43.358107,11.313618,338.7
248604,24.0,34.9,97299.73,0.32,0.74,0.07,27.3,0.98,13/02/2024,00:11:35,43.358107,11.313618,338.7
248605,24.0,34.9,97299.7,0.32,0.74,0.07,27.3,0.97,13/02/2024,00:11:40,43.358107,11.313618,338.7
248606,24.0,34.9,97299.98,0.34,0.74,0.07,27.3,0.95,13/02/2024,00:11:45,43.358107,11.313618,338.7
248607,24.0,34.9,97300.18,0.35,0.74,0.07,27.3,0.94,13/02/2024,00:11:50,43.358107,11.313618,338.7
248608,24.0,34.9,97300.05,0.35,0.74,0.07,27.3,0.94,13/02/2024,00:11:55,43.358107,11.313618,338.7
248609,24.0,34.9,97299.92,0.35,0.74,0.07,27.3,0.96,13/02/2024,00:12:00,43.358107,11.313618,338.7
248610,24.0,34.9,97299.68,0.34,0.75,0.07,27.3,0.97,13/02/2024,00:12:05,43.358107,11.313618,338.7
248611,24.0,34.9,97300.03,0.35,0.76,0.07,27.3,0.98,13/02/2024,00:12:10,43.358107,11.313618,338.7
248612,24.0,34.9,97300.12,0.33,0.75,0.07,27.3,1.01,13/02/2024,00:12:15,43.358107,11.313618,338.7
248613,24.0,34.9,97300.28,0.32,0.74,0.07,27.3,1.04,13/02/2024,00:12:20,43.358107,11.313618,338.7
248614,24.0,34.9,97300.06,0.32,0.73,0.07,27.3,1.07,13/02/2024,00:12:25,43.358107,11.313618,338.7
248615,24.0,34.9,97300.18,0.33,0.73,0.07,27.3,1.09,13/02/2024,00:12:30,43.358107,11.313618,338.7
248616,24.0,34.9,97300.0,0.32,0.73,0.07,27.3,1.12,13/02/2024,00:12:35,43.358107,11.313618,338.7
248617,24.0,34.9,97299.86,0.32,0.73,0.07,27.3,1.14,13/02/2024,00:12:40,43.358107,11.313618,338.7
248618,24.0,34.9,97299.69,0.31,0.74,0.07,27.3,1.16,13/02/2024,00:12:45,43.358107,11.313618,338.7
248619,24.0,34.9,97299.87,0.29,0.73,0.07,27.3,1.16,13/02/2024,00:12:50,43.358107,11.313618,338.7
248620,24.0,34.9,97299.83,0.28,0.72,0.07,27.3,1.17,13/02/2024,00:12:55,43.358107,11.313618,338.7
248621,24.0,34.9,97299.83,0.27,0.71,0.07,27.3,1.17,13/02/2024,00:13:00,43.358107,11.313618,338.7
248622,24.0,34.9,97300.52,0.28,0.71,0.07,27.3,1.15,13/02/2024,00:13:05,43.358107,11.313618,338.7
248623,24.0,34.9,97300.42,0.29,0.71,0.07,27.3,1.14,13/02/2024,00:13:10,43.358107,11.313618,338.7
248624,24.0,34.9,97300.72,0.31,0.72,0.07,27.3,1.12,13/02/2024,00:13:15,43.358107,11.313618,338.7
248625,24.0,34.9,97300.83,0.3,0.72,0.07,27.3,1.12,13/02/2024,00:13:20,43.358107,11.313618,338.7
248626,24.0,34.9,97301.44,0.31,0.72,0.07,27.3,1.13,13/02/2024,00:13:25,43.358107,11.313618,338.7
248627,24.0,34.9,97301.53,0.3,0.72,0.07,27.3,1.14,13/02/2024,00:13:30,43.358107,11.313618,338.7
248628,24.0,34.9,97301.83,0.31,0.72,0.07,27.3,1.13,13/02/2024,00:13:35,43.358107,11.313618,338.7
248629,24.0,34.9,97302.25,0.31,0.73,0.07,27.3,1.11,13/02/2024,00:13:40,43.358107,11.313618,338.7
248630,24.0,34.9,97302.36,0.31,0.74,0.07,27.3,1.09,13/02/2024,00:13:45,43.358107,11.313618,338.7
248631,24.0,34.9,97302.04,0.3,0.74,0.07,27.3,1.07,13/02/2024,00:13:50,43.358107,11.313618,338.7
248632,24.0,34.9,97301.55,0.29,0.74,0.07,27.3,1.05,13/02/2024,00:13:55,43.358107,11.313618,338.7
248633,24.0,34.9,97301.9,0.3,0.74,0.07,27.3,1.02,13/02/2024,00:14:00,43.358107,11.313618,338.7
248634,24.0,34.9,97301.39,0.3,0.74,0.07,27.3,1.0,13/02/2024,00:14:05,43.358107,11.313618,338.7
248635,24.0,34.9,97301.48,0.31,0.75,0.07,27.3,0.98,13/02/2024,00:14:10,43.358107,11.313618,338.7
248636,24.0,34.9,97301.27,0.3,0.75,0.07,27.3,0.94,13/02/2024,00:14:15,43.358107,11.313618,338.7
248637,24.0,34.9,97301.31,0.3,0.76,0.07,27.3,0.91,13/02/2024,00:14:20,43.358107,11.313618,338.7
248638,24.0,34.9,97301.38,0.3,0.76,0.07,27.3,0.91,13/02/2024,00:14:25,43.358107,11.313618,338.7
248639,24.0,34.9,97301.13,0.3,0.75,0.07,27.3,0.92,13/02/2024,00:14:30,43.358107,11.313618,338.7
248640,24.0,34.9,97301.02,0.29,0.74,0.07,27.3,0.92,13/02/2024,00:14:35,43.358107,11.313618,338.7
248641,24.0,34.9,97301.01,0.3,0.74,0.07,27.3,0.92,13/02/2024,00:14:40,43.358107,11.313618,338.7
248642,24.0,34.9,97301.25,0.31,0.74,0.07,27.3,0.93,13/02/2024,00:14:45,43.358107,11.313618,338.7
248643,24.0,34.9,97300.86,0.3,0.75,0.07,27.3,0.94,13/02/2024,00:14:50,43.358107,11.313618,338.7
248644,24.0,34.9,97301.23,0.3,0.75,0.07,27.3,0.96,13/02/2024,00:14:55,43.358107,11.313618,338.7
248645,24.0,34.9,97301.2,0.29,0.74,0.07,27.3,0.98,13/02/2024,00:15:00,43.358107,11.313618,338.7
248646,24.0,34.9,97301.31,0.3,0.74,0.07,27.3,1.02,13/02/2024,00:15:05,43.358107,11.313618,338.7
248647,24.0,34.9,97301.04,0.3,0.74,0.07,27.3,1.06,13/02/2024,00:15:10,43.358107,11.313618,338.7
248648,24.0,34.9,97301.1,0.31,0.74,0.07,27.3,1.09,13/02/2024,00:15:15,43.358107,11.313618,338.7
248649,24.0,34.9,97301.28,0.32,0.74,0.07,27.3,1.12,13/02/2024,00:15:20,43.358107,11.313618,338.7
248650,24.0,34.9,97301.63,0.34,0.74,0.07,27.3,1.13,13/02/2024,00:15:25,43.358107,11.313618,338.7
248651,24.0,34.9,97301.9,0.35,0.74,0.07,27.3,1.13,13/02/2024,00:15:30,43.358107,11.313618,338.7
248652,24.0,34.9,97301.66,0.36,0.75,0.07,27.3,1.12,13/02/2024,00:15:35,43.358107,11.313618,338.7
248653,24.0,34.9,97301.9,0.36,0.75,0.07,27.3,1.11,13/02/2024,00:15:40,43.358107,11.313618,338.7
248654,24.0,34.9,97302.0,0.35,0.75,0.07,27.3,1.09,13/02/2024,00:15:45,43.358107,11.313618,338.7
248655,24.0,34.9,97302.14,0.35,0.76,0.07,27.3,1.06,13/02/2024,00:15:50,43.358107,11.313618,338.7
248656,24.0,34.9,97302.46,0.34,0.77,0.07,27.3,1.01,13/02/2024,00:15:55,43.358107,11.313618,338.7
248657,24.0,34.9,97303.37,0.34,0.76,0.07,27.3,0.96,13/02/2024,00:16:00,43.358107,11.313618,338.7
248658,24.0,34.9,97303.17,0.33,0.76,0.07,27.3,0.91,13/02/2024,00:16:05,43.358107,11.313618,338.7
248659,24.0,34.9,97303.2,0.33,0.77,0.07,27.3,0.86,13/02/2024,00:16:10,43.358107,11.313618,338.7
248660,24.0,34.9,97303.15,0.32,0.78,0.07,27.3,0.84,13/02/2024,00:16:15,43.358107,11.313618,338.7
248661,24.0,34.9,97302.85,0.31,0.78,0.07,27.3,0.85,13/02/2024,00:16:20,43.358107,11.313618,338.7
248662,24.0,34.9,97302.92,0.3,0.77,0.07,27.3,0.88,13/02/2024,00:16:25,43.358107,11.313618,338.7
248663,24.0,34.9,97303.29,0.31,0.77,0.07,27.3,0.92,13/02/2024,00:16:30,43.358107,11.313618,338.7
248664,24.0,34.9,97303.54,0.31,0.77,0.07,27.3,0.96,13/02/2024,00:16:35,43.358107,11.313618,338.7
248665,24.0,34.9,97303.52,0.31,0.76,0.07,27.3,1.01,13/02/2024,00:16:40,43.358107,11.313618,338.7
248666,24.0,34.9,97303.28,0.3,0.76,0.07,27.3,1.06,13/02/2024,00:16:45,43.358107,11.313618,338.7
248667,24.0,34.9,97302.72,0.31,0.77,0.07,27.3,1.11,13/02/2024,00:16:50,43.358107,11.313618,338.7
248668,24.0,34.9,97303.02,0.31,0.77,0.07,27.3,1.15,13/02/2024,00:16:55,43.358107,11.313618,338.7
248669,24.0,34.9,97302.3,0.31,0.77,0.07,27.3,1.19,13/02/2024,00:17:00,43.358107,11.313618,338.7
248670,24.0,34.9,97302.03,0.3,0.76,0.07,27.3,1.22,13/02/2024,00:17:05,43.358107,11.313618,338.7
248671,24.0,34.9,97302.47,0.29,0.77,0.07,27.3,1.23,13/02/2024,00:17:10,43.358107,11.313618,338.7
248672,24.0,34.9,97302.49,0.29,0.78,0.07,27.3,1.23,13/02/2024,00:17:15,43.358107,11.313618,338.7
248673,24.0,34.9,97302.45,0.29,0.78,0.07,27.3,1.22,13/02/2024,00:17:20,43.358107,11.313618,338.7
248674,24.0,34.9,97301.94,0.29,0.77,0.07,27.3,1.22,13/02/2024,00:17:25,43.358107,11.313618,338.7
248675,24.0,34.9,97302.15,0.3,0.78,0.07,27.3,1.22,13/02/2024,00:17:30,43.358107,11.313618,338.7
248676,24.0,34.9,97301.82,0.32,0.78,0.07,27.3,1.21,13/02/2024,00:17:35,43.358107,11.313618,338.7
248677,24.0,34.9,97301.96,0.32,0.78,0.07,27.3,1.19,13/02/2024,00:17:40,43.358107,11.313618,338.7
248678,24.0,34.9,97301.92,0.32,0.78,0.07,27.3,1.17,13/02/2024,00:17:45,43.358107,11.313618,338.7
248679,24.0,34.9,97302.53,0.32,0.78,0.07,27.3,1.14,13/02/2024,00:17:50,43.358107,11.313618,338.7
248680,24.0,34.9,97302.86,0.32,0.78,0.07,27.3,1.11,13/02/2024,00:17:55,43.358107,11.313618,338.7
248681,24.0,34.9,97302.65,0.33,0.78,0.07,27.3,1.08,13/02/2024,00:18:00,43.358107,11.313618,338.7
248682,24.0,34.9,97302.56,0.33,0.78,0.07,27.3,1.05,13/02/2024,00:18:05,43.358107,11.313618,338.7
248683,24.0,34.9,97302.12,0.32,0.77,0.07,27.3,1.02,13/02/2024,00:18:10,43.358107,11.313618,338.7
248684,24.0,34.9,97302.27,0.32,0.78,0.07,27.3,0.98,13/02/2024,00:18:15,43.358107,11.313618,338.7
