,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
183365,23.38,25.63,99826.26,0.5,0.77,0.07,26.03,36.86,31/01/2024,09:51:26,43.313782,11.339172,306.6
183366,23.4,25.61,99826.16,0.49,0.77,0.07,26.06,36.55,31/01/2024,09:51:31,43.313782,11.339172,306.6
183367,23.42,25.58,99826.42,0.48,0.77,0.07,26.09,36.35,31/01/2024,09:51:36,43.313782,11.339172,306.6
183368,23.44,25.55,99826.49,0.47,0.77,0.07,26.13,36.22,31/01/2024,09:51:41,43.313782,11.339172,306.6
183369,23.45,25.52,99826.45,0.48,0.78,0.07,26.16,36.29,31/01/2024,09:51:46,43.313782,11.339172,306.6
183370,23.46,25.49,99826.4,0.49,0.79,0.07,26.19,36.34,31/01/2024,09:51:51,43.313782,11.339172,306.6
183371,23.48,25.47,99826.54,0.5,0.79,0.07,26.21,36.34,31/01/2024,09:51:56,43.313782,11.339172,306.6
183372,23.5,25.44,99826.04,0.5,0.8,0.07,26.24,36.28,31/01/2024,09:52:01,43.313782,11.339172,306.6
183373,23.52,25.41,99825.62,0.5,0.8,0.07,26.27,36.26,31/01/2024,09:52:06,43.313782,11.339172,306.6
183374,23.54,25.39,99825.37,0.51,0.8,0.07,26.3,36.37,31/01/2024,09:52:11,43.313782,11.339172,306.6
183375,23.55,25.37,99825.12,0.52,0.8,0.07,26.32,36.59,31/01/2024,09:52:16,43.313782,11.339172,306.6
183376,23.56,25.35,99825.1,0.53,0.8,0.07,26.35,36.79,31/01/2024,09:52:21,43.313782,11.339172,306.6
183377,23.58,25.33,99824.57,0.53,0.8,0.07,26.38,37.01,31/01/2024,09:52:26,43.313782,11.339172,306.6
183378,23.6,25.31,99824.88,0.53,0.8,0.07,26.4,37.25,31/01/2024,09:52:31,43.313782,11.339172,306.6
183379,23.62,25.29,99824.69,0.53,0.8,0.07,26.42,37.42,31/01/2024,09:52:36,43.313782,11.339172,306.6
183380,23.64,25.27,99824.54,0.52,0.8,0.07,26.45,37.64,31/01/2024,09:52:41,43.313782,11.339172,306.6
183381,23.65,25.25,99824.59,0.5,0.8,0.07,26.48,37.99,31/01/2024,09:52:46,43.313782,11.339172,306.6
183382,23.66,25.24,99824.45,0.49,0.8,0.07,26.5,38.42,31/01/2024,09:52:51,43.313782,11.339172,306.6
183383,23.68,25.23,99824.73,0.48,0.81,0.07,26.52,38.91,31/01/2024,09:52:56,43.313782,11.339172,306.6
183384,23.7,25.22,99824.72,0.48,0.81,0.07,26.55,39.32,31/01/2024,09:53:01,43.313782,11.339172,306.6
183385,23.72,25.21,99824.63,0.48,0.81,0.07,26.58,39.63,31/01/2024,09:53:06,43.313782,11.339172,306.6
183386,23.74,25.2,99824.2,0.5,0.81,0.07,26.6,39.96,31/01/2024,09:53:11,43.313782,11.339172,306.6
183387,23.75,25.2,99824.18,0.51,0.81,0.07,26.62,40.35,31/01/2024,09:53:16,43.313782,11.339172,306.6
183388,23.76,25.21,99823.43,0.52,0.82,0.07,26.65,40.71,31/01/2024,09:53:21,43.313782,11.339172,306.6
183389,23.78,25.24,99823.64,0.52,0.83,0.07,26.68,40.92,31/01/2024,09:53:26,43.313782,11.339172,306.6
183390,23.8,25.29,99823.49,0.53,0.83,0.07,26.7,41.04,31/01/2024,09:53:31,43.313782,11.339172,306.6
183391,23.82,25.34,99823.58,0.54,0.83,0.07,26.72,41.07,31/01/2024,09:53:36,43.313782,11.339172,306.6
183392,23.84,25.38,99823.67,0.54,0.83,0.07,26.74,41.11,31/01/2024,09:53:41,43.313782,11.339172,306.6
183393,23.85,25.4,99822.93,0.54,0.82,0.08,26.76,40.98,31/01/2024,09:53:46,43.313782,11.339172,306.6
183394,23.86,25.4,99822.81,0.52,0.82,0.08,26.78,40.78,31/01/2024,09:53:51,43.313782,11.339172,306.6
183395,23.87,25.4,99822.63,0.52,0.82,0.08,26.8,40.59,31/01/2024,09:53:56,43.313782,11.339172,306.6
183396,23.89,25.39,99822.82,0.5,0.82,0.08,26.82,40.23,31/01/2024,09:54:01,43.313782,11.339172,306.6
183397,23.91,25.37,99822.93,0.5,0.82,0.08,26.84,39.74,31/01/2024,09:54:06,43.313782,11.339172,306.6
183398,23.93,25.33,99823.17,0.51,0.81,0.08,26.85,39.22,31/01/2024,09:54:11,43.313782,11.339172,306.6
183399,23.94,25.27,99822.79,0.52,0.8,0.08,26.86,38.89,31/01/2024,09:54:16,43.313782,11.339172,306.6
183400,23.95,25.19,99822.76,0.54,0.8,0.08,26.88,38.6,31/01/2024,09:54:21,43.313782,11.339172,306.6
183401,23.96,25.11,99822.67,0.55,0.8,0.08,26.9,38.3,31/01/2024,09:54:26,43.313782,11.339172,306.6
183402,23.97,25.03,99822.44,0.55,0.8,0.08,26.92,37.94,31/01/2024,09:54:31,43.313782,11.339172,306.6
183403,23.98,24.97,99822.21,0.56,0.8,0.07,26.94,37.7,31/01/2024,09:54:36,43.313782,11.339172,306.6
183404,23.99,24.93,99822.34,0.57,0.8,0.07,26.95,37.53,31/01/2024,09:54:41,43.313782,11.339172,306.6
183405,24.01,24.89,99822.9,0.56,0.8,0.07,26.97,37.34,31/01/2024,09:54:46,43.313782,11.339172,306.6
183406,24.02,24.86,99822.46,0.56,0.8,0.07,26.99,37.2,31/01/2024,09:54:51,43.313782,11.339172,306.6
183407,24.03,24.83,99822.47,0.55,0.8,0.07,27.01,37.06,31/01/2024,09:54:56,43.313782,11.339172,306.6
183408,24.04,24.81,99822.8,0.54,0.8,0.07,27.03,36.98,31/01/2024,09:55:01,43.313782,11.339172,306.6
183409,24.05,24.79,99822.58,0.54,0.8,0.07,27.05,36.89,31/01/2024,09:55:06,43.313782,11.339172,306.6
183410,24.06,24.77,99822.76,0.53,0.8,0.07,27.06,36.73,31/01/2024,09:55:11,43.313782,11.339172,306.6
183411,24.07,24.75,99822.47,0.53,0.8,0.07,27.08,36.54,31/01/2024,09:55:16,43.313782,11.339172,306.6
183412,24.08,24.74,99822.69,0.52,0.81,0.07,27.1,36.24,31/01/2024,09:55:21,43.313782,11.339172,306.6
183413,24.1,24.72,99823.32,0.52,0.81,0.07,27.12,35.91,31/01/2024,09:55:26,43.313782,11.339172,306.6
183414,24.12,24.7,99823.39,0.52,0.81,0.07,27.14,35.59,31/01/2024,09:55:31,43.313782,11.339172,306.6
183415,24.13,24.68,99823.52,0.52,0.82,0.07,27.15,35.37,31/01/2024,09:55:36,43.313782,11.339172,306.6
183416,24.14,24.67,99823.81,0.53,0.82,0.07,27.16,35.3,31/01/2024,09:55:41,43.313782,11.339172,306.6
183417,24.15,24.68,99823.65,0.54,0.82,0.07,27.18,35.32,31/01/2024,09:55:46,43.313782,11.339172,306.6
183418,24.16,24.69,99823.48,0.55,0.82,0.07,27.2,35.51,31/01/2024,09:55:51,43.313782,11.339172,306.6
183419,24.17,24.7,99823.81,0.55,0.82,0.07,27.22,35.77,31/01/2024,09:55:56,43.313782,11.339172,306.6
183420,24.18,24.71,99823.5,0.55,0.82,0.07,27.24,36.16,31/01/2024,09:56:01,43.313782,11.339172,306.6
183421,24.2,24.71,99823.36,0.55,0.82,0.07,27.25,36.63,31/01/2024,09:56:06,43.313782,11.339172,306.6
183422,24.22,24.71,99823.53,0.57,0.81,0.07,27.26,37.18,31/01/2024,09:56:11,43.313782,11.339172,306.6
183423,24.23,24.72,99823.57,0.57,0.81,0.07,27.27,37.73,31/01/2024,09:56:16,43.313782,11.339172,306.6
183424,24.24,24.73,99823.52,0.57,0.81,0.07,27.28,38.11,31/01/2024,09:56:21,43.313782,11.339172,306.6
183425,24.25,24.74,99823.15,0.58,0.8,0.07,27.3,38.39,31/01/2024,09:56:26,43.313782,11.339172,306.6
183426,24.26,24.74,99823.19,0.58,0.8,0.07,27.32,38.57,31/01/2024,09:56:31,43.313782,11.339172,306.6
183427,24.27,24.72,99823.67,0.6,0.8,0.07,27.33,38.66,31/01/2024,09:56:36,43.313782,11.339172,306.6
183428,24.28,24.7,99823.84,0.6,0.8,0.07,27.34,38.59,31/01/2024,09:56:41,43.313782,11.339172,306.6
183429,24.3,24.68,99824.2,0.58,0.8,0.07,27.35,38.44,31/01/2024,09:56:46,43.313782,11.339172,306.6
183430,24.32,24.66,99824.22,0.57,0.81,0.07,27.36,38.29,31/01/2024,09:56:51,43.313782,11.339172,306.6
183431,24.33,24.65,99824.67,0.57,0.82,0.07,27.37,38.14,31/01/2024,09:56:56,43.313782,11.339172,306.6
183432,24.34,24.63,99824.72,0.57,0.81,0.07,27.39,38.04,31/01/2024,09:57:01,43.313782,11.339172,306.6
183433,24.35,24.61,99824.7,0.56,0.81,0.07,27.41,37.91,31/01/2024,09:57:06,43.313782,11.339172,306.6
183434,24.36,24.59,99825.09,0.57,0.82,0.07,27.43,37.91,31/01/2024,09:57:11,43.313782,11.339172,306.6
183435,24.37,24.57,99824.7,0.58,0.83,0.07,27.44,37.91,31/01/2024,09:57:16,43.313782,11.339172,306.6
183436,24.38,24.55,99825.17,0.57,0.83,0.07,27.45,37.85,31/01/2024,09:57:21,43.313782,11.339172,306.6
183437,24.39,24.54,99825.24,0.55,0.83,0.07,27.46,37.85,31/01/2024,09:57:26,43.313782,11.339172,306.6
183438,24.4,24.53,99824.99,0.54,0.84,0.07,27.47,37.83,31/01/2024,09:57:31,43.313782,11.339172,306.6
183439,24.4,24.52,99824.75,0.58,0.84,0.07,27.48,37.76,31/01/2024,09:57:36,43.313782,11.339172,306.6
183440,24.41,24.51,99824.97,0.59,0.83,0.07,27.49,37.65,31/01/2024,09:57:41,43.313782,11.339172,306.6
183441,24.42,24.5,99825.03,0.58,0.82,0.07,27.51,37.52,31/01/2024,09:57:46,43.313782,11.339172,306.6
183442,24.43,24.49,99824.4,0.58,0.83,0.07,27.52,37.5,31/01/2024,09:57:51,43.313782,11.339172,306.6
183443,24.44,24.48,99824.42,0.61,0.83,0.07,27.53,37.61,31/01/2024,09:57:56,43.313782,11.339172,306.6
183444,24.45,24.47,99824.33,0.6,0.82,0.07,27.54,37.75,31/01/2024,09:58:01,43.313782,11.339172,306.6
183445,24.46,24.46,99824.89,0.59,0.81,0.07,27.55,37.84,31/01/2024,09:58:06,43.313782,11.339172,306.6
183446,24.47,24.45,99824.72,0.61,0.82,0.07,27.56,37.92,31/01/2024,09:58:11,43.313782,11.339172,306.6
183447,24.48,24.43,99824.56,0.63,0.83,0.07,27.57,37.98,31/01/2024,09:58:16,43.313782,11.339172,306.6
183448,24.49,24.41,99824.51,0.65,0.82,0.07,27.58,37.98,31/01/2024,09:58:21,43.313782,11.339172,306.6
183449,24.5,24.4,99824.4,0.65,0.82,0.07,27.59,37.9,31/01/2024,09:58:26,43.313782,11.339172,306.6
183450,24.5,24.38,99825.04,0.65,0.83,0.07,27.61,37.78,31/01/2024,09:58:31,43.313782,11.339172,306.6
183451,24.5,24.36,99825.24,0.67,0.83,0.07,27.62,37.57,31/01/2024,09:58:36,43.313782,11.339172,306.6
183452,24.5,24.35,99825.19,0.65,0.84,0.07,27.63,37.23,31/01/2024,09:58:41,43.313782,11.339172,306.6
183453,24.51,24.34,99825.24,0.62,0.84,0.07,27.64,36.78,31/01/2024,09:58:46,43.313782,11.339172,306.6
183454,24.52,24.33,99825.17,0.62,0.84,0.07,27.65,36.35,31/01/2024,09:58:51,43.313782,11.339172,306.6
183455,24.53,24.32,99825.14,0.62,0.84,0.07,27.66,36.06,31/01/2024,09:58:56,43.313782,11.339172,306.6
183456,24.54,24.31,99824.92,0.61,0.83,0.07,27.67,35.88,31/01/2024,09:59:01,43.313782,11.339172,306.6
183457,24.55,24.31,99824.74,0.6,0.82,0.07,27.68,35.7,31/01/2024,09:59:06,43.313782,11.339172,306.6
183458,24.56,24.31,99824.6,0.58,0.83,0.07,27.69,35.67,31/01/2024,09:59:11,43.313782,11.339172,306.6
183459,24.57,24.3,99824.66,0.55,0.83,0.07,27.7,35.81,31/01/2024,09:59:16,43.313782,11.339172,306.6
183460,24.58,24.3,99824.29,0.56,0.82,0.07,27.7,36.1,31/01/2024,09:59:21,43.313782,11.339172,306.6
183461,24.59,24.3,99823.87,0.55,0.83,0.07,27.71,36.42,31/01/2024,09:59:26,43.313782,11.339172,306.6
183462,24.6,24.29,99823.87,0.57,0.83,0.07,27.72,36.73,31/01/2024,09:59:31,43.313782,11.339172,306.6
183463,24.61,24.28,99823.9,0.58,0.84,0.07,27.73,37.0,31/01/2024,09:59:36,43.313782,11.339172,306.6
183464,24.62,24.27,99823.92,0.59,0.84,0.07,27.74,37.26,31/01/2024,09:59:41,43.313782,11.339172,306.6
183465,24.63,24.26,99823.79,0.6,0.84,0.07,27.75,37.48,31/01/2024,09:59:46,43.313782,11.339172,306.6
183466,24.64,24.25,99823.89,0.59,0.85,0.07,27.76,37.66,31/01/2024,09:59:51,43.313782,11.339172,306.6
183467,24.65,24.24,99823.54,0.59,0.85,0.07,27.77,37.81,31/01/2024,09:59:56,43.313782,11.339172,306.6
183468,24.66,24.23,99823.77,0.6,0.84,0.07,27.78,37.88,31/01/2024,10:00:01,43.313782,11.339172,306.6
183469,24.67,24.22,99823.62,0.6,0.85,0.07,27.79,37.92,31/01/2024,10:00:06,43.313782,11.339172,306.6
183470,24.68,24.21,99823.16,0.58,0.86,0.07,27.81,37.89,31/01/2024,10:00:11,43.313782,11.339172,306.6
183471,24.69,24.19,99822.83,0.59,0.85,0.07,27.82,37.94,31/01/2024,10:00:16,43.313782,11.339172,306.6
183472,24.7,24.18,99822.9,0.6,0.84,0.07,27.83,38.02,31/01/2024,10:00:21,43.313782,11.339172,306.6
183473,24.7,24.17,99822.73,0.59,0.83,0.07,27.84,38.17,31/01/2024,10:00:26,43.313782,11.339172,306.6
183474,24.7,24.16,99822.44,0.59,0.83,0.07,27.85,38.32,31/01/2024,10:00:31,43.313782,11.339172,306.6
183475,24.71,24.15,99822.39,0.58,0.84,0.07,27.86,38.5,31/01/2024,10:00:36,43.313782,11.339172,306.6
183476,24.72,24.15,99822.75,0.6,0.83,0.07,27.87,38.68,31/01/2024,10:00:41,43.313782,11.339172,306.6
183477,24.73,24.15,99823.03,0.61,0.84,0.07,27.88,38.86,31/01/2024,10:00:46,43.313782,11.339172,306.6
183478,24.74,24.14,99823.07,0.62,0.84,0.07,27.89,39.04,31/01/2024,10:00:51,43.313782,11.339172,306.6
183479,24.75,24.13,99822.91,0.64,0.84,0.07,27.9,39.16,31/01/2024,10:00:56,43.313782,11.339172,306.6
183480,24.76,24.12,99823.13,0.66,0.83,0.07,27.9,39.13,31/01/2024,10:01:01,43.313782,11.339172,306.6
183481,24.77,24.12,99823.21,0.65,0.83,0.07,27.9,38.99,31/01/2024,10:01:06,43.313782,11.339172,306.6
183482,24.78,24.12,99823.32,0.65,0.83,0.07,27.91,38.78,31/01/2024,10:01:11,43.313782,11.339172,306.6
183483,24.79,24.11,99822.84,0.66,0.83,0.07,27.92,38.52,31/01/2024,10:01:16,43.313782,11.339172,306.6
183484,24.8,24.1,99822.6,0.67,0.83,0.07,27.93,38.23,31/01/2024,10:01:21,43.313782,11.339172,306.6
183485,24.8,24.09,99822.36,0.68,0.83,0.07,27.94,37.84,31/01/2024,10:01:26,43.313782,11.339172,306.6
183486,24.8,24.07,99821.57,0.68,0.84,0.07,27.95,37.47,31/01/2024,10:01:31,43.313782,11.339172,306.6
183487,24.8,24.05,99821.54,0.67,0.83,0.07,27.96,37.15,31/01/2024,10:01:36,43.313782,11.339172,306.6
183488,24.81,24.04,99821.63,0.66,0.83,0.07,27.97,36.79,31/01/2024,10:01:41,43.313782,11.339172,306.6
183489,24.82,24.04,99821.95,0.65,0.82,0.07,27.98,36.4,31/01/2024,10:01:46,43.313782,11.339172,306.6
183490,24.83,24.04,99822.05,0.65,0.82,0.07,27.99,36.11,31/01/2024,10:01:51,43.313782,11.339172,306.6
183491,24.84,24.05,99822.57,0.66,0.83,0.07,28.0,35.92,31/01/2024,10:01:56,43.313782,11.339172,306.6
183492,24.85,24.1,99822.66,0.66,0.85,0.07,28.0,35.8,31/01/2024,10:02:01,43.313782,11.339172,306.6
183493,24.86,24.2,99823.17,0.67,0.85,0.07,28.0,35.71,31/01/2024,10:02:06,43.313782,11.339172,306.6
183494,24.87,24.28,99823.7,0.67,0.86,0.07,28.01,35.58,31/01/2024,10:02:11,43.313782,11.339172,306.6
183495,24.88,24.39,99823.97,0.67,0.87,0.08,28.02,35.5,31/01/2024,10:02:16,43.313782,11.339172,306.6
183496,24.89,24.57,99824.63,0.68,0.88,0.08,28.03,35.38,31/01/2024,10:02:21,43.313782,11.339172,306.6
183497,24.9,24.7,99824.45,0.7,0.87,0.08,28.04,35.18,31/01/2024,10:02:26,43.313782,11.339172,306.6
183498,24.9,24.78,99824.36,0.71,0.86,0.08,28.05,35.04,31/01/2024,10:02:31,43.313782,11.339172,306.6
183499,24.9,24.86,99824.3,0.71,0.86,0.09,28.06,35.02,31/01/2024,10:02:36,43.313782,11.339172,306.6
183500,24.9,24.98,99824.12,0.71,0.87,0.09,28.07,35.07,31/01/2024,10:02:41,43.313782,11.339172,306.6
183501,24.9,25.11,99823.81,0.7,0.87,0.09,28.08,35.06,31/01/2024,10:02:46,43.313782,11.339172,306.6
183502,24.91,25.21,99823.65,0.7,0.85,0.09,28.09,35.02,31/01/2024,10:02:51,43.313782,11.339172,306.6
183503,24.92,25.24,99823.87,0.69,0.86,0.1,28.1,34.99,31/01/2024,10:02:56,43.313782,11.339172,306.6
183504,24.93,25.27,99823.74,0.67,0.86,0.1,28.1,35.04,31/01/2024,10:03:01,43.313782,11.339172,306.6
183505,24.94,25.28,99824.07,0.66,0.86,0.1,28.1,35.14,31/01/2024,10:03:06,43.313782,11.339172,306.6
183506,24.95,25.23,99823.78,0.65,0.84,0.1,28.1,35.32,31/01/2024,10:03:11,43.313782,11.339172,306.6
183507,24.96,25.22,99824.29,0.62,0.85,0.1,28.11,35.5,31/01/2024,10:03:16,43.313782,11.339172,306.6
183508,24.97,25.24,99824.14,0.62,0.86,0.1,28.12,35.64,31/01/2024,10:03:21,43.313782,11.339172,306.6
183509,24.98,25.25,99824.2,0.64,0.87,0.1,28.13,35.67,31/01/2024,10:03:26,43.313782,11.339172,306.6
183510,24.99,25.25,99824.5,0.63,0.87,0.1,28.14,35.6,31/01/2024,10:03:31,43.313782,11.339172,306.6
183511,25.0,25.26,99824.5,0.64,0.86,0.1,28.15,35.52,31/01/2024,10:03:36,43.313782,11.339172,306.6
183512,25.0,25.27,99825.26,0.64,0.86,0.1,28.16,35.48,31/01/2024,10:03:41,43.313782,11.339172,306.6
183513,25.0,25.27,99825.06,0.64,0.85,0.1,28.17,35.5,31/01/2024,10:03:46,43.313782,11.339172,306.6
183514,25.0,25.27,99824.89,0.65,0.85,0.1,28.18,35.51,31/01/2024,10:03:51,43.313782,11.339172,306.6
183515,25.0,25.26,99824.67,0.66,0.83,0.1,28.19,35.47,31/01/2024,10:03:56,43.313782,11.339172,306.6
183516,25.0,25.23,99824.64,0.65,0.85,0.09,28.2,35.36,31/01/2024,10:04:01,43.313782,11.339172,306.6
183517,25.01,25.24,99824.85,0.67,0.86,0.09,28.2,35.33,31/01/2024,10:04:06,43.313782,11.339172,306.6
183518,25.02,25.29,99825.17,0.67,0.86,0.09,28.2,35.31,31/01/2024,10:04:11,43.313782,11.339172,306.6
183519,25.03,25.32,99825.36,0.66,0.86,0.09,28.2,35.39,31/01/2024,10:04:16,43.313782,11.339172,306.6
183520,25.04,25.31,99825.33,0.69,0.86,0.09,28.21,35.52,31/01/2024,10:04:21,43.313782,11.339172,306.6
183521,25.05,25.29,99824.64,0.71,0.87,0.09,28.22,35.67,31/01/2024,10:04:26,43.313782,11.339172,306.6
183522,25.06,25.32,99824.31,0.7,0.87,0.09,28.23,35.84,31/01/2024,10:04:31,43.313782,11.339172,306.6
183523,25.07,25.34,99824.31,0.71,0.87,0.09,28.24,35.9,31/01/2024,10:04:36,43.313782,11.339172,306.6
183524,25.08,25.35,99824.02,0.72,0.88,0.09,28.25,35.93,31/01/2024,10:04:41,43.313782,11.339172,306.6
183525,25.09,25.38,99823.61,0.71,0.91,0.09,28.26,35.99,31/01/2024,10:04:46,43.313782,11.339172,306.6
183526,25.1,25.45,99823.47,0.71,0.88,0.09,28.27,36.08,31/01/2024,10:04:51,43.313782,11.339172,306.6
